ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,Texture_AngularSecondMoment_bf1_3_00_256,Texture_AngularSecondMoment_bf1_3_01_256,Texture_AngularSecondMoment_bf1_3_02_256,Texture_AngularSecondMoment_bf1_3_03_256,Texture_Contrast_bf1_3_00_256,Texture_Contrast_bf1_3_01_256,Texture_Contrast_bf1_3_02_256,Texture_Contrast_bf1_3_03_256,Texture_Correlation_bf1_3_00_256,Texture_Correlation_bf1_3_01_256,Texture_Correlation_bf1_3_02_256,Texture_Correlation_bf1_3_03_256,Texture_DifferenceEntropy_bf1_3_00_256,Texture_DifferenceEntropy_bf1_3_01_256,Texture_DifferenceEntropy_bf1_3_02_256,Texture_DifferenceEntropy_bf1_3_03_256,Texture_DifferenceVariance_bf1_3_00_256,Texture_DifferenceVariance_bf1_3_01_256,Texture_DifferenceVariance_bf1_3_02_256,Texture_DifferenceVariance_bf1_3_03_256,Texture_Entropy_bf1_3_00_256,Texture_Entropy_bf1_3_01_256,Texture_Entropy_bf1_3_02_256,Texture_Entropy_bf1_3_03_256,Texture_InfoMeas1_bf1_3_00_256,Texture_InfoMeas1_bf1_3_01_256,Texture_InfoMeas1_bf1_3_02_256,Texture_InfoMeas1_bf1_3_03_256,Texture_InfoMeas2_bf1_3_00_256,Texture_InfoMeas2_bf1_3_01_256,Texture_InfoMeas2_bf1_3_02_256,Texture_InfoMeas2_bf1_3_03_256,Texture_InverseDifferenceMoment_bf1_3_00_256,Texture_InverseDifferenceMoment_bf1_3_01_256,Texture_InverseDifferenceMoment_bf1_3_02_256,Texture_InverseDifferenceMoment_bf1_3_03_256,Texture_SumAverage_bf1_3_00_256,Texture_SumAverage_bf1_3_01_256,Texture_SumAverage_bf1_3_02_256,Texture_SumAverage_bf1_3_03_256,Texture_SumEntropy_bf1_3_00_256,Texture_SumEntropy_bf1_3_01_256,Texture_SumEntropy_bf1_3_02_256,Texture_SumEntropy_bf1_3_03_256,Texture_SumVariance_bf1_3_00_256,Texture_SumVariance_bf1_3_01_256,Texture_SumVariance_bf1_3_02_256,Texture_SumVariance_bf1_3_03_256,Texture_Variance_bf1_3_00_256,Texture_Variance_bf1_3_01_256,Texture_Variance_bf1_3_02_256,Texture_Variance_bf1_3_03_256
8,3,H1975,4,15,Osimertinib,0.049085795045786265,0.03866068164137913,0.0540396518881759,0.045957752864515644,2.2220980583880428,3.8535040910707936,1.766364902506964,2.670079955112919,0.7170847970656947,0.5101466075293154,0.773429681261197,0.659431335861862,1.8953318869338909,2.2242051524070283,1.7765924469217111,1.9959719254294281,0.014937446269349626,0.011440973287830454,0.016160862300384098,0.013867711422863725,5.096434666263182,5.403189664914885,4.95925116249177,5.169868513654773,-0.187383172,-0.079622835,-0.232690802,-0.161674654,0.807067566993119,0.6009412994747756,0.853858148756609,0.7727951564183996,0.5964723979663702,0.5019716601111347,0.6348141127428262,0.5717118041574006,10.784886157284536,10.796940590537176,10.773607242339834,10.784401739374387,3.707683071721359,3.625972146442323,3.7127892555444646,3.7012836576379975,13.486482006176601,11.879791422653383,13.825835455769251,13.010047057570304,3.9271450161411465,3.9333238784310325,3.8980500895690646,3.920031753170811
8,4,H1975,4,15,Osimertinib,0.08314348865586071,0.0712217680995792,0.08373873445046548,0.07496969075281834,1.4891053126544145,2.5830666559459674,1.455434194185269,2.0509770197314983,0.6145077564089132,0.3336250358278041,0.6229224246759132,0.4684070910835704,1.6740806968353126,1.972771356314241,1.666549015760341,1.850945712326309,0.017425494660876697,0.014201158466778468,0.01744289159341926,0.015406933807360147,4.378229710603856,4.62032517818395,4.36661397785829,4.5312085191025515,-0.148623834,-0.048072976,-0.152841031,-0.083576921,0.710546112948786,0.4511582321456678,0.7173017306552011,0.5713739738298673,0.6568231701831532,0.582844178519657,0.6583773623758042,0.6104696206773649,10.88403972137654,10.890761437645736,10.879756711142248,10.881579156912396,3.2096830973235213,3.1035182160260413,3.2128741336851654,3.1557817408766464,6.236628926678264,5.169525487592281,6.26411366242948,5.665367518844448,1.9314335598331702,1.9381480358845735,1.9298869641536989,1.9290861346439847
8,5,H1975,4,15,Osimertinib,0.0707509418859271,0.060992290910712156,0.07452794359343924,0.06380543143683405,1.3502082183533193,2.1315386968491894,1.2008200820082007,1.8802201686613136,0.5897643472357254,0.35634528011145195,0.6341621505104189,0.4294200868423396,1.6272691993708388,1.885396902689097,1.5622206510333412,1.80236100892627,0.02243903954068331,0.01818558787857893,0.02360990920136247,0.019828788441601977,4.377547844299848,4.597373027121459,4.318658329033689,4.537756836724218,-0.135037348,-0.045179492,-0.158239655,-0.067369202,0.6852005360593891,0.4375451100578357,0.7237995928739872,0.5207726068612721,0.6327728173510829,0.5610230277921423,0.6514457328085749,0.5811179499258846,11.193367116552105,11.200163148771285,11.18971897189719,11.196182396606575,3.187698228523417,3.087576215398319,3.200563514813052,3.1180771635001303,5.232389901801625,4.491697740283669,5.363946705701693,4.710338402726023,1.6456495300387424,1.6558091092832115,1.6411916969274678,1.6476396428468192
8,6,H1975,4,15,Osimertinib,0.11757416362999756,0.1048863523267656,0.11475048904313925,0.11111002274501429,1.127080539559833,1.954256432270008,1.1930024669089363,1.512952411100559,0.6066636866618274,0.32056177393891927,0.5841921425483904,0.47054174165595525,1.5429579907072926,1.8337891079577826,1.5705927684851637,1.693201193240115,0.021929033953511465,0.01799021643796076,0.021533386846731072,0.019898888896794146,3.944483781698536,4.165362835313211,3.979213351625979,4.061740057688214,-0.16348442,-0.064204887,-0.148636551,-0.10694576,0.7103090246401919,0.4913449049887901,0.6871311275219206,0.6066613325310064,0.6940210444797351,0.6261749397658547,0.6854263747169811,0.6602320088940199,11.407010070731772,11.405923859093713,11.405050531844347,11.406114804262952,2.9414846987005756,2.8308258992154443,2.931515878427185,2.8909008423657245,4.6037940394715235,3.7983090175706877,4.545236700674707,4.202143679127687,1.432718644757827,1.4381413624601649,1.4345597918959214,1.4287740225570573
8,7,H1975,4,15,Osimertinib,0.19072123905591282,0.17774272808903646,0.18802636700486924,0.18108147732205593,0.9028903627282406,1.4599528371893604,0.9166125278575012,1.2113740716010908,0.5804357671099395,0.3225718279940692,0.5715542167809805,0.43041924322776287,1.3911318169314701,1.6201520396831068,1.4012765926536959,1.5390724308696295,0.01469288476482054,0.012788349269976943,0.014549355179351494,0.013428926232634466,3.4266298312380594,3.5896213301027604,3.443385859477888,3.5419958018248114,-0.173711719,-0.088923008,-0.166167,-0.114113356,0.6920450780482712,0.5329012441370568,0.681333568343502,0.5904317236400253,0.7546742953356982,0.707441576474758,0.7504625812567065,0.7237559651746451,11.571358388602308,11.572813772859945,11.570324257201833,11.569659800018137,2.6181287874715315,2.5306043833564478,2.6208630316861203,2.5756215333298584,3.4010530716722656,2.850328008870889,3.3621670225947184,3.042189824994807,1.07598585860012,1.0775702115150452,1.0696948876130392,1.0633909741489802
8,8,H1975,4,15,Osimertinib,0.17763651272180364,0.165805345129686,0.17632017290391797,0.16902482415557293,0.9915506558300474,1.6819132131574055,1.0636927205014923,1.40641309001701,0.5861460319586661,0.30167522936408836,0.5569919964874417,0.4144959341948339,1.4354371584627286,1.6834268794902614,1.4571577955513808,1.5971685808604144,0.012155138116271441,0.010525356087171306,0.012027264718898232,0.011080480500457958,3.5126426999114075,3.680797242517702,3.529828032436252,3.6325050279429982,-0.157144689,-0.073762889,-0.149583916,-0.095811265,0.671322459367807,0.49563426529269705,0.6594419889479397,0.5533378022795956,0.7383883855265009,0.6890573302921794,0.7343617315210891,0.706183720735561,11.621124509995518,11.619819736108532,11.620145266128471,11.620722774454098,2.6531333670605353,2.556906866606544,2.651346642740681,2.603933661930328,3.800239359004337,3.1350810676721323,3.7384449928923686,3.3976973240856694,1.1979475037086047,1.2042485702073904,1.2005344283484547,1.2010276035256666
8,9,H1975,4,15,Osimertinib,0.08148272987475891,0.06909581076441744,0.08326456819083891,0.07184452405265009,1.2044919345343221,2.0305463847000382,1.201821654179521,1.7587329780935466,0.6701454543833426,0.44740519824517877,0.6696477108028018,0.5185897763673515,1.565453330261188,1.853080226619635,1.5748557644268883,1.7746613116064198,0.01936096476424301,0.015810776089255057,0.019191739034798653,0.01665645170003411,4.295564005823149,4.549606407589252,4.282166977535453,4.488643361559488,-0.178134885,-0.073894214,-0.181097062,-0.096297304,0.7538517983221326,0.5428337583919096,0.7574542035550982,0.60414111064795,0.6681543936628401,0.5960208794866788,0.6728508438042049,0.6104612771454374,10.783203814906393,10.77942357455162,10.77543705009549,10.779159265837773,3.222614055689961,3.1444900983645727,3.218980476264595,3.1615691737236604,6.098678208430044,5.318586753186224,6.074178503713213,5.547854592159581,1.8257925357410834,1.8372832844715745,1.8190000394731918,1.8266468925632786
8,10,H1975,4,15,Osimertinib,0.10383711148619768,0.09433060391528533,0.11025435600459137,0.09612723784089544,1.7035208522801093,2.8912048140234594,1.647535302780906,2.5676727909011374,0.646598307643402,0.3989470506372274,0.6562025660380965,0.4690550129772866,1.5916925684554846,1.8532854242885075,1.5451271784604907,1.748595965823891,0.011357545845865772,0.009728000599126188,0.011773533685780083,0.010448318393743274,4.138914918684231,4.336969192217582,4.075279167041192,4.2777080823918485,-0.175143519,-0.08302913,-0.197513735,-0.114450547,0.7403937861995323,0.5596300376779209,0.7685219076322385,0.636447253725237,0.6868543013532821,0.6320477409911136,0.7077778996626181,0.6504227038998129,11.50725390844918,11.511620808441982,11.504591527332583,11.497769028871392,3.1076119374757756,3.0081883213488996,3.103500989911587,3.0659525051848173,7.93718483263325,6.729261459667299,7.936802100758143,7.104413220493086,2.4101764212283427,2.405116568422706,2.396084350884763,2.4180215028485676
8,11,H1975,4,15,Osimertinib,0.08965782860961044,0.07662490822608736,0.08952916043085851,0.08145288675474799,1.276858048608665,2.107107556833498,1.2424603700269352,1.7793734258318235,0.5597625741187181,0.27171928812047597,0.5719992763522025,0.3845124336872618,1.5964993052782686,1.8673390386936388,1.57883277684427,1.774404939983536,0.019981778318608832,0.016427211151851383,0.02021455193830914,0.017708604445484895,4.152047313841988,4.35891652508772,4.137172964428604,4.288891072888777,-0.125912196,-0.030743943,-0.133677764,-0.06199375,0.6539115226853746,0.35671666838390276,0.6686895537536891,0.4898613471925775,0.6651913624857702,0.5857174128489071,0.6659278852569745,0.6203715843797923,11.702888340965128,11.705723784706624,11.70177065394975,11.703194732888514,3.035581106189345,2.908829010597545,3.04937337078989,2.972060135665826,4.523912051991601,3.6794182222045038,4.563419393154817,4.0026229075521655,1.4501925251500438,1.446631444759504,1.451469940795434,1.4454990833459789
8,12,H1975,4,15,Osimertinib,0.13565230072415627,0.12389344469178246,0.13888983494959883,0.1278104166771096,0.9818700688265907,1.4762631400474735,0.9021300900416609,1.3275815492672385,0.5390465822515622,0.29159169081597497,0.5693972502752769,0.3753692853836962,1.4465327799767187,1.6618730009059157,1.4195426678795902,1.59518936243118,0.021234363819134943,0.0183804888105413,0.021470213966733976,0.01941884852405632,3.598969470080993,3.735643199762163,3.562137568691999,3.705493182651491,-0.121636175,-0.040558942,-0.131752531,-0.064784709,0.6103798890424748,0.3785300313861452,0.6284379052623924,0.46873738479449195,0.712812538204119,0.6524722472431362,0.7204226457541161,0.6799564581415974,11.49843881148229,11.497694133604611,11.496136272006453,11.497973931248733,2.6971651540696264,2.564319053554068,2.6894772941354854,2.6407913406091823,3.278300399688902,2.6915680976970293,3.287950398846931,2.923191005466151,1.0650426171288743,1.04195780943612,1.04752012222216,1.0626931386833434
8,13,H1975,4,15,Osimertinib,0.11043373549431573,0.09799499522845344,0.11032085072038111,0.10124031415269594,1.1314202879451782,1.9080608718766614,1.1704439718197528,1.6100244908914014,0.6018225910330735,0.32979374589511773,0.5890078240219849,0.43713380497577553,1.5256942059657668,1.7922433364893757,1.527793106736482,1.6960831922929014,0.02231903344599703,0.018748213201952458,0.022456805858678725,0.0201158063624761,3.9477708345536926,4.150593168919711,3.9488011973249764,4.092837504534593,-0.146586766,-0.051498238,-0.146190693,-0.080861371,0.6815051757602608,0.44384407318908636,0.6808529373313518,0.5400986966092609,0.6913395536820687,0.6259801250995656,0.6911828953843246,0.6474899777806074,11.044839060389414,11.041101807549175,11.041971288049979,11.044452645351765,2.9530016998378614,2.84613088335446,2.951846975843558,2.8932690408714903,4.551575595124447,3.7858903862327793,4.525255558394036,4.110782710266335,1.4207489707673737,1.423487814527359,1.423924882553436,1.4302018002894208
9,1,H1975,4,16,Osimertinib,0.1254259423109753,0.11949468118333512,0.13391124400546092,0.11427744682408915,1.0078925752651688,1.4135941233737501,0.8954314182743269,1.4932107035521602,0.5830153823702848,0.4122882103900703,0.6270438566969478,0.38643938136811135,1.4774818864245376,1.6586689001572328,1.4274900081247108,1.68552524357133,0.021703452431191515,0.019292465641591244,0.022537658776487245,0.0188900404955249,3.8283225232302556,3.9545612040642015,3.7604100994286602,3.997515281251081,-0.140085051,-0.074924647,-0.168139517,-0.063185397,0.6619980525267446,0.5147395269301533,0.7061006679476334,0.4791493239770467,0.7030288808890836,0.6670056193981371,0.7247042615718493,0.6543975651432483,12.259919288596835,12.251756792636517,12.253886651120062,12.271390810008329,2.859783212477904,2.7776436999168785,2.8586031127496145,2.7805754262116404,3.826302896953422,3.396907038469436,3.906374018386572,3.374150917152008,1.2085488680546348,1.2026252904608015,1.2004513591652284,1.2168404051760433
9,2,H1975,4,16,Osimertinib,0.12412047762742391,0.11460960858775322,0.12899869011315163,0.11491713861670314,1.2645110767256669,1.9514344611078542,1.1029809031510267,1.7107358971202382,0.5576276721632655,0.3188144017141662,0.6119791297674526,0.4031979533202902,1.6039358536406882,1.8243883364896623,1.532172320869932,1.764955064375186,0.020216207774915045,0.017477258639476426,0.02126275479517744,0.018038085718626203,4.032843508253669,4.189887899267866,3.9606657454590213,4.160713674210089,-0.135861406,-0.065217209,-0.165171521,-0.0790536,0.6666889655669553,0.4960603473452814,0.7140500253131797,0.5384935773403544,0.692210037124012,0.6457436753356114,0.7093155436331051,0.6538437397859529,11.966703777786165,11.9668854133177,11.96186238677896,11.96744287351206,2.9445663334470504,2.8497580668976576,2.9610485183365065,2.893436035044605,4.452442707021618,3.778089081428959,4.5821818690987755,4.022273587809877,1.429238445936818,1.4323808856342026,1.4212906930624456,1.4332523712325411
9,3,H1975,4,16,Osimertinib,0.1169883575908596,0.10803270687539883,0.12156797293680643,0.10972909121229701,1.2052490841924666,1.8838300433688824,1.104051720185239,1.6187129775027598,0.4963621087299435,0.21270263115080332,0.5367428876364478,0.3262587959281914,1.5659523737953194,1.8065398943560305,1.5214695946118315,1.7189605754598256,0.01941857675573164,0.01647062606951358,0.0201057483509945,0.01757834791568888,3.909660268922369,4.056140423511519,3.861558188933536,4.019905098801608,-0.098552104,-0.027616202,-0.119523867,-0.048018223,0.5772408519947573,0.3276742319755207,0.6228284535158152,0.42361221808597394,0.6776092452033421,0.6210825940563817,0.6931312922485933,0.6418034036076233,12.314543178199916,12.315049465220008,12.307738158920358,12.315583264665182,2.8241496714721843,2.688198615566658,2.8431159223003153,2.75946199468234,3.5809240973094916,2.9017315954881724,3.662423270570173,3.1864346599578255,1.196543295375477,1.1963904097142546,1.1916187476888425,1.2012869093651375
9,4,H1975,4,16,Osimertinib,0.0944057878385045,0.08470389165023039,0.09533171661866702,0.08429509788012482,1.739875122619623,2.9659644451405747,1.809667626683272,2.680415281349979,0.598025907458446,0.3173110644911474,0.5813405240509187,0.3843687444804589,1.768237531148479,2.0536384735971493,1.7790187958502046,2.008945925538491,0.01571976007268341,0.012939269276543909,0.01575030745065591,0.013235617326115983,4.482821171718383,4.688322160345422,4.483509914048607,4.6727857846865355,-0.140371372,-0.057831271,-0.138777441,-0.066196547,0.7012404399033512,0.493573892209313,0.698266684000278,0.5232458029138772,0.6523280912222752,0.5911284836370576,0.65434857962727,0.5974763003748408,12.129424038117186,12.132602396428853,12.132793648322565,12.132770842481651,3.217833833575402,3.1080906518334186,3.2158442207337394,3.1412679631450637,6.916777905036611,5.723101074662594,6.835389899273139,6.027444358063349,2.1641632569140796,2.172266379950827,2.1612643814891115,2.176964909853311
9,5,H1975,4,16,Osimertinib,0.08785400543265627,0.07611382298113407,0.08780717146468085,0.07971966241988937,1.3546620881720721,2.3230383404435115,1.3484782961241149,1.9032424086464235,0.601545605208765,0.3194188191805314,0.6022413803432092,0.44007878991596683,1.638508242789499,1.9354425120429544,1.6395564488749406,1.8295588439876567,0.016063277104829743,0.013081614606207312,0.015977701352000946,0.014014380318737535,4.336265581590827,4.570336983788362,4.333766525810834,4.494973898709762,-0.142899329,-0.046103837,-0.142079651,-0.074788048,0.6977989002102652,0.4404638427673255,0.696137790888634,0.5429260356489,0.6590443411661548,0.584977329447781,0.656290873613686,0.6104635632021951,12.147237356189756,12.150186045877685,12.14862965565706,12.147113795812228,3.1630875884846503,3.0427136251308347,3.159111882631787,3.095602856577922,5.444922034281063,4.503592797509498,5.431906738838393,4.895008396536667,1.6998960306132957,1.7066577844882502,1.6950962587406195,1.6995627012957826
10,1,H1975,4,17,Osimertinib,0.14767227365020566,0.12954959880070505,0.14458390824076986,0.13545316969643853,0.6833402142500162,1.086055303996131,0.712194592246715,0.917826692187228,0.6040772824880487,0.3743630406537312,0.5874643383622573,0.46911010612605647,1.2841681732680204,1.5234971919191722,1.3051060893136675,1.4341251361845446,0.02735637787436268,0.023095659979410398,0.026827274020157475,0.024679992198872354,3.4369772119778825,3.648332487867151,3.46090119861454,3.574931911452031,-0.17443597,-0.066478709,-0.162236358,-0.103113281,0.693903363220822,0.47104209707553174,0.6761805227724093,0.5674821138290518,0.7490160944624827,0.685268376663829,0.7403552075972278,0.7099777190194184,11.16051367853806,11.16443926671649,11.158062764686719,11.155602923264313,2.6870086868464966,2.598983575519474,2.6812944666111,2.6438625185314173,2.7685466516728923,2.3857833966170148,2.740571597320283,2.5398646399635822,0.8629717164807502,0.8679596751532692,0.8631915473917324,0.8644228330377217
10,2,H1975,4,17,Osimertinib,0.10939516282681498,0.09486146264995723,0.10670069563974767,0.09911462721534657,0.8838074980058498,1.5039699456463815,0.9572987757920173,1.2339873823781007,0.6414717715636146,0.38771427265343184,0.6092212275176422,0.49557471213680343,1.4180701639479167,1.705886226682439,1.46136220383916,1.5944780663837432,0.02637683203346646,0.021313888266867413,0.02547610716865834,0.02315962537171764,3.9117873518069453,4.15446819560315,3.950941394186595,4.071300699385413,-0.183353968,-0.068954167,-0.161874428,-0.104984845,0.7389103909327434,0.5066862152416473,0.7080706061464629,0.6025576168016168,0.7135449100639835,0.6409019570349825,0.7003176805355604,0.664769075665298,11.927944695559693,11.92686241074283,11.925724300926785,11.92801005132592,2.984372242194882,2.8746915838835028,2.9697820894502467,2.922502402849302,4.046390059158881,3.4086709292734554,3.942142254287205,3.658659406229191,1.2325493892911936,1.2281602187299612,1.2248602575198149,1.2231616971518235
10,3,H1975,4,17,Osimertinib,0.07456814369195616,0.05793285263332834,0.06867165608794547,0.06368789617087335,0.9747165293330515,1.7885473005028945,1.0902024329528905,1.4264716274468234,0.8102317381954995,0.6543054446878233,0.7891838804278627,0.7233780881654402,1.4648829578386238,1.787074217222981,1.5230584806656156,1.667006392330755,0.020792778339464663,0.016620852565306092,0.01985708507669187,0.018092416955238902,4.41375405783614,4.7763820251644225,4.505031835590517,4.645950026791921,-0.303973715,-0.16852191,-0.272499153,-0.216769345,0.8913263837635719,0.7647206979641883,0.8709714746459468,0.8226861177268073,0.7092750436659575,0.6184170788388121,0.6845135242719143,0.6548915567429328,11.20708031082001,11.208938229433533,11.194190033347423,11.204390737992604,3.505127415228803,3.47497775762853,3.5153991634509403,3.494782686580801,9.297986820157718,8.559011103405183,9.252483270260925,8.887039822072367,2.5681758373726886,2.586889600977031,2.5856714258034508,2.578377862379803
10,4,H1975,4,17,Osimertinib,0.2134380128277067,0.19612729155712413,0.21305645346280505,0.2011960266195074,0.4395047365796908,0.5895806861499364,0.44764593539815656,0.5434365350913793,0.49923285005605755,0.3270300079510271,0.49010646500709465,0.3825515178977186,1.0528404008756684,1.1920744931975886,1.0633234604594495,1.1564766305547356,0.04429348664623753,0.039811949592904065,0.04399333541394256,0.04094670216837357,2.680744475030861,2.7974481168247123,2.688141643069595,2.7752840924418725,-0.143810745,-0.060846094,-0.138462583,-0.08072489,0.583023353069685,0.4012586415472614,0.5741146316902856,0.4562989011547664,0.7955044041881336,0.7523761118170267,0.7935149049240222,0.7658349328214972,11.293751038723617,11.29402795425667,11.297434194137672,11.301009763832095,2.1917773108044583,2.124600076492842,2.1861489022152343,2.153631673167311,1.315821013637347,1.1625945760927578,1.3081948614629937,1.2168286557504757,0.438831437554267,0.43804381556067895,0.4389601992152983,0.44006629771044814
10,5,H1975,4,17,Osimertinib,0.09316204108065335,0.075825974751401,0.08408939929532994,0.07642527332285351,1.1235655737704917,2.2177396878483835,1.3848602269582067,1.8453773322194373,0.6947164802730521,0.39818447391846257,0.6255195521589634,0.5068663090870884,1.5160404137207677,1.8739016880445383,1.6332902732175412,1.7843981815985914,0.02161784758148197,0.016948989596577344,0.01981112247399583,0.017856466434795017,4.168342677319313,4.491406860444666,4.299368693750918,4.437532651290471,-0.218167464,-0.076953618,-0.163030024,-0.111673775,0.7997955779114762,0.5494974676298311,0.7306137613415347,0.6390331951805602,0.7076103409803989,0.6155800603438293,0.6686016464331699,0.6308353992409721,11.346516393442624,11.335493311036789,11.328397453639635,11.338276246170985,3.2093033995023594,3.1053404352637277,3.1926649227644033,3.1653810877010695,6.237235132244933,5.152424728773525,6.0113081708431935,5.638910868828646,1.8402001765038491,1.8425411041554725,1.849042099450351,1.8710720502620362
11,1,H1975,4,2,Osimertinib,0.13718410638700967,0.12344338947626883,0.13975240923984622,0.1276952762689213,0.7601152045026496,1.1331453103483828,0.6924238225126538,0.9942576723064528,0.606979945209928,0.4111165250218217,0.6450028755186036,0.4893737325845063,1.3224948366453098,1.5208909447197365,1.2735994912173876,1.4510219984763912,0.018828621345142564,0.01665280791460932,0.019334159784984994,0.01744682653975222,3.5177756621692717,3.686419721701263,3.475415263606336,3.6369578311505513,-0.158224288,-0.068260776,-0.182595246,-0.098328653,0.6735024135333967,0.47891215529976155,0.7089398764679958,0.5598857064864755,0.7295710589468268,0.6694362058749657,0.7393565278162603,0.6934959989879597,10.965460634797328,10.965367933489937,10.966400221713318,10.966893722991284,2.714282454390026,2.6167177438065927,2.7312898928864744,2.6671292810144074,3.107958168540108,2.7153081052968417,3.208587057641367,2.9000099584554277,0.9670183432606905,0.9621133539112954,0.9752527200384868,0.9735669076904649
11,2,H1975,4,2,Osimertinib,0.051014749787618455,0.04044820612956488,0.0537879445085611,0.047809852486873555,1.9995104039167686,3.7077323635161386,1.7830627076972956,2.5457879919874395,0.6984781266156047,0.44579762479997553,0.7302076207487431,0.6149316217300931,1.8370870227124252,2.184908123477947,1.7697178284121895,1.9641520274062971,0.012687844060909023,0.009975898844301802,0.01331824621751678,0.011717797161990309,5.010363631258257,5.335377547895783,4.935177535105785,5.1182211602442385,-0.177922754,-0.064383376,-0.204051654,-0.137323902,0.7900178180648529,0.5466089974792896,0.8210921046596558,0.7278975689479436,0.6098572659469278,0.516356283699539,0.6291315049652516,0.5832734662928636,11.056793145654835,11.063465167858276,11.05737173425553,11.056399220399543,3.6355570033265248,3.542576237969148,3.646156396683567,3.6092442091516777,11.263278006578929,9.672695182208187,11.43497341805066,10.676736295390057,3.3156971026239077,3.3451068864310862,3.3045090314369787,3.3056310718443633
11,3,H1975,4,2,Osimertinib,0.09695300027539311,0.08520971619438288,0.09749847705394714,0.08808952697282364,1.119498919304281,1.8600591012533543,1.102974365884057,1.6022149600580973,0.6090090808926943,0.3500794279980154,0.6126300597062503,0.44052193086534563,1.531289199249418,1.8020243939862106,1.5218210715058362,1.7217058969765489,0.0207845365378871,0.017287187860514832,0.02093387098834974,0.01829959663821577,4.089094855172606,4.307304780266466,4.07848364981572,4.250021363288145,-0.149389401,-0.050047258,-0.150422129,-0.076592586,0.6951556250098434,0.4453815634224462,0.6963454368248849,0.5358627915767199,0.6796659303433106,0.6089342094257482,0.6801445539584434,0.6304479022097247,11.156434948907423,11.154263328917722,11.154826467252782,11.15684005083515,3.037479420747861,2.9168838912997086,3.0339919950237473,2.9669162092499057,4.606971259902252,3.863899121899138,4.591707906300755,4.12531949910759,1.431617544801643,1.4309895557881163,1.4236705680462016,1.4318836147914205
11,4,H1975,4,2,Osimertinib,0.0898458782308576,0.07770192211564861,0.08875870397983421,0.0793933584232912,1.0779337726658753,1.7691693127112569,1.1245495495495497,1.6757665020951753,0.639249896901388,0.40815108730671024,0.6229318818058983,0.4406663939152066,1.5080485909460326,1.7730374299154068,1.531714474651591,1.7439073424688445,0.022184061400250154,0.018461305393934656,0.021810249103246672,0.018902796383912006,4.140991390841739,4.374263455699926,4.16204762912354,4.347564691217123,-0.166235604,-0.063221171,-0.155455904,-0.075861878,0.7266384887067223,0.49841415606119677,0.7100570939444107,0.5387323064455287,0.6796215077619852,0.6087768158668808,0.6729910889966533,0.62037409870406,11.235561376939136,11.237652360954623,11.239946764946767,11.249761440484587,3.1070455852130543,3.0054825355776913,3.0991583119102737,3.0283024111717953,4.898135331165861,4.2092798312110205,4.840152822718821,4.316244290266056,1.494017275957951,1.4946122859805584,1.4911755930670942,1.4980026980902998
11,5,H1975,4,2,Osimertinib,0.12521170140861643,0.11089119703882025,0.12442897779350362,0.11416034421241211,0.7925005751092706,1.2519759847988885,0.802519265440273,1.1034761519805978,0.5741660110334186,0.32832070714007605,0.5690973201119823,0.40765667047987675,1.348323173451951,1.5863036438312306,1.3554385758991034,1.5208855083302257,0.024496370522937128,0.020920760306707677,0.02432254937840863,0.021862731744043195,3.6098554795155424,3.805615025552865,3.618869762599822,3.75900465234902,-0.144647955,-0.045042562,-0.140367833,-0.0687003,0.6560687791332556,0.401059281371522,0.6487838442429943,0.4844139724385045,0.7173349715637396,0.651704794358536,0.7143954112341521,0.6704694028258139,11.091636721321876,11.094216551966404,11.09434880418654,11.095808287376839,2.758810088212859,2.64353741053013,2.7544236976849934,2.6869708989544554,2.9296098981881755,2.475922129993819,2.9223091141319486,2.62232304921757,0.9305276183243727,0.9319745286981593,0.9312070948930113,0.9314498002995641
11,6,H1975,4,2,Osimertinib,0.048386202365375566,0.03750459005463285,0.04647124591647924,0.04154857857537027,1.379608026131591,2.6617507886435328,1.542572741194487,2.2182157289400055,0.7769771616713468,0.568009291541497,0.7471156255306769,0.6379417881860643,1.6418686533992226,2.0107125929241763,1.6938462829292713,1.9149717747029693,0.019675141133243323,0.014587300323639628,0.018964213284011874,0.015999651327334757,4.8985320534294505,5.270167242464944,4.950358824263355,5.145195316949181,-0.234934536,-0.098537985,-0.210524023,-0.142321057,0.8535571135875247,0.648742819159253,0.8294621758171092,0.7385222146705884,0.6266074116929157,0.5152180091577939,0.6025090601678296,0.5587940662697927,10.870353087571939,10.850867507886434,10.852986217457888,10.855766241840227,3.685038695148977,3.5934615487364137,3.6679949628788755,3.63498044564109,10.992291071471683,9.661434578660334,10.657253716502211,10.03514937401728,3.092974774400812,3.0807963418259625,3.049956614424172,3.0633412757393366
