Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var,Fp_cell_OCC
MCF7,4.0,A133,13,2,40.0,13,0.15154536068439484,0.0033232460264116526,0.15192386507987976,0.003274044021964073,0.1382170468568802,0.0009713565814308822,0.2540460228919983,0.03818051889538765,0.16305571794509888,0.17893663048744202,0.1563282012939453,0.004080589860677719,0.5096158981323242,0.0,0.20618817,0.24156271,2.4752962589263916,0.4530230462551117,0.72365403175354,4900,13544,18463,0.9225893616676331,0.543446958065033,0.9441515207290649,1.144535,2.6610491,0.0,0.043011796,1.195634365081787,1.927917242050171,0.7352373003959656,0.0326862633228302,1.1259775,2.6610491,0.0,0.045468975,
MCF7,4.0,A133,14,2,40.0,1,0.10671307146549225,0.0016150115989148617,0.10764487087726593,0.001528809661976993,0.11233613640069962,0.0005810020375065506,0.2146034836769104,0.014761900529265404,0.13141706585884094,0.14299651980400085,0.10518151521682739,0.0018856861861422658,0.40535101294517517,0.0,0.13907401,0.16062896,3.78961181640625,0.379973828792572,0.7453529238700867,5554,19593,25183,0.8854807615280151,0.495054692029953,0.9293524026870728,0.62793076,1.6803975,0.0,0.018580468,0.7212244868278503,1.3279122114181519,0.3940664827823639,0.010292498394846916,0.60131496,1.6803975,0.0,0.017753456,
MCF7,4.0,A133,14,2,40.0,2,0.09273267537355423,0.001144177746027708,0.0931844562292099,0.0011076533701270819,0.09072673320770264,0.0004219156107865274,0.1629050076007843,0.024673501029610634,0.10701614618301392,0.11692128330469131,0.09332448989152908,0.0013557259226217866,0.29252344369888306,0.0,0.122074515,0.14027625,4.004588603973389,0.5500012636184692,0.8746417760848999,4402,14545,18975,0.883705735206604,0.6979488134384155,0.9585299491882324,0.5244821,1.0263337,0.1887034,0.005922883,0.5498581528663635,0.852249801158905,0.36822083592414856,0.003727746196091175,0.51675373,1.0263337,0.1887034,0.0063355737,
MCF7,4.0,A133,14,2,40.0,3,0.10374058783054352,0.0040608057752251625,0.11445851624011993,0.0032535891514271498,0.1038907840847969,0.0009415693348273635,0.2330867499113083,0.0,0.1283029168844223,0.14307951927185059,0.10371827334165573,0.004524462856352329,0.4310692846775055,0.0,0.15655755,0.19131652,2.758610486984253,0.47149571776390076,0.8554525375366211,7283,47315,54655,0.8288333415985107,0.6824472546577454,0.9244092702865601,0.38899317,1.2787817,0.0,0.023005439,0.4283550977706909,1.139947533607483,0.20573322474956512,0.006312804762274027,0.382887,1.2787817,0.0,0.025317287,
MCF7,4.0,A133,14,2,40.0,4,0.1274941861629486,0.0007770672091282904,0.1274941861629486,0.0007770672091282904,0.12900374829769135,0.0002774170134216547,0.19404806196689606,0.05413997545838356,0.14193770289421082,0.14877374470233917,0.12714393436908722,0.0008923427667468786,0.2834607660770416,0.028159303590655327,0.15010603,0.16621509,3.353273391723633,0.6699833273887634,0.9424561262130737,5507,23667,29183,0.9662746787071228,0.9052138328552246,0.9888991713523865,0.50711447,0.85109544,0.31975454,0.0030847092,0.5338016152381897,0.7005690336227417,0.38385486602783203,0.0015763402916491032,0.50089484,0.85109544,0.31975454,0.0032315776,
MCF7,4.0,A133,14,2,40.0,5,0.1095627099275589,0.000586225651204586,0.1095627099275589,0.000586225651204586,0.10753529518842697,0.00020033310283906758,0.16133171319961548,0.05648455023765564,0.11882045120000839,0.12569710612297058,0.10999514907598495,0.0006674698670394719,0.2471521496772766,0.008209564723074436,0.12995003,0.1437195,2.6828629970550537,0.823846697807312,0.9330578446388245,4414,20443,24863,0.9405847191810608,0.8994956612586975,0.9867765307426453,0.45552924,0.68560296,0.2873542,0.0020067329,0.46379753947257996,0.5626234412193298,0.37319135665893555,0.0008414029725827277,0.45374167,0.68560296,0.2873542,0.0022407016,
MCF7,4.0,A133,14,2,40.0,6,0.11190900206565857,0.0013449267717078328,0.11205434799194336,0.001330386963672936,0.11179067939519882,0.000584856141358614,0.1958165466785431,0.0,0.13037782907485962,0.1406535506248474,0.11194473505020142,0.0015745264245197177,0.3224824368953705,0.0,0.14320074,0.16393732,4.095555305480957,0.4450545608997345,0.6901188492774963,11680,38396,50111,0.8679458498954773,0.5685664415359497,0.9478824734687805,0.7371696,1.7229378,0.35859764,0.0193729,0.8081707954406738,1.722937822341919,0.43610361218452454,0.021593155339360237,0.7155071,1.5994949,0.35859764,0.016688162,
MCF7,4.0,A133,15,2,40.0,1,0.11211974918842316,0.0023697740398347378,0.11276479810476303,0.0023106688167899847,0.1305614560842514,0.0008425289415754378,0.2146068811416626,0.03473132103681564,0.15316303074359894,0.1670413315296173,0.10953613370656967,0.002529414603486657,0.34943634271621704,0.0,0.15010747,0.17805661,2.7635746002197266,0.5221399664878845,0.7458147406578064,1159,8279,9439,0.9046908617019653,0.7285395860671997,0.966784656047821,0.40164706,0.9568071,0.0,0.0067776325,0.43911001086235046,0.6651520729064941,0.23762279748916626,0.005574292503297329,0.39639866,0.9568071,0.0,0.0067220484,
MCF7,4.0,A133,15,2,40.0,2,0.09395159780979156,0.001579715870320797,0.09476452320814133,0.0015163476346060634,0.10341624170541763,0.00035079364897683263,0.16084006428718567,0.03948628157377243,0.1184879019856453,0.12764668464660645,0.09161796420812607,0.0018551896791905165,0.3090328872203827,0.0,0.12605928,0.14820912,3.789508581161499,0.583100438117981,0.9553375244140625,3231,13087,16319,0.9361400008201599,0.6482572555541992,0.966353714466095,0.35546032,0.7700324,0.0,0.004902037,0.39000698924064636,0.6018833518028259,0.2530040442943573,0.00349561613984406,0.34692925,0.7700324,0.0,0.0048818435,
MCF7,4.0,A133,15,2,40.0,3,0.10548153519630432,0.0014181382721289992,0.10624948889017105,0.0013468677643686533,0.10756837576627731,0.0005305624799802899,0.22180022299289703,0.03252022713422775,0.125746488571167,0.13740210235118866,0.10439735651016235,0.0018758234800770879,0.4461789131164551,0.0,0.13728757,0.15927453,2.62556791305542,0.5979447364807129,0.5409985184669495,10367,20163,30575,0.8423829078674316,0.41020965576171875,0.9218466877937317,0.88522977,2.1281044,0.0,0.026000598,0.9103118777275085,1.760061264038086,0.5516420006752014,0.02702704630792141,0.87227815,2.1281044,0.0,0.024977982,
MCF7,4.0,A133,15,2,40.0,4,0.13195130228996277,0.0015138679882511497,0.13197870552539825,0.001510565634816885,0.15008051693439484,0.0005682738265022635,0.2443818598985672,0.07548157870769501,0.16878560185432434,0.18070310354232788,0.1286630779504776,0.0016149517614394426,0.3557247817516327,0.0,0.16023599,0.18227483,3.080625057220459,0.6547130942344666,0.8434145450592041,3707,20367,24079,0.9633734226226807,0.9019649624824524,0.986701250076294,0.39132437,0.70949,0.16794786,0.0043135146,0.44617947936058044,0.5967082977294922,0.30049920082092285,0.0014363295631483197,0.38132718,0.70949,0.16794786,0.0041895336,
MCF7,4.0,A133,15,2,40.0,5,0.10871147364377975,0.0011470734607428312,0.10883568972349167,0.0011348641710355878,0.10343983769416809,0.0004140901146456599,0.21131861209869385,0.014977844431996346,0.11935852468013763,0.12957797944545746,0.11142168939113617,0.00150227767881006,0.3695374131202698,0.0,0.14105831,0.16133527,2.1411898136138916,0.5482088327407837,0.5803194642066956,10020,18838,28911,0.9282914400100708,0.46431195735931396,0.9486593008041382,0.7353469,1.6034855,0.41333887,0.010883442,0.7299982309341431,1.6034854650497437,0.4941031336784363,0.009640024043619633,0.7382068,1.4398986,0.41333887,0.011524809,
MCF7,4.0,A133,15,2,40.0,6,0.11131241917610168,0.0010427224915474653,0.11132506281137466,0.0010414326097816229,0.10413049906492233,0.0002654253621585667,0.15814080834388733,0.042849212884902954,0.11691278964281082,0.12422959506511688,0.11277512460947037,0.0011883866973221302,0.27718034386634827,0.0,0.13978735,0.15784656,5.668460845947266,0.8397390842437744,1.2550662755966187,4468,21923,26399,0.9822416305541992,0.8781712055206299,0.9859488010406494,0.34957284,0.66359496,0.1556509,0.0020905028,0.34775033593177795,0.49241843819618225,0.25366419553756714,0.0014152283547446132,0.34994495,0.66359496,0.1556509,0.0022275501,
MCF7,4.0,A133,15,2,40.0,7,0.23497188091278076,0.006093733478337526,0.23869431018829346,0.0053017414174973965,0.22980210185050964,0.0028837306890636683,0.43411901593208313,0.08853793889284134,0.2706749737262726,0.30200815200805664,0.23521563410758972,0.006243766751140356,0.6235182881355286,0.0,0.29674086,0.33222684,5.261707782745361,0.2753119468688965,0.5368421673774719,16808,66616,83615,0.6356304287910461,0.7669717669487,0.915356457233429,2.108892,5.3396072,0.0,0.41285118,2.8185784816741943,4.345150470733643,0.9390701055526733,0.30163276195526123,1.9277976,5.3396072,0.0,0.27991596,
MCF7,4.0,A133,15,2,40.0,8,0.11219979077577591,0.0037727225571870804,0.11804911494255066,0.0032788990065455437,0.10827360302209854,0.0012669453863054514,0.2324337363243103,0.0,0.1368037462234497,0.15357977151870728,0.11348655819892883,0.004587262868881226,0.479661762714386,0.0,0.16710813,0.20168017,4.324614524841309,0.5152959823608398,0.9270561933517456,6471,18756,25327,0.8971359729766846,0.667226254940033,0.931975245475769,1.1185561,3.4010205,0.0,0.07853544,1.113052487373352,1.6704665422439575,0.7117753028869629,0.016635911539196968,1.1204842,3.4010205,0.0,0.10020591,
MCF7,4.0,A133,15,2,40.0,9,0.12034191936254501,0.004698691423982382,0.1266063004732132,0.004150171764194965,0.129250630736351,0.0018907112535089254,0.2505636215209961,0.002362531842663884,0.16406412422657013,0.18237903714179993,0.11917860060930252,0.005053644068539143,0.49187856912612915,0.0,0.17536649,0.21474862,2.39491605758667,0.4321901798248291,0.5993357300758362,4034,30899,34943,0.9495094418525696,0.8778605461120605,0.9824740290641785,1.0805041,2.7196794,0.0,0.07998689,1.2680108547210693,2.055311441421509,0.869105875492096,0.017883189022541046,1.0559644,2.7196794,0.0,0.082911074,
MCF7,4.0,A133,2,2,40.0,1,0.06430888921022415,0.000971919042058289,0.06705611199140549,0.0008292205166071653,0.07598066329956055,0.0002312008145963773,0.14002302289009094,0.01860583759844303,0.08809812366962433,0.09539924561977386,0.06308431923389435,0.001033840118907392,0.25719892978668213,0.0,0.088177964,0.10302354,4.031445503234863,0.7680450081825256,0.9158870577812195,3320,31549,34879,0.8810902833938599,0.9504567980766296,0.9826236963272095,0.24601564,0.66704553,0.0,0.0022295169,0.2676585614681244,0.3465375006198883,0.18406111001968384,0.0005216438439674675,0.2437313,0.66704553,0.0,0.0023551197,
MCF7,4.0,A133,2,2,40.0,2,0.05653131380677223,0.0007695771055296063,0.058225467801094055,0.00069399707717821,0.05873981863260269,0.00011986996105406433,0.10286423563957214,0.015014548785984516,0.0674159973859787,0.07255902886390686,0.05617334693670273,0.0008739650365896523,0.28334853053092957,0.0,0.07894976,0.09409634,2.596909761428833,0.7674920558929443,0.90351802110672,5860,35925,41791,0.9677165746688843,0.931174635887146,0.9889968633651733,0.20667459,0.44967112,0.0,0.0013655956,0.2187381386756897,0.28424376249313354,0.15305806696414948,0.0003530166286509484,0.20470488,0.44967112,0.0,0.0015032879,
MCF7,4.0,A133,2,2,40.0,3,0.060764066874980927,0.0007380513125099242,0.06178376451134682,0.0006874358514323831,0.06344377994537354,0.00014245281636249274,0.10525501519441605,0.017911585047841072,0.07284647971391678,0.0782201886177063,0.060399606823921204,0.0008179475553333759,0.236136794090271,0.0,0.08270944,0.09697467,2.660189151763916,0.9803069233894348,1.2163883447647095,3542,26018,29567,0.9514108300209045,0.9011046886444092,0.9894738793373108,0.19035617,0.4485034,0.0,0.0010836317,0.1946185678243637,0.2526587247848511,0.1293448954820633,0.0002661921316757798,0.18977477,0.4485034,0.0,0.0011923146,
MCF7,4.0,A133,2,2,40.0,4,0.06878216564655304,0.0008324151858687401,0.06949569284915924,0.0007914636516943574,0.06983201950788498,0.00020520365796983242,0.125721275806427,0.011593332514166832,0.08118011057376862,0.08815070986747742,0.06849010288715363,0.0010065173264592886,0.24247805774211884,0.0,0.09337346,0.10937317,2.3438937664031982,0.7328395247459412,1.0192739963531494,4364,15695,20063,0.9651261568069458,0.8536245822906494,0.9862508773803711,0.21423435,0.43239924,0.079285264,0.0012417716,0.22367310523986816,0.32092657685279846,0.15914888679981232,0.0003734106430783868,0.21160768,0.43239924,0.079285264,0.0014517334,
MCF7,4.0,A133,2,2,40.0,5,0.0887993648648262,0.0011825243709608912,0.08930586278438568,0.0011440353700891137,0.09366209805011749,0.0003164562222082168,0.16046936810016632,0.03562599793076515,0.10765007138252258,0.1166376918554306,0.08786375820636749,0.0013437344459816813,0.3304016590118408,0.0,0.116704926,0.13499746,2.084110736846924,0.6138760447502136,0.7254338264465332,4300,22315,26623,0.940032422542572,0.8131317496299744,0.9772544503211975,0.32640454,0.6525195,0.11844342,0.0030538498,0.350318968296051,0.6525195240974426,0.2429998368024826,0.0021835844963788986,0.32178798,0.6119141,0.11844342,0.0030901353,
MCF7,4.0,A133,2,2,40.0,6,0.11246074736118317,0.0032993415370583534,0.1180836483836174,0.0028003312181681395,0.12454598397016525,0.000823100795969367,0.22944258153438568,0.03112519532442093,0.14734071493148804,0.16146855056285858,0.11063642054796219,0.003647763514891267,0.49222615361213684,0.0,0.15664834,0.18795364,1.9346287250518799,0.5438154935836792,0.45050114393234253,6252,41176,47439,0.8179183006286621,0.7989416122436523,0.9588807225227356,0.60666203,2.1372457,0.0,0.040720213,0.8119233846664429,1.79555344581604,0.3776589035987854,0.025875980034470558,0.5754419,2.1372457,0.0,0.035595026,
MCF7,4.0,A133,2,2,40.0,7,0.07327088713645935,0.0013458945322781801,0.07534678280353546,0.0012276140041649342,0.08139574527740479,0.00039292973815463483,0.1842545121908188,0.0,0.09677828103303909,0.10615210235118866,0.07102055847644806,0.0015864887973293662,0.3998728394508362,0.0,0.10093895,0.1224637,1.4911575317382812,0.47403624653816223,0.47306615114212036,11215,40267,51503,0.7048447132110596,0.6906003355979919,0.9215784072875977,0.38315502,1.2503706,0.0,0.011383969,0.4863326847553253,1.2503706216812134,0.24927569925785065,0.01730434037744999,0.35436535,0.9175102,0.0,0.0059327036,
MCF7,4.0,A133,2,2,40.0,8,0.09705112874507904,0.0024191001430153847,0.09983861446380615,0.002210281090810895,0.10028556734323502,0.0005659795715473592,0.17813710868358612,0.003624447388574481,0.11891442537307739,0.12978790700435638,0.09650924801826477,0.0027275141328573227,0.3990051746368408,0.0,0.13638861,0.1635177,2.4305152893066406,0.4235626459121704,0.6587721705436707,5613,33414,39039,0.8461368680000305,0.7723056674003601,0.9790332913398743,0.68331856,1.6487561,0.0,0.01968077,0.7568572759628296,1.3500070571899414,0.4961283504962921,0.012493584305047989,0.67093927,1.6487561,0.0,0.01982704,
MCF7,4.0,A133,3,2,40.0,1,0.09927516430616379,0.0009679038194008172,0.09940178692340851,0.0009565518703311682,0.11543389409780502,0.000580275955144316,0.23960433900356293,0.038669053465127945,0.13407304883003235,0.14692534506320953,0.09505249559879303,0.000983136473223567,0.3063334822654724,0.0,0.11933541,0.13530335,1.5454761981964111,0.46909698843955994,0.3285907506942749,10261,38382,48671,0.6602415442466736,0.7573484778404236,0.9171810150146484,0.9516123,2.8080883,0.4923741,0.05374664,1.2405134439468384,2.8080883026123047,0.5423235297203064,0.07488508522510529,0.8741692,2.067848,0.4923741,0.019709358,
MCF7,4.0,A133,3,2,40.0,2,0.11243635416030884,0.0014349065022543073,0.11264795064926147,0.0014137695543467999,0.11118261516094208,0.000350822665495798,0.1763041615486145,0.043242402374744415,0.12614746391773224,0.13492131233215332,0.11269643157720566,0.0016594030894339085,0.3520860970020294,0.0,0.14389525,0.16563165,4.118507385253906,0.7607815265655518,1.0289627313613892,4428,21110,25551,0.903968095779419,0.8917615413665771,0.982354998588562,0.5841968,1.2486417,0.0,0.008447095,0.5798123478889465,0.8370338082313538,0.3955932557582855,0.0026173607911914587,0.5851192,1.2486417,0.0,0.009668567,
MCF7,4.0,A133,3,2,40.0,3,0.10523909330368042,0.001180860330350697,0.10528190433979034,0.0011768325930461287,0.09482348710298538,0.00038519370718859136,0.16943496465682983,0.023275315761566162,0.11067100614309311,0.11979677528142929,0.107924684882164,0.0013508339179679751,0.3017991781234741,0.0,0.13665567,0.15577209,3.2757582664489746,0.7901975512504578,1.0219643115997314,3041,11696,14751,0.9511829018592834,0.8412320613861084,0.9602047801017761,0.59970784,1.3945752,0.3591134,0.010609599,0.5243268609046936,0.7018964290618896,0.3788885474205017,0.0020829688291996717,0.6193957,1.3945752,0.3591134,0.010964867,
MCF7,4.0,A133,3,2,40.0,4,0.1345745325088501,0.0019992280285805464,0.13466741144657135,0.001988098956644535,0.1259736716747284,0.000907419016584754,0.26515498757362366,0.04371342435479164,0.14872489869594574,0.1657482236623764,0.13664844632148743,0.0022403572220355272,0.4277089536190033,0.0,0.1729345,0.19900401,1.2713780403137207,0.3208395838737488,0.40015238523483276,5159,20925,26095,0.699164867401123,0.6785732507705688,0.9126465320587158,1.1732926,3.3128471,0.54682946,0.054393966,1.2824918031692505,3.312847137451172,0.6862920522689819,0.12988169491291046,1.1463139,2.6440792,0.54682946,0.032069962,
MCF7,4.0,A133,3,2,40.0,5,0.11711229383945465,0.0030892861541360617,0.11969760060310364,0.002848028903827071,0.11239765584468842,0.001362502109259367,0.260686457157135,0.0,0.14114297926425934,0.16007043421268463,0.11861371994018555,0.003629864426329732,0.45571908354759216,0.0,0.16558532,0.19678706,2.827470541000366,0.2865542471408844,0.5554679036140442,5896,17538,23516,0.7529317140579224,0.34787893295288086,0.8476568460464478,0.83688766,2.5302017,0.0,0.05491534,0.8913294672966003,2.2805206775665283,0.431443452835083,0.050081439316272736,0.8183349,2.5302017,0.0,0.055208392,
MCF7,4.0,A133,3,2,40.0,6,0.1047818586230278,0.0028997778426855803,0.10722189396619797,0.002705679275095463,0.1132112368941307,0.0016718263505026698,0.2952737808227539,0.0,0.1455407589673996,0.1681484580039978,0.10104607790708542,0.00339854066260159,0.4320725202560425,0.0,0.1456946,0.17861181,1.6072145700454712,0.18042461574077606,0.3703230917453766,9553,21083,30670,0.4649634063243866,0.39012497663497925,0.7727603912353516,0.80761456,3.164613,0.0,0.18022335,1.076172113418579,3.1105411052703857,0.274684876203537,0.28133267164230347,0.68550587,3.164613,0.0,0.08654685,
MCF7,4.0,A133,3,2,40.0,7,0.07681120187044144,0.0009454320534132421,0.07724524289369583,0.0009172470890916884,0.08404148370027542,0.00041796837467700243,0.16057400405406952,0.013309391215443611,0.09968943148851395,0.1107306033372879,0.07544893026351929,0.001033106935210526,0.29645946621894836,0.0,0.10106478,0.11794,3.151728630065918,0.9805107712745667,1.0414698123931885,3320,19814,23135,0.9718536734580994,0.929884672164917,0.9850566387176514,0.23567553,0.4795857,0.09430144,0.0012175415,0.21685869991779327,0.2851466238498688,0.1659967452287674,0.0002240047324448824,0.23882921,0.4795857,0.09430144,0.00131477,
MCF7,4.0,A133,3,2,40.0,8,0.08505135774612427,0.0009592279093340039,0.08524194359779358,0.0009451318765059114,0.07999715954065323,0.0004256805113982409,0.1668359786272049,0.008119833655655384,0.09638165682554245,0.1055237203836441,0.08627107739448547,0.0010803350014612079,0.2231036126613617,0.0,0.1123586,0.12831259,3.18076753616333,0.3306284546852112,0.6295732259750366,3868,15804,19679,0.8674672245979309,0.7236512899398804,0.945427417755127,0.30152828,0.88927454,0.1476084,0.0029428566,0.3307158648967743,0.8817535042762756,0.2078838050365448,0.004276488907635212,0.2943722,0.88927454,0.1476084,0.002355804,
MCF7,4.0,A133,4,2,40.0,1,0.08966944366693497,0.00369844539090991,0.10370460152626038,0.0028218200895935297,0.0892445296049118,0.0009603845537640154,0.22323386371135712,0.0,0.1138576939702034,0.12900981307029724,0.08979865163564682,0.004530984442681074,0.4882560968399048,0.0,0.1438418,0.17778026,3.3736541271209717,0.4538034498691559,0.7399379014968872,10161,31951,42271,0.9467458128929138,0.524598240852356,0.9287208318710327,0.7047245,4.2833576,0.0,0.09427007,0.779744029045105,1.8672833442687988,0.41131505370140076,0.017230145633220673,0.68049425,4.2833576,0.0,0.116747946,
MCF7,4.0,A133,4,2,40.0,2,0.11001724749803543,0.0030194809660315514,0.11336705088615417,0.0027316606137901545,0.0954153910279274,0.000406423001550138,0.1741999089717865,0.022519413381814957,0.11148176342248917,0.12120687961578369,0.11212686449289322,0.0033617501612752676,0.4448256194591522,0.0,0.15551664,0.18734457,3.771671772003174,0.5938990712165833,1.008452296257019,5807,39417,45247,0.9607682824134827,0.8981413245201111,0.9800559878349304,0.66383886,2.0555284,0.0,0.02727935,0.5983715057373047,0.8980995416641235,0.42007216811180115,0.003230126341804862,0.6735216,2.0555284,0.0,0.03010862,
MCF7,4.0,A133,4,2,40.0,3,0.10694243758916855,0.0027816547080874443,0.1095123440027237,0.0025670635513961315,0.11262413114309311,0.0010352894896641374,0.25141164660453796,0.01774824783205986,0.13801522552967072,0.1559053510427475,0.10559744387865067,0.0031856077257543802,0.49140486121177673,0.0,0.14902496,0.17984979,2.0187623500823975,0.14295490086078644,0.3475053310394287,4918,20629,25567,0.6528404951095581,0.5063316822052002,0.8763737678527832,0.7759027,3.1420562,0.0,0.07246549,0.9771994948387146,3.050361394882202,0.43070241808891296,0.13470658659934998,0.7277202,3.1420562,0.0,0.045546923,
MCF7,4.0,A133,4,2,40.0,4,0.1693035215139389,0.0032297703437507153,0.16994529962539673,0.003132944693788886,0.1626719832420349,0.0009400126291438937,0.2752239406108856,0.03302552178502083,0.18703262507915497,0.20163722336292267,0.17161458730697632,0.004007078241556883,0.5201433897018433,0.0,0.22071412,0.25243115,4.1253838539123535,0.48655152320861816,0.8133185505867004,4166,11680,15887,0.9402860403060913,0.5773708820343018,0.9465293288230896,0.92787135,2.3173013,0.0,0.029530123,0.9241229891777039,1.3194632530212402,0.60829097032547,0.010307654738426208,0.92922133,2.3173013,0.0,0.03644636,
MCF7,4.0,A133,4,2,40.0,5,0.13036416471004486,0.0014985045418143272,0.13049085438251495,0.0014834289904683828,0.12628182768821716,0.00039651402039453387,0.22244860231876373,0.05792491137981415,0.142135351896286,0.15157300233840942,0.1313672661781311,0.0017641806043684483,0.3932081460952759,0.0,0.16366477,0.18544622,3.3000121116638184,0.7173569202423096,0.9520705938339233,4901,19794,24719,0.9556757211685181,0.8818063735961914,0.9832763671875,0.5786654,1.178683,0.29435357,0.006418419,0.5796977877616882,0.7897645235061646,0.43069353699684143,0.0023404345847666264,0.5784085,1.178683,0.29435357,0.0074326913,
MCF7,4.0,A133,4,2,40.0,6,0.11581885814666748,0.0016704604495316744,0.11603549122810364,0.0016484486404806376,0.11357537657022476,0.00039000899414531887,0.18308386206626892,0.053382836282253265,0.12957645952701569,0.13833318650722504,0.11620661616325378,0.0018907415214926004,0.4057880938053131,0.0,0.14864855,0.17283875,2.6852965354919434,0.5712917447090149,0.6340745687484741,3676,20956,24639,0.879445493221283,0.9032809734344482,0.9816532731056213,0.4968789,1.1961457,0.0,0.01071111,0.5861205458641052,0.8762192130088806,0.3910454511642456,0.00458978395909071,0.48119545,1.1961457,0.0,0.010141294,
MCF7,4.0,A133,4,2,40.0,7,0.14263159036636353,0.0019957860931754112,0.142713263630867,0.0019852721597999334,0.14434611797332764,0.00047517899656668305,0.219285249710083,0.07099951803684235,0.16150102019309998,0.17093144357204437,0.14237919449806213,0.002219137502834201,0.48083028197288513,0.0,0.17885475,0.2041329,2.9887137413024902,0.5960448384284973,0.8284100890159607,3366,22838,26207,0.8814485669136047,0.7987858057022095,0.9775916337966919,0.6569265,1.3463218,0.2977131,0.0131594,0.6965899467468262,1.0850310325622559,0.4184665381908417,0.00799745786935091,0.6510757,1.3463218,0.2977131,0.013654549,
MCF7,4.0,A133,4,2,40.0,8,0.08547001332044601,0.0027779401279985905,0.09084160625934601,0.0024645638186484575,0.0714668557047844,0.00044472477748058736,0.14785990118980408,0.0,0.08825337886810303,0.09771401435136795,0.08864317834377289,0.0032521516550332308,0.4804139733314514,0.0,0.13099478,0.1639447,1.6728092432022095,0.7294015884399414,0.6374794840812683,5176,22706,27903,0.8388954401016235,0.8300236463546753,0.964028000831604,0.28654176,0.9423699,0.0,0.008096194,0.3229120075702667,0.6662678122520447,0.21000312268733978,0.002846913179382682,0.27821764,0.9423699,0.0,0.0089255655,
MCF7,4.0,A133,4,2,40.0,9,0.08491859585046768,0.0018979774322360754,0.08686496317386627,0.001772408839315176,0.08427774161100388,0.0002554556995164603,0.13400322198867798,0.021310560405254364,0.09702273458242416,0.104203000664711,0.0850042924284935,0.002117557218298316,0.4005487263202667,0.0,0.12095808,0.14535417,1.8195987939834595,0.6749667525291443,0.8459637761116028,3845,28774,32623,0.9825661182403564,0.9410984516143799,0.9958815574645996,0.41662148,1.1098596,0.0,0.005876606,0.4606049358844757,0.606752872467041,0.3815678060054779,0.0007903267396613955,0.41073823,1.1098596,0.0,0.0062635737,
MCF7,4.0,A133,4,2,40.0,10,0.1142200380563736,0.0026622607838362455,0.11518485099077225,0.0025736161042004824,0.09930586814880371,0.0006200228817760944,0.19169734418392181,0.01768323965370655,0.11920028924942017,0.13133718073368073,0.11703546345233917,0.0029978679958730936,0.4395054280757904,0.0,0.15900037,0.18899654,3.2399418354034424,0.5900721549987793,0.9789619445800781,2753,14297,17071,0.8815082311630249,0.8203038573265076,0.9575835466384888,0.34835395,0.90157294,0.0,0.005295383,0.35960379242897034,0.4981546401977539,0.221981480717659,0.0016204495914280415,0.34617135,0.90157294,0.0,0.005979051,
MCF7,4.0,A133,5,2,40.0,1,0.12493830174207687,0.003228084184229374,0.12762461602687836,0.0029546499717980623,0.11104491353034973,0.0008128014160320163,0.2302640676498413,0.011004715226590633,0.13363899290561676,0.14775992929935455,0.12888292968273163,0.0038434702437371016,0.49406343698501587,0.0,0.17616177,0.20918818,3.918147087097168,0.40480467677116394,0.7402956485748291,10911,36944,47983,0.9216971397399902,0.5884111523628235,0.9334313273429871,0.55530447,1.4687977,0.0,0.018478613,0.5420699119567871,1.2276294231414795,0.2922382950782776,0.007045071106404066,0.5592589,1.4687977,0.0,0.021826932,
MCF7,4.0,A133,5,2,40.0,2,0.09660952538251877,0.0019164620898663998,0.09795018285512924,0.0018117395229637623,0.09247793257236481,0.0006660502403974533,0.19166766107082367,0.0,0.1131606325507164,0.12543395161628723,0.09791859984397888,0.0023055272176861763,0.38712701201438904,0.0,0.13557388,0.16038948,2.3794138431549072,0.5055457353591919,0.7033200263977051,5495,17042,22575,0.9141244292259216,0.5487744212150574,0.944811224937439,0.6401329,1.6868111,0.0,0.013401721,0.685886800289154,1.3611080646514893,0.42677944898605347,0.007695018779486418,0.62527895,1.6868111,0.0,0.014354131,
