Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,outer_intensity_mean,inner_intensity_mean,intensity_ratio
PC9,8.0,afa,4,1,11.16,4,336.0805623973727,293.1886481056257,1.1462945941764244
PC9,8.0,afa,4,1,11.16,5,262.0407710280374,264.2609027777778,0.9915987127630176
PC9,8.0,afa,4,1,11.16,6,241.158431724846,245.7557929969104,0.981292968861482
PC9,8.0,afa,4,1,11.16,7,523.1297043010753,829.2390285996055,0.6308551409893495
PC9,8.0,afa,4,1,11.16,8,330.13840439276487,349.04653648802736,0.9458291943374976
PC9,8.0,afa,4,1,11.16,9,305.8546398891967,274.6860465116279,1.1134698823380142
PC9,8.0,afa,4,1,11.16,10,260.9591576738609,254.80798611111112,1.024140419052908
PC9,8.0,afa,4,1,11.16,11,261.8910635155096,254.88071646341464,1.0275044230468537
PC9,8.0,afa,4,1,11.16,12,305.9945297951583,314.9500932835821,0.9715651346692565
PC9,8.0,afa,4,1,11.16,13,311.9815027573529,285.2332006369427,1.0937769588557003
PC9,8.0,afa,4,1,11.16,14,260.0813037249284,268.57707993474713,0.9683674563299188
PC9,8.0,afa,4,1,11.16,15,297.1012581168831,283.69534691629957,1.0472546037370813
PC9,8.0,afa,4,1,11.16,16,290.58614330874605,274.5830165474061,1.058281560755514
PC9,8.0,afa,4,1,11.16,17,436.8261852394917,601.0428794178794,0.7267804015290316
PC9,8.0,afa,4,1,11.16,18,319.0120867768595,309.05890625,1.0322048008505158
PC9,8.0,afa,4,1,11.16,19,315.655,308.2268396846255,1.0240996544070429
PC9,8.0,afa,4,1,11.16,20,314.0496894409938,284.8873609394314,1.1023644166080169
PC9,8.0,afa,4,1,11.16,21,294.1474533437014,290.4014544688027,1.0128993805549316
PC9,8.0,afa,4,1,11.16,22,273.96217554644807,276.56953721374043,0.9905724914842038
PC9,8.0,afa,4,1,11.16,23,330.13916015625,299.40323875803,1.1026572776090107
PC9,8.0,afa,4,1,11.16,24,272.96324282786884,268.2601176808266,1.017531958114765
PC9,8.0,afa,4,1,11.16,25,288.56038732394364,302.6749401913876,0.9533672894805265
PC9,8.0,afa,4,1,11.16,26,352.6951569678407,319.55051560758085,1.1037226971680516
PC9,8.0,afa,4,1,11.16,27,292.54251386321624,298.68400770712907,0.9794381564280643
PC9,8.0,afa,4,1,11.16,28,302.0091117710583,297.59264103730663,1.014840658419366
PC9,8.0,afa,4,1,11.16,29,273.8627819548872,261.65782772364923,1.04664471281986
PC9,8.0,afa,4,1,11.16,30,315.6315956770502,292.06210621062104,1.0807002653381947
PC9,8.0,afa,4,1,11.16,31,298.1872119815668,304.35456602768903,0.9797362854560849
PC9,8.0,afa,4,1,11.16,32,290.79874754420433,298.4443376068376,0.9743818558464146
PC9,8.0,afa,4,1,11.16,33,303.1108985260771,340.2365156418554,0.8908829140642329
PC9,8.0,afa,4,1,11.16,34,269.20712665736215,265.8651869158879,1.0125700539444134
PC9,8.0,afa,4,1,11.16,35,306.13160842293905,310.52619485294116,0.985847936493463
PC9,8.0,afa,4,1,11.16,36,260.3212954333644,254.1021897810219,1.0244748211642802
PC9,8.0,afa,4,1,11.16,37,339.78533769353976,397.4761826544021,0.8548571021901369
PC9,8.0,afa,4,1,11.16,38,284.9959978655283,289.6561675461741,0.9839113742333729
PC9,8.0,afa,4,1,11.16,39,310.67210591133005,327.29260089686096,0.9492182379314817
PC9,8.0,afa,4,1,11.16,40,272.34315936426117,276.47227488151657,0.9850649924335996
PC9,8.0,afa,4,1,11.16,41,293.3847489316239,296.8114809782609,0.9884548534465621
PC9,8.0,afa,4,1,11.16,42,280.80002668089645,284.95848108747043,0.9854068059644889
PC9,8.0,afa,4,1,11.16,43,633.3576137884872,1034.3142778993436,0.612345422780796
PC9,8.0,afa,4,1,11.16,44,241.5311855670103,252.27753665123456,0.9574026636423015
PC9,8.0,afa,5,1,11.16,1,306.74257474429584,306.93607673267326,0.9993695690958285
PC9,8.0,afa,5,1,11.16,2,327.968219739819,340.9189526184539,0.9620122824525718
PC9,8.0,afa,5,1,11.16,3,281.2784661229611,271.065,1.0376790294688032
PC9,8.0,afa,5,1,11.16,4,302.7433823529412,277.8060844370861,1.0897651250741507
PC9,8.0,afa,5,1,11.16,5,368.6839074898394,324.5212384851587,1.1360856047845398
PC9,8.0,afa,5,1,11.16,6,341.6830804914744,351.64624252775405,0.9716670880238588
PC9,8.0,afa,5,1,11.16,7,362.41242632612966,495.3317384370016,0.7316559755886162
PC9,8.0,afa,5,1,11.16,8,314.5144899103139,317.9416369653768,0.9892208296850529
PC9,8.0,afa,5,1,11.16,9,371.3898078975454,396.9966216216216,0.9354986608715221
PC9,8.0,afa,5,1,11.16,10,319.0691186327078,326.435927306617,0.9774326045092774
PC9,8.0,afa,5,1,11.16,11,384.3716743782533,426.3497516556291,0.901540748846777
PC9,8.0,afa,5,1,11.16,12,347.5524458828523,427.96061522048365,0.8121131560290766
PC9,8.0,afa,5,1,11.16,13,316.8727904040404,304.4398709167545,1.040838670210465
PC9,8.0,afa,5,1,11.16,14,354.1695014398848,378.6787146226415,0.9352770244633886
PC9,8.0,afa,5,1,11.16,15,441.7495056497175,446.299064805058,0.9898060302740547
PC9,8.0,afa,5,1,11.16,16,1146.601832460733,3216.5810788787485,0.3564660129320978
PC9,8.0,afa,5,1,11.16,17,478.37469889883,457.66711229946526,1.045245957253348
PC9,8.0,afa,5,1,11.16,18,384.66360619469026,381.4634106678231,1.0083892594607295
PC9,8.0,afa,5,1,11.16,19,344.60051369863015,348.02345623501196,0.9901646211625736
PC9,8.0,afa,5,1,11.16,20,390.3296673819743,386.98295454545456,1.008648217698505
PC9,8.0,afa,5,1,11.16,21,366.4569498303442,362.2997036637931,1.0114746054841075
PC9,8.0,afa,5,1,11.16,22,4170.138754241396,7350.405254289216,0.5673345359846623
PC9,8.0,afa,5,1,11.16,23,304.8393527204503,297.89737406216506,1.0233032556266728
PC9,8.0,afa,5,1,11.16,24,337.8538743622449,344.6553672316384,0.9802658147353837
PC9,8.0,afa,5,1,11.16,25,3607.9576311757946,5138.353340883352,0.7021622282121102
PC9,8.0,afa,5,1,11.16,26,320.37693444006754,333.6498907615481,0.9602189100341519
PC9,8.0,afa,6,1,11.16,1,360.8686956521739,,
PC9,8.0,afa,6,1,11.16,2,262.39417404129796,389.8785179640719,0.6730152135888599
PC9,8.0,afa,6,1,11.16,3,298.3579464603344,433.8646739130435,0.6876751309790486
PC9,8.0,afa,6,1,11.16,4,230.892356530343,229.95638629283488,1.004070207627616
PC9,8.0,afa,6,1,11.16,5,222.03445512820514,220.85927419354837,1.0053209490022452
PC9,8.0,afa,6,1,11.16,6,252.98852040816325,233.12900071123755,1.0851868263336506
PC9,8.0,afa,6,1,11.16,7,239.9763590033975,238.87493093922652,1.0046108985142992
PC9,8.0,afa,6,1,11.16,8,252.05505771567437,251.14337081589957,1.0036301451908245
PC9,8.0,afa,6,1,11.16,9,358.72512859480946,401.1443569553806,0.8942544557213117
PC9,8.0,afa,6,1,11.16,10,269.02666666666664,254.7171682626539,1.0561779894995431
PC9,8.0,afa,6,1,11.16,11,251.9797319121447,270.5733082706767,0.9312808182101565
PC9,8.0,afa,6,1,11.16,12,250.64753134796237,251.69951140065146,0.9958204922733658
PC9,8.0,afa,6,1,11.16,13,255.83089788732394,252.18279893924782,1.0144660895327557
PC9,8.0,afa,6,1,11.16,14,255.9133064516129,257.27978039041705,0.9946887628062705
PC9,8.0,afa,6,1,11.16,15,269.66170825335894,266.26851604278073,1.0127434976579546
PC9,8.0,afa,6,1,11.16,16,238.19378698224853,247.89373675847457,0.9608705330636215
PC9,8.0,afa,6,1,11.16,17,260.46271756329116,260.8871281869688,0.9983732021329412
PC9,8.0,afa,6,1,11.16,18,283.90174463190186,281.0428302900107,1.010172521885511
PC9,8.0,afa,6,1,11.16,19,251.66566736183523,254.88576807228915,0.9873664946661884
PC9,8.0,afa,6,1,11.16,20,293.16358540076334,317.0660229645094,0.9246136897916004
PC9,8.0,afa,6,1,11.16,21,250.3977754237288,253.40390011223346,0.988137022803622
PC9,8.0,afa,6,1,11.16,22,277.96649484536084,246.35202473326868,1.1283304659108115
PC9,8.0,afa,6,1,11.16,23,265.26883012820514,267.0848113738739,0.9932007318711707
PC9,8.0,afa,6,1,11.16,24,261.9788431677019,256.57788140311806,1.0210499897148118
PC9,8.0,afa,6,1,11.16,25,254.57021276595745,260.897554916318,0.9757477905364426
PC9,8.0,afa,6,1,11.16,26,252.03286082474227,257.7894482090997,0.9776694219862401
PC9,8.0,afa,6,1,11.16,27,262.4428571428571,251.1097493345164,1.045132090005965
PC9,8.0,afa,6,1,11.16,28,258.1594005449591,256.51656050955415,1.006404420954895
PC9,8.0,afa,6,1,11.16,29,240.16827956989246,242.18376659292036,0.9916778607774497
PC9,8.0,afa,7,1,11.16,1,255.45492237120678,263.5035758706468,0.969455239941825
PC9,8.0,afa,7,1,11.16,2,301.70275919732444,266.4625965250965,1.1322518174475151
PC9,8.0,afa,7,1,11.16,3,345.519744655582,358.7803526841448,0.9630397597600978
PC9,8.0,afa,7,1,11.16,4,269.7845971837489,295.7950204638472,0.9120660542584171
PC9,8.0,afa,7,1,11.16,5,2891.928774928775,6622.501937984496,0.4366822089309814
PC9,8.0,afa,7,1,11.16,6,271.0563299817185,264.7749045801527,1.0237236433397119
PC9,8.0,afa,7,1,11.16,7,287.43044469783354,295.33561167747916,0.9732332754091354
PC9,8.0,afa,7,1,11.16,8,262.96303863298664,268.97027972027973,0.9776657811653375
PC9,8.0,afa,7,1,11.16,9,309.97222222222223,295.50252447980415,1.0489664099076317
PC9,8.0,afa,7,1,11.16,10,296.49555439330544,305.4165745856354,0.9707906481354744
PC9,8.0,afa,7,1,11.16,11,468.3314534023669,614.877901193634,0.7616657754217817
PC9,8.0,afa,7,1,11.16,12,298.67459386281587,315.63132995735606,0.9462767650574132
PC9,8.0,afa,7,1,11.16,13,265.23633246849516,303.76535433070865,0.8731618951506003
PC9,8.0,afa,7,1,11.16,14,247.87881414701803,256.98542006525287,0.9645637253820761
PC9,8.0,afa,7,1,11.16,15,251.74948476702508,251.33561457577954,1.0016466834274327
PC9,8.0,afa,7,1,11.16,16,321.4438412579558,352.1263873473918,0.9128649621501781
PC9,8.0,afa,8,1,11.16,1,270.1326860841424,310.9819426121372,0.86864428144967
PC9,8.0,afa,8,1,11.16,2,349.4828017510944,485.00280172413795,0.720578933789077
PC9,8.0,afa,8,1,11.16,3,244.84227910817506,247.3378477306003,0.9899102840696528
PC9,8.0,afa,8,1,11.16,4,238.346438172043,238.28969719350073,1.0002381176324893
PC9,8.0,afa,8,1,11.16,5,250.77298677884616,253.53911713286712,0.9890899266933577
PC9,8.0,afa,8,1,11.16,6,253.5605173716012,256.8275055066079,0.9872794460680433
PC9,8.0,afa,8,1,11.16,7,261.15189717477006,268.2021345407503,0.9737129707112415
PC9,8.0,afa,8,1,11.16,8,250.82912457912457,244.3250326939843,1.026620652879587
PC9,8.0,afa,8,1,11.16,9,243.5895305907173,248.2804588607595,0.981106333170292
PC9,8.0,afa,8,1,11.16,10,256.6776859504132,259.544,0.9889563463243736
PC9,8.0,afa,8,1,11.16,11,261.7866693679092,254.45507052529183,1.0288129406400988
PC9,8.0,afa,8,1,11.16,12,261.8049821196359,264.61247216035633,0.9893901824891342
PC9,8.0,afa,8,1,11.16,13,307.11706056129987,326.71187888198756,0.940024163223751
PC9,8.0,afa,8,1,11.16,14,275.5498981670061,267.3769295302013,1.0305672170413702
PC9,8.0,afa,8,1,11.16,15,268.31361533377395,298.7772257551669,0.8980390478410949
PC9,8.0,afa,8,1,11.16,16,240.01395190562613,233.61126893939394,1.0274074234316721
PC9,8.0,afa,8,1,11.16,17,264.8015538885487,257.469671884407,1.0284766821291225
PC9,8.0,afa,8,1,11.16,18,250.6765766402715,267.60534702549575,0.9367397902418916
PC9,8.0,afa,8,1,11.16,19,257.3676703645008,269.70652173913044,0.9542508230981369
PC9,8.0,afa,8,1,11.16,20,262.15660667251973,267.9794281729428,0.978271386202581
PC9,8.0,afa,8,1,11.16,21,447.13961271814486,517.2296255506608,0.8644895625267102
PC9,8.0,afa,8,1,11.16,22,247.00900423728814,256.8769305019305,0.9615850039730672
PC9,8.0,afa,9,1,11.16,1,232.07565789473685,236.82674050632912,0.9799385719643204
PC9,8.0,afa,9,1,11.16,2,262.8744661921708,258.95476140202703,1.015136639191038
PC9,8.0,afa,9,1,11.16,3,659.1615220401569,1601.668811881188,0.4115467050057372
PC9,8.0,afa,9,1,11.16,4,267.4639871695179,265.9526545166403,1.0056827131717276
PC9,8.0,afa,9,1,11.16,5,267.7688528943176,277.8784944089457,0.9636184817535752
PC9,8.0,afa,9,1,11.16,6,292.33261568123396,308.23397749510764,0.9484113920759236
PC9,8.0,afa,9,1,11.16,7,367.5913856304985,569.1037573673871,0.6459127722700986
PC9,8.0,afa,9,1,11.16,8,243.30042689434364,239.27658347315437,1.0168167037609042
PC9,8.0,afa,9,1,11.16,9,268.04136072951206,271.0939333612741,0.98873979733182
PC9,8.0,afa,9,1,11.16,10,264.5807940904894,274.67880116959066,0.9632370352713656
PC9,8.0,afa,9,1,11.16,11,265.9770247781065,261.66686726272354,1.0164719269217046
PC9,8.0,afa,9,1,11.16,12,278.6362207474677,316.4603863381859,0.880477408157186
PC9,8.0,afa,9,1,11.16,13,248.91512617370893,260.04428989751096,0.9572028144583052
PC9,8.0,afa,9,1,11.16,14,245.1080163043478,265.8575457317073,0.9219524525051507
PC9,8.0,afa,9,1,11.16,15,268.5371313202247,273.56736526946105,0.9816124487499391
PC9,8.0,afa,9,1,11.16,16,298.9930261566374,341.3634027081244,0.8758789717487235
PC9,8.0,afa,9,1,11.16,17,267.2057972837022,267.76509464751956,0.9979112387125978
PC9,8.0,afa,9,1,11.16,18,265.4793496621622,268.00690021231424,0.990569084049143
PC9,8.0,afa,9,1,11.16,19,258.39996288047513,252.4339705882353,1.0236338725661112
PC9,8.0,afa,9,1,11.16,20,251.47142364305427,257.28564453125,0.977401689477123
PC9,8.0,afa,9,1,11.16,21,305.6431610533859,375.15813464235623,0.8147048746384241
PC9,8.0,afa,9,1,11.16,22,266.6550343811395,290.7617663344408,0.9170911215143288
PC9,8.0,afa,9,1,11.16,23,259.6305875267666,266.94179523141656,0.972611228982289
PC9,8.0,afa,9,1,11.16,24,425.6066287402565,707.6914420142422,0.6014014067047192
PC9,8.0,alm,0,2,2.41,1,318.311375,295.0252253134796,1.0789293514199596
PC9,8.0,alm,0,2,2.41,2,286.06956366237483,278.60584677419354,1.0267895199422377
PC9,8.0,alm,0,2,2.41,3,688.9834809586965,1172.4563609467455,0.5876410448251993
PC9,8.0,alm,0,2,2.41,4,1815.4369359842076,3650.3017647058823,0.4973388648405302
PC9,8.0,alm,0,2,2.41,5,1136.108478200883,2703.801391862955,0.4201893236759114
PC9,8.0,alm,0,2,2.41,6,498.82864200367646,491.2248483316481,1.0154792529283754
PC9,8.0,alm,1,2,2.41,1,996.7792949230462,1261.589570668693,0.7900979194007709
PC9,8.0,alm,1,2,2.41,2,1150.8112978080967,1232.9642527675276,0.933369556517937
PC9,8.0,alm,1,2,2.41,3,734.8913131041891,503.2411013400335,1.460316558300417
PC9,8.0,alm,1,2,2.41,4,1325.1813122234514,1418.671875,0.9340999392290422
PC9,8.0,alm,1,2,2.41,5,286.52577071290943,290.1043372569089,0.987664553457433
PC9,8.0,alm,1,2,2.41,6,385.1890639481001,412.9945219123506,0.9326735428947127
PC9,8.0,alm,1,2,2.41,7,314.91654829545456,308.7278862126246,1.0200456854051978
PC9,8.0,alm,1,2,2.41,8,374.9560022865854,371.44393592677346,1.0094551721541747
PC9,8.0,alm,1,2,2.41,9,380.45813940602835,386.4180795314427,0.9845764459762308
PC9,8.0,alm,10,2,2.41,1,707.0738946310652,706.7503585086042,1.0004577799198344
PC9,8.0,alm,10,2,2.41,2,322.4173490276356,334.6973201174743,0.9633102198561716
PC9,8.0,alm,10,2,2.41,3,401.50869529719137,403.7851826792963,0.9943621324413159
PC9,8.0,alm,10,2,2.41,4,381.7116862567812,377.81824494949495,1.0103050642983287
PC9,8.0,alm,10,2,2.41,5,316.2705612889638,315.31188347718864,1.0030404112943765
PC9,8.0,alm,10,2,2.41,6,434.73814214827786,427.5927142279709,1.0167108271084746
PC9,8.0,alm,10,2,2.41,7,351.68190809494826,339.73636506935685,1.0351612139699933
PC9,8.0,alm,11,2,2.41,1,371.88539260969975,374.4629790940767,0.9931165785984698
PC9,8.0,alm,11,2,2.41,2,950.7515598106712,1659.663112164297,0.5728581619018067
PC9,8.0,alm,11,2,2.41,3,906.1798001310616,436.2242673022599,2.0773255136289093
PC9,8.0,alm,12,2,2.41,1,364.0901603814478,362.8632425742574,1.0033812127083643
PC9,8.0,alm,12,2,2.41,2,323.7451640548482,324.30420124481327,0.9982761950421264
PC9,8.0,alm,12,2,2.41,3,361.42248193315265,338.6931729264476,1.0671088490220058
PC9,8.0,alm,12,2,2.41,4,344.9992487980769,348.95419207317076,0.9886662967090404
PC9,8.0,alm,12,2,2.41,5,337.15181751943004,320.16828920041536,1.0530456291015864
PC9,8.0,alm,12,2,2.41,6,406.41288811056415,381.42322492552137,1.0655168892505757
PC9,8.0,alm,12,2,2.41,7,276.148679748062,274.35441350710903,1.0065399576336922
PC9,8.0,alm,13,2,2.41,1,363.79262530813475,360.63240644490645,1.0087629919185066
PC9,8.0,alm,13,2,2.41,2,1384.7444559051057,1772.1637380191694,0.7813862941654024
PC9,8.0,alm,13,2,2.41,3,356.3611486486486,355.10641291469193,1.0035334077006886
PC9,8.0,alm,13,2,2.41,4,375.71920492721165,375.5424363057325,1.0004707021214914
PC9,8.0,alm,13,2,2.41,5,461.63097462627854,439.37873888439776,1.0506447712931677
PC9,8.0,alm,13,2,2.41,6,415.0958628144654,409.4007205093834,1.013910923991526
PC9,8.0,alm,13,2,2.41,7,544.4140820802005,533.7197025565389,1.0200374456337944
PC9,8.0,alm,13,2,2.41,8,1729.1728247914184,,
PC9,8.0,alm,13,2,2.41,9,1819.3002066553624,1662.7274178832117,1.0941662398106604
PC9,8.0,alm,13,2,2.41,10,1668.3875,1718.9793367346938,0.9705686766248185
PC9,8.0,alm,13,2,2.41,11,465.77138925950635,461.68024032042723,1.0088614339141733
PC9,8.0,alm,13,2,2.41,12,647.9457540760869,659.5670326864147,0.9823804434812421
PC9,8.0,alm,13,2,2.41,13,441.5358884648007,437.8851973684211,1.0083370963858092
PC9,8.0,alm,14,2,2.41,1,292.82285115303984,296.03061529271207,0.9891640797472909
PC9,8.0,alm,14,2,2.41,2,415.80529981114256,586.3135901162791,0.7091858466536296
PC9,8.0,alm,14,2,2.41,3,307.95511252446187,317.7013747454175,0.9693225683119389
PC9,8.0,alm,14,2,2.41,4,439.93796073149986,441.4712701612903,0.9965268194480011
PC9,8.0,alm,14,2,2.41,5,436.4745048461863,425.50257120253167,1.0257858221929101
PC9,8.0,alm,15,2,2.41,1,295.42939814814815,295.59336324257424,0.9994453018409228
PC9,8.0,alm,15,2,2.41,2,470.1125281848929,355.7170454545454,1.321591231548012
PC9,8.0,alm,15,2,2.41,3,448.615035475793,349.550487012987,1.2834055512533884
PC9,8.0,alm,15,2,2.41,4,840.9302122514777,830.9005843785633,1.012070791694551
PC9,8.0,alm,15,2,2.41,5,924.9300812334218,1490.0201754385964,0.6207500384759307
PC9,8.0,alm,15,2,2.41,6,580.9832342367257,773.6629247572815,0.7509513712564105
PC9,8.0,alm,2,2,2.41,1,225.52229532163742,228.5223501070664,0.9868719414795822
PC9,8.0,alm,2,2,2.41,2,329.80175919377655,333.429929417122,0.9891186426194913
PC9,8.0,alm,2,2,2.41,3,227.1361453555046,227.44761473429952,0.9986305885020655
PC9,8.0,alm,2,2,2.41,4,243.56813779745434,243.83253619441572,0.9989156557976718
PC9,8.0,alm,2,2,2.41,5,345.1896398002853,365.6409178610805,0.9440673156045262
PC9,8.0,alm,2,2,2.41,6,351.16600895904435,334.51776413690476,1.0497678945842952
PC9,8.0,alm,4,2,2.41,1,667.425043047783,675.2929606625258,0.9883488825249657
PC9,8.0,alm,4,2,2.41,2,321.3754437593423,309.73226670870116,1.037591101419186
PC9,8.0,alm,4,2,2.41,3,707.5180973552211,691.110939048563,1.02374026712592
PC9,8.0,alm,4,2,2.41,4,314.9885805500982,285.2230595327807,1.1043587466808467
PC9,8.0,alm,5,2,2.41,1,275.0709756097561,286.66475431965443,0.9595563160967799
PC9,8.0,alm,5,2,2.41,2,668.8123545384019,935.9169117647059,0.7146065490763828
PC9,8.0,alm,5,2,2.41,3,1306.497858017136,2184.8731737012986,0.5979742319797239
PC9,8.0,alm,5,2,2.41,4,470.6323637702504,450.20617311072056,1.045370747625236
PC9,8.0,alm,5,2,2.41,5,627.0061061201573,630.9554443359375,0.9937407018970463
PC9,8.0,alm,5,2,2.41,6,593.3210068365445,606.6710355285962,0.9779946166699391
PC9,8.0,alm,5,2,2.41,7,262.31738123993557,269.724609375,0.9725378112429997
PC9,8.0,alm,6,2,2.41,1,342.9352469358327,340.88751636125653,1.0060070565107058
PC9,8.0,alm,6,2,2.41,2,658.1137200736648,661.1457405345211,0.9954139907815106
PC9,8.0,alm,6,2,2.41,3,455.369387755102,459.6768410852713,0.9906293879848295
PC9,8.0,alm,6,2,2.41,4,450.2919762258544,450.7280775716695,0.9990324513436913
PC9,8.0,alm,6,2,2.41,5,596.4680043383948,586.0903802497162,1.0177065252022341
PC9,8.0,alm,7,2,2.41,1,489.5773896293211,511.19108455882355,0.9577189517141993
PC9,8.0,alm,7,2,2.41,2,1517.819921875,1711.5958333333333,0.8867864085173924
PC9,8.0,alm,7,2,2.41,3,480.21538753799393,477.0302265283843,1.0066770632812723
PC9,8.0,alm,7,2,2.41,4,935.1652663934426,1318.0703692493946,0.7094957053969689
PC9,8.0,alm,9,2,2.41,1,307.12940903465346,303.9705540037244,1.0103919770823933
PC9,8.0,alm,9,2,2.41,2,518.3382170435742,561.6516577060931,0.9228820211455969
PC9,8.0,alm,9,2,2.41,3,546.0418845057035,716.2786858974359,0.7623316109449211
PC9,8.0,alm,9,2,2.41,4,737.0560951576576,686.9146319241983,1.0729951887805944
PC9,8.0,alm,9,2,2.41,5,516.0153624579933,478.14953385672226,1.079192440690777
PC9,8.0,alm,9,2,2.41,6,481.1043481903485,475.5920298165138,1.0115904347176747
PC9,8.0,control,0,3,0.0,1,601.9901166391412,556.0165094339623,1.082683888742766
PC9,8.0,control,0,3,0.0,2,893.993949364265,,
PC9,8.0,control,0,3,0.0,3,762.0364956958393,886.2929118075801,0.8598020874855901
PC9,8.0,control,0,3,0.0,4,776.6193429433456,730.968292276964,1.062452846653825
PC9,8.0,control,1,3,0.0,1,1071.3275170872766,905.0018854748604,1.1837848454041
PC9,8.0,control,1,3,0.0,2,2371.9450213997984,,
PC9,8.0,control,1,3,0.0,3,2329.951030085023,2534.1836816720256,0.9194088995742201
PC9,8.0,control,1,3,0.0,4,1356.305223794063,1082.9433122847302,1.2524249500489644
PC9,8.0,control,10,3,0.0,1,448.8306317154502,425.1451653306613,1.0557114800220466
PC9,8.0,control,10,3,0.0,2,424.5813566098081,412.70275,1.0287824750617924
PC9,8.0,control,10,3,0.0,3,676.89235340729,661.9470509383378,1.0225777914529064
PC9,8.0,control,10,3,0.0,4,447.0328896604938,455.8179744525547,0.9807267697097467
PC9,8.0,control,10,3,0.0,5,430.7920003203075,417.16209719334717,1.0326729183179917
PC9,8.0,control,10,3,0.0,6,1875.3884927066451,1715.5590177713736,1.0931646613608785
PC9,8.0,control,11,3,0.0,1,876.8050728699552,873.7414918116684,1.0035062785583577
PC9,8.0,control,11,3,0.0,2,1330.288413352732,1672.653,0.7953164304567247
PC9,8.0,control,11,3,0.0,3,979.1998053115016,968.6651455026455,1.0108754401433424
PC9,8.0,control,11,3,0.0,4,381.9061863543788,387.86977974828375,0.9846247537052896
PC9,8.0,control,12,3,0.0,1,402.5256959910913,,
PC9,8.0,control,12,3,0.0,2,422.332501691475,431.50044371196753,0.9787533427738204
PC9,8.0,control,12,3,0.0,3,454.41141325727773,,
PC9,8.0,control,12,3,0.0,4,409.57895956973294,408.0143569463549,1.0038346754145804
PC9,8.0,control,12,3,0.0,5,453.8985219326128,498.24074074074076,0.9110024227601223
PC9,8.0,control,12,3,0.0,6,1970.1789962576852,2309.3150436046512,0.8531443129484826
PC9,8.0,control,12,3,0.0,7,928.8557106865421,1385.33740234375,0.6704906033108468
PC9,8.0,control,12,3,0.0,8,493.7509009472817,544.6289840637451,0.9065821236012139
PC9,8.0,control,12,3,0.0,9,392.8958712121212,403.87485414235704,0.972815878934701
PC9,8.0,control,13,3,0.0,1,1108.4569464876793,965.9612879884226,1.1475169453177554
PC9,8.0,control,13,3,0.0,2,1831.9014885037748,1584.3601008557457,1.1562406093881856
PC9,8.0,control,14,3,0.0,1,499.0366726296959,489.35550595238095,1.019783504138721
PC9,8.0,control,14,3,0.0,2,1324.8665110930735,1370.5895953757226,0.9666398428552824
PC9,8.0,control,14,3,0.0,3,409.7879004576659,402.85780303030305,1.0172023413105928
PC9,8.0,control,14,3,0.0,4,466.254204805492,446.85225885225884,1.0434191515626823
PC9,8.0,control,14,3,0.0,5,2160.978774549918,2831.33648989899,0.7632362957420905
PC9,8.0,control,15,3,0.0,1,496.6579372065728,486.1929704595186,1.0215243069786948
PC9,8.0,control,15,3,0.0,2,731.5888720598717,693.4424852289512,1.0550101668753766
PC9,8.0,control,15,3,0.0,3,733.0840573238064,661.029725609756,1.1090031641883957
PC9,8.0,control,2,3,0.0,1,399.3003921812749,376.96731969486825,1.0592440546424127
PC9,8.0,control,2,3,0.0,2,1462.3563095926033,1174.341045673077,1.245256916617821
PC9,8.0,control,2,3,0.0,3,1029.376498667851,800.0760199240987,1.2865983644473002
PC9,8.0,control,3,3,0.0,1,440.2388433864054,466.5234679937549,0.943658515786174
PC9,8.0,control,3,3,0.0,2,328.854688478397,319.9802592371871,1.027734302304667
PC9,8.0,control,3,3,0.0,3,444.00851224421336,482.4894183168317,0.9202450776913217
PC9,8.0,control,3,3,0.0,4,548.2133201914953,482.6417729591837,1.1358596601166076
PC9,8.0,control,3,3,0.0,5,465.6100955925277,495.9169025157233,0.9388873281603168
PC9,8.0,control,4,3,0.0,1,2148.726651895894,1972.6540271966528,1.0892567182444348
PC9,8.0,control,4,3,0.0,2,1064.9321261682244,1028.157021224087,1.035767985030491
PC9,8.0,control,4,3,0.0,3,455.6245347971716,426.9073431845597,1.0672679729479306
PC9,8.0,control,4,3,0.0,4,452.47569444444446,430.488345790716,1.051075363290828
PC9,8.0,control,4,3,0.0,5,448.9602710308057,440.11810776942355,1.0200904327844982
PC9,8.0,control,4,3,0.0,6,440.1263544891641,421.55632390202703,1.044051125636661
PC9,8.0,control,4,3,0.0,7,458.87636562272394,443.1566334355828,1.0354721807169476
PC9,8.0,control,4,3,0.0,8,1233.0884880887927,1139.994870580808,1.0816614354243146
PC9,8.0,control,4,3,0.0,9,418.68007902852736,411.41943641618496,1.017647787074886
PC9,8.0,control,5,3,0.0,1,1002.6203673993261,885.8562740076825,1.1318092977581948
PC9,8.0,control,5,3,0.0,2,745.0558476116303,679.8508064516129,1.0959108094617789
PC9,8.0,control,6,3,0.0,1,1754.0382945736435,1533.6812162162162,1.1436785402517193
PC9,8.0,control,6,3,0.0,2,2101.4264236622485,2183.6423665620096,0.9623491721177748
PC9,8.0,control,6,3,0.0,3,2312.9019916489924,2154.400418660287,1.0735710834512693
PC9,8.0,control,6,3,0.0,4,422.1388057390586,399.2560736677116,1.0573134225890115
PC9,8.0,control,7,3,0.0,1,2547.6519947961838,2097.1130503144655,1.2148377000534898
