Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Rc,Ed,cell_Ed
MCF7,4.0,A199,2,1,90.0,1.25,0.11546071618795395,0.1581466645002365
MCF7,4.0,A199,2,1,90.0,1.26,0.11461380869150162,0.13818217813968658
MCF7,4.0,A199,2,1,90.0,1.27,0.12708769738674164,0.14874930679798126
MCF7,4.0,A199,2,1,90.0,1.28,0.1159127876162529,0.1455772966146469
MCF7,4.0,A199,2,1,90.0,1.29,0.11692547053098679,0.15578685700893402
MCF7,4.0,A199,2,1,90.0,1.3,0.1266666203737259,0.1574326455593109
MCF7,4.0,A199,2,1,90.0,1.31,0.12525871396064758,0.14660845696926117
MCF7,4.0,A199,2,1,90.0,1.32,0.11329156905412674,0.14789006114006042
MCF7,4.0,A199,2,1,90.0,1.33,0.12316978722810745,0.13454431295394897
MCF7,4.0,A199,2,1,90.0,1.34,0.11799531430006027,0.12652596831321716
MCF7,4.0,A199,2,1,90.0,1.35,0.12212707847356796,0.15658996999263763
MCF7,4.0,A199,2,1,90.0,1.36,0.12193315476179123,0.13869047164916992
MCF7,4.0,A199,2,1,90.0,1.37,0.11991406977176666,0.1506708264350891
MCF7,4.0,A199,2,1,90.0,1.38,0.11750205606222153,0.1262456178665161
MCF7,4.0,A199,2,1,90.0,1.39,0.10591088980436325,0.141597181558609
MCF7,4.0,A199,2,1,90.0,1.4,0.13090750575065613,0.1452280879020691
MCF7,4.0,A199,2,1,90.0,1.41,0.11786811053752899,0.14189684391021729
MCF7,4.0,A199,2,1,90.0,1.42,0.11941680312156677,0.13349561393260956
MCF7,4.0,A199,2,1,90.0,1.43,0.12390812486410141,0.13759902119636536
MCF7,4.0,A199,2,1,90.0,1.44,0.11397366970777512,0.1475319117307663
MCF7,4.0,A199,2,1,90.0,1.45,0.12025664001703262,0.14040808379650116
MCF7,4.0,A199,2,1,90.0,1.46,0.12375394999980927,0.15462268888950348
MCF7,4.0,A199,2,1,90.0,1.47,0.11796453595161438,0.1247868537902832
MCF7,4.0,A199,2,1,90.0,1.48,0.12762126326560974,0.13704927265644073
MCF7,4.0,A199,2,1,90.0,1.49,0.11578770726919174,0.11788847297430038
MCF7,4.0,A199,2,1,90.0,1.5,0.1504163146018982,0.14977756142616272
MCF7,4.0,A199,2,1,90.0,1.51,0.11515294760465622,0.14809952676296234
MCF7,4.0,A199,2,1,90.0,1.52,0.12263906002044678,0.1517866998910904
MCF7,4.0,A199,2,1,90.0,1.53,0.13665048778057098,0.13645786046981812
MCF7,4.0,A199,2,1,90.0,1.54,0.11993963271379471,0.11903698742389679
MCF7,4.0,A199,2,1,90.0,1.55,0.1551245152950287,0.14070095121860504
MCF7,4.0,A199,2,1,90.0,1.56,0.1454089730978012,0.15552830696105957
MCF7,4.0,A199,2,1,90.0,1.57,0.1512438952922821,0.16022427380084991
MCF7,4.0,A199,2,1,90.0,1.58,0.1286739557981491,0.12875494360923767
MCF7,4.0,A199,2,1,90.0,1.59,0.14991141855716705,0.1551046520471573
MCF7,4.0,A199,2,1,90.0,1.6,0.08737283945083618,0.14489665627479553
MCF7,4.0,A199,2,1,90.0,1.61,0.148528054356575,0.15016596019268036
MCF7,4.0,A199,2,1,90.0,1.62,0.1312280297279358,0.1289391815662384
MCF7,4.0,A199,2,1,90.0,1.63,0.1503167450428009,0.14454345405101776
MCF7,4.0,A199,2,1,90.0,1.64,0.1275140345096588,0.13946524262428284
MCF7,4.0,A199,2,1,90.0,1.65,0.12167216092348099,0.13757167756557465
MCF7,4.0,A199,2,1,90.0,1.66,0.13661490380764008,0.14179544150829315
MCF7,4.0,A199,2,1,90.0,1.67,0.1818518191576004,0.1835702806711197
MCF7,4.0,A199,2,1,90.0,1.68,,0.20045095682144165
MCF7,4.0,A199,2,1,90.0,1.69,0.13980314135551453,0.1546565443277359
MCF7,4.0,A199,2,1,90.0,1.7,0.20107387006282806,0.21083573997020721
MCF7,4.0,A199,2,1,90.0,1.71,0.15176542103290558,0.14376582205295563
MCF7,4.0,A199,2,1,90.0,1.72,0.2054218053817749,0.20340904593467712
MCF7,4.0,A199,2,1,90.0,1.73,0.16113804280757904,0.17256183922290802
MCF7,4.0,A199,2,1,90.0,1.74,0.15417659282684326,0.1463024616241455
MCF7,4.0,A199,2,1,90.0,1.75,0.15329718589782715,0.15329718589782715
MCF7,4.0,A199,2,1,90.0,1.76,0.14586156606674194,0.1625269651412964
MCF7,4.0,A199,2,1,90.0,1.77,0.1153465062379837,0.14637701213359833
MCF7,4.0,A199,2,1,90.0,1.78,0.16623491048812866,0.17312540113925934
MCF7,4.0,A199,2,1,90.0,1.79,0.15263696014881134,0.14975780248641968
MCF7,4.0,A199,2,1,90.0,1.8,0.15258999168872833,0.14649364352226257
MCF7,4.0,A199,2,1,90.0,1.81,0.16967736184597015,0.17290015518665314
MCF7,4.0,A199,2,1,90.0,1.82,0.134497731924057,0.13746829330921173
MCF7,4.0,A199,2,1,90.0,1.83,0.16959574818611145,0.17453181743621826
MCF7,4.0,A199,2,1,90.0,1.84,0.1471596509218216,0.1494867354631424
MCF7,4.0,A199,2,1,90.0,1.85,0.18662504851818085,0.1778220683336258
MCF7,4.0,A199,2,1,90.0,1.86,0.1471797376871109,0.1457141637802124
MCF7,4.0,A199,2,1,90.0,1.87,0.18612748384475708,0.15534129738807678
MCF7,4.0,A199,2,1,90.0,1.88,0.12692061066627502,0.1264914721250534
MCF7,4.0,A199,2,1,90.0,1.89,0.21490085124969482,0.21490085124969482
MCF7,4.0,A199,2,1,90.0,1.9,0.15757091343402863,0.15894314646720886
MCF7,4.0,A199,2,1,90.0,1.91,0.184637188911438,0.18086810410022736
MCF7,4.0,A199,2,1,90.0,1.92,0.1707884669303894,0.1574731469154358
MCF7,4.0,A199,2,1,90.0,1.93,0.1605038195848465,0.15889376401901245
MCF7,4.0,A199,2,1,90.0,1.94,0.16182087361812592,0.16182087361812592
MCF7,4.0,A199,2,1,90.0,1.95,0.17388807237148285,0.16816018521785736
MCF7,4.0,A199,2,1,90.0,1.96,0.16889064013957977,0.16365297138690948
MCF7,4.0,A199,2,1,90.0,1.97,0.20323410630226135,0.1937885284423828
MCF7,4.0,A199,2,1,90.0,1.98,0.0802631825208664,0.0983797088265419
MCF7,4.0,A199,2,1,90.0,1.99,0.11658439040184021,0.15060079097747803
MCF7,4.0,A199,2,1,90.0,2.0,0.1835281103849411,0.1835281103849411
MCF7,4.0,A199,2,1,90.0,2.01,0.1686382293701172,0.1686382293701172
MCF7,4.0,A199,2,1,90.0,2.02,0.16969412565231323,0.15576380491256714
MCF7,4.0,A199,2,1,90.0,2.03,0.20018403232097626,0.19916491210460663
MCF7,4.0,A199,2,1,90.0,2.04,0.17453990876674652,0.17475180327892303
MCF7,4.0,A199,2,1,90.0,2.05,0.15608884394168854,0.15608884394168854
MCF7,4.0,A199,2,1,90.0,2.06,0.12289664149284363,0.12729445099830627
MCF7,4.0,A199,2,1,90.0,2.07,0.1688050627708435,0.1628963053226471
MCF7,4.0,A199,2,1,90.0,2.08,0.19274768233299255,0.16888359189033508
MCF7,4.0,A199,2,1,90.0,2.09,0.1947893649339676,0.18544815480709076
MCF7,4.0,A199,2,1,90.0,2.1,0.1395682543516159,0.139460489153862
MCF7,4.0,A199,2,1,90.0,2.11,0.23097579181194305,0.1880342662334442
MCF7,4.0,A199,2,1,90.0,2.12,0.1784038096666336,0.1784038096666336
MCF7,4.0,A199,2,1,90.0,2.13,,0.16404958069324493
MCF7,4.0,A199,2,1,90.0,2.14,0.19704313576221466,0.19704313576221466
MCF7,4.0,A199,2,1,90.0,2.15,0.21983851492404938,0.192302405834198
MCF7,4.0,A199,2,1,90.0,2.16,0.19213154911994934,0.19213154911994934
MCF7,4.0,A199,2,1,90.0,2.17,0.190338134765625,0.190338134765625
MCF7,4.0,A199,2,1,90.0,2.18,0.1771203577518463,0.16994953155517578
MCF7,4.0,A199,2,1,90.0,2.19,0.1942179948091507,0.1942179948091507
MCF7,4.0,A199,2,1,90.0,2.2,0.1769600510597229,0.18140581250190735
MCF7,4.0,A199,2,1,90.0,2.21,0.2343076467514038,0.2180858850479126
MCF7,4.0,A199,2,1,90.0,2.22,0.2288958728313446,0.2288958728313446
MCF7,4.0,A199,2,1,90.0,2.23,0.18746614456176758,0.17858470976352692
MCF7,4.0,A199,2,1,90.0,2.24,0.2035244107246399,0.2035244107246399
MCF7,4.0,A199,2,1,90.0,2.25,0.1423492431640625,0.17012812197208405
MCF7,4.0,A199,2,1,90.0,2.26,0.20590443909168243,0.20590443909168243
MCF7,4.0,A199,2,1,90.0,2.27,0.22228604555130005,0.22228604555130005
MCF7,4.0,A199,2,1,90.0,2.28,0.2181735634803772,0.2181735634803772
MCF7,4.0,A199,2,1,90.0,2.29,0.16678275167942047,0.16678275167942047
MCF7,4.0,A199,2,1,90.0,2.3,0.21529202163219452,0.21529202163219452
MCF7,4.0,A199,2,1,90.0,2.31,0.16028298437595367,0.16028298437595367
MCF7,4.0,A199,2,1,90.0,2.32,0.1474231332540512,0.1474231332540512
MCF7,4.0,A199,2,1,90.0,2.33,,
MCF7,4.0,A199,2,1,90.0,2.34,0.2198297083377838,0.2198297083377838
MCF7,4.0,A199,2,1,90.0,2.35,0.1524675190448761,0.1524675190448761
MCF7,4.0,A199,2,1,90.0,2.36,0.2370208501815796,0.20916402339935303
MCF7,4.0,A199,2,1,90.0,2.37,0.17637895047664642,0.17799222469329834
MCF7,4.0,A199,2,1,90.0,2.38,0.19168806076049805,0.19168806076049805
MCF7,4.0,A199,2,1,90.0,2.39,0.15457187592983246,0.16574783623218536
MCF7,4.0,A199,2,1,90.0,2.4,0.19028647243976593,0.19028647243976593
MCF7,4.0,A199,2,1,90.0,2.41,0.20102091133594513,0.20102091133594513
MCF7,4.0,A199,2,1,90.0,2.42,0.2093227207660675,0.2093227207660675
MCF7,4.0,A199,2,1,90.0,2.43,0.20757532119750977,0.20757532119750977
MCF7,4.0,A199,2,1,90.0,2.44,0.2330908179283142,0.2330908179283142
MCF7,4.0,A199,2,1,90.0,2.45,0.1868075728416443,0.1868075728416443
MCF7,4.0,A199,2,1,90.0,2.46,0.23875004053115845,0.23875004053115845
MCF7,4.0,A199,2,1,90.0,2.47,0.2001170665025711,0.2001170665025711
MCF7,4.0,A199,2,1,90.0,2.48,0.18503713607788086,0.18503713607788086
MCF7,4.0,A199,2,1,90.0,2.49,,
MCF7,4.0,A199,2,1,90.0,2.5,0.13682837784290314,0.13682837784290314
MCF7,4.0,A199,2,1,90.0,2.51,,
MCF7,4.0,A199,2,1,90.0,2.52,0.187275230884552,0.187275230884552
MCF7,4.0,A199,2,1,90.0,2.53,0.2263270616531372,0.2263270616531372
MCF7,4.0,A199,2,1,90.0,2.54,0.19331271946430206,0.19331271946430206
MCF7,4.0,A199,2,1,90.0,2.55,,
MCF7,4.0,A199,2,1,90.0,2.56,0.2019660621881485,0.2019660621881485
MCF7,4.0,A199,2,1,90.0,2.57,,
MCF7,4.0,A199,2,1,90.0,2.58,0.17856156826019287,0.17856156826019287
MCF7,4.0,A199,2,1,90.0,2.59,0.23117780685424805,0.23117780685424805
MCF7,4.0,A199,2,1,90.0,2.6,0.16215083003044128,0.16215083003044128
MCF7,4.0,A199,2,1,90.0,2.61,0.21184489130973816,0.21184489130973816
MCF7,4.0,A199,2,1,90.0,2.62,0.1960897445678711,0.1960897445678711
MCF7,4.0,A199,2,1,90.0,2.63,0.1911116987466812,0.1911116987466812
MCF7,4.0,A199,2,1,90.0,2.64,0.20991754531860352,0.20991754531860352
MCF7,4.0,A199,2,1,90.0,2.65,0.22871172428131104,0.22871172428131104
MCF7,4.0,A199,2,1,90.0,2.66,0.2172493040561676,0.2172493040561676
MCF7,4.0,A199,2,1,90.0,2.67,0.21922796964645386,0.21922796964645386
MCF7,4.0,A199,2,1,90.0,2.68,,
MCF7,4.0,A199,2,1,90.0,2.69,0.23908525705337524,0.23908525705337524
MCF7,4.0,A199,2,1,90.0,2.7,0.20675602555274963,0.20675602555274963
MCF7,4.0,A199,2,1,90.0,2.71,0.21987417340278625,0.21987417340278625
MCF7,4.0,A199,2,1,90.0,2.72,,
MCF7,4.0,A199,2,1,90.0,2.73,0.24323047697544098,0.24323047697544098
MCF7,4.0,A199,2,1,90.0,2.74,0.23416432738304138,0.23416432738304138
MCF7,4.0,A199,2,1,90.0,2.75,0.21645835041999817,0.21645835041999817
MCF7,4.0,A199,2,1,90.0,2.76,0.189949631690979,0.189949631690979
MCF7,4.0,A199,2,1,90.0,2.77,,
MCF7,4.0,A199,2,1,90.0,2.78,,
MCF7,4.0,A199,2,1,90.0,2.79,,
MCF7,4.0,A199,2,1,90.0,2.8,,
MCF7,4.0,A199,2,1,90.0,2.81,0.21226780116558075,0.21226780116558075
MCF7,4.0,A199,2,1,90.0,2.82,0.25636398792266846,0.25636398792266846
MCF7,4.0,A199,2,1,90.0,2.83,0.2191394418478012,0.2191394418478012
MCF7,4.0,A199,2,1,90.0,2.84,,
MCF7,4.0,A199,2,1,90.0,2.85,,
MCF7,4.0,A199,2,1,90.0,2.86,0.1730959713459015,0.1730959713459015
MCF7,4.0,A199,2,1,90.0,2.87,,
MCF7,4.0,A199,2,1,90.0,2.88,0.21106749773025513,0.21106749773025513
MCF7,4.0,A199,2,1,90.0,2.89,,
MCF7,4.0,A199,2,1,90.0,2.9,0.1416035145521164,0.1416035145521164
MCF7,4.0,A199,2,1,90.0,2.91,0.1948845386505127,0.1948845386505127
MCF7,4.0,A199,2,1,90.0,2.92,,
MCF7,4.0,A199,2,1,90.0,2.93,0.1950795203447342,0.1950795203447342
MCF7,4.0,A199,2,1,90.0,2.94,,
MCF7,4.0,A199,2,1,90.0,2.95,0.2414744645357132,0.2414744645357132
MCF7,4.0,A199,2,1,90.0,2.96,0.1654735803604126,0.1654735803604126
MCF7,4.0,A199,2,1,90.0,2.97,,
MCF7,4.0,A199,2,1,90.0,2.98,,
MCF7,4.0,A199,2,1,90.0,2.99,0.25157231092453003,0.25157231092453003
MCF7,4.0,A199,2,1,90.0,3.0,0.16138391196727753,0.16138391196727753
MCF7,4.0,A199,2,1,90.0,3.01,,
MCF7,4.0,A199,2,1,90.0,3.02,,
MCF7,4.0,A199,2,1,90.0,3.03,0.260447233915329,0.260447233915329
MCF7,4.0,A199,2,1,90.0,3.04,0.15825395286083221,0.15825395286083221
MCF7,4.0,A199,2,1,90.0,3.05,,
MCF7,4.0,A199,2,1,90.0,3.06,0.2149253487586975,0.2149253487586975
MCF7,4.0,A199,2,1,90.0,3.07,0.2573140263557434,0.2573140263557434
MCF7,4.0,A199,2,1,90.0,3.08,0.23900030553340912,0.23900030553340912
MCF7,4.0,A199,2,1,90.0,3.09,,
MCF7,4.0,A199,2,1,90.0,3.1,,
MCF7,4.0,A199,2,1,90.0,3.11,,
MCF7,4.0,A199,2,1,90.0,3.12,0.224476620554924,0.224476620554924
MCF7,4.0,A199,2,1,90.0,3.13,,
MCF7,4.0,A199,2,1,90.0,3.14,,
MCF7,4.0,A199,2,1,90.0,3.15,0.15590150654315948,0.15590150654315948
MCF7,4.0,A199,2,1,90.0,3.16,,
MCF7,4.0,A199,2,1,90.0,3.17,,
MCF7,4.0,A199,2,1,90.0,3.18,,
MCF7,4.0,A199,2,1,90.0,3.19,0.20810754597187042,0.20810754597187042
MCF7,4.0,A199,2,1,90.0,3.2,,
MCF7,4.0,A199,2,1,90.0,3.21,,
MCF7,4.0,A199,2,1,90.0,3.22,0.2340061217546463,0.2340061217546463
MCF7,4.0,A199,2,1,90.0,3.23,,
MCF7,4.0,A199,2,1,90.0,3.24,,
MCF7,4.0,A199,2,1,90.0,3.25,,
MCF7,4.0,A199,2,1,90.0,3.26,,
MCF7,4.0,A199,2,1,90.0,3.27,0.20082806050777435,0.20082806050777435
MCF7,4.0,A199,2,1,90.0,3.28,,
MCF7,4.0,A199,2,1,90.0,3.29,0.2603158950805664,0.2603158950805664
MCF7,4.0,A199,2,1,90.0,3.3,0.2321932017803192,0.2321932017803192
MCF7,4.0,A199,2,1,90.0,3.31,0.2492908537387848,0.2492908537387848
MCF7,4.0,A199,2,1,90.0,3.32,,
MCF7,4.0,A199,2,1,90.0,3.33,0.2658822238445282,0.2658822238445282
MCF7,4.0,A199,2,1,90.0,3.34,0.23507928848266602,0.23507928848266602
MCF7,4.0,A199,2,1,90.0,3.35,0.24982301890850067,0.24982301890850067
MCF7,4.0,A199,2,1,90.0,3.36,0.19724205136299133,0.19724205136299133
MCF7,4.0,A199,2,1,90.0,3.37,0.15927620232105255,0.15927620232105255
MCF7,4.0,A199,2,1,90.0,3.38,,
MCF7,4.0,A199,2,1,90.0,3.39,0.2089141607284546,0.2089141607284546
MCF7,4.0,A199,2,1,90.0,3.4,,
MCF7,4.0,A199,2,1,90.0,3.41,0.1905367225408554,0.1905367225408554
MCF7,4.0,A199,2,1,90.0,3.42,,
MCF7,4.0,A199,2,1,90.0,3.43,,
MCF7,4.0,A199,2,1,90.0,3.44,,
MCF7,4.0,A199,2,1,90.0,3.45,,
MCF7,4.0,A199,2,1,90.0,3.46,,
MCF7,4.0,A199,2,1,90.0,3.47,,
MCF7,4.0,A199,2,1,90.0,3.48,,
MCF7,4.0,A199,2,1,90.0,3.49,0.21794429421424866,0.21794429421424866
MCF7,4.0,A199,2,1,90.0,3.5,,
MCF7,4.0,A199,2,1,90.0,3.51,,
MCF7,4.0,A199,2,1,90.0,3.52,,
MCF7,4.0,A199,2,1,90.0,3.53,0.2370314747095108,0.2370314747095108
MCF7,4.0,A199,2,1,90.0,3.54,,
MCF7,4.0,A199,2,1,90.0,3.55,0.20695587992668152,0.20695587992668152
MCF7,4.0,A199,2,1,90.0,3.56,,
MCF7,4.0,A199,2,1,90.0,3.57,,
MCF7,4.0,A199,2,1,90.0,3.58,0.254837304353714,0.254837304353714
MCF7,4.0,A199,2,1,90.0,3.59,0.24464483559131622,0.24464483559131622
MCF7,4.0,A199,2,1,90.0,3.6,,
MCF7,4.0,A199,2,1,90.0,3.61,,
MCF7,4.0,A199,2,1,90.0,3.62,,
MCF7,4.0,A199,2,1,90.0,3.63,,
MCF7,4.0,A199,2,1,90.0,3.64,0.1797606348991394,0.1797606348991394
MCF7,4.0,A199,2,1,90.0,3.65,,
MCF7,4.0,A199,2,1,90.0,3.66,,
MCF7,4.0,A199,2,1,90.0,3.67,0.21532860398292542,0.21532860398292542
MCF7,4.0,A199,2,1,90.0,3.68,,
MCF7,4.0,A199,2,1,90.0,3.69,0.2261476218700409,0.2261476218700409
MCF7,4.0,A199,2,1,90.0,3.7,,
MCF7,4.0,A199,2,1,90.0,3.71,,
MCF7,4.0,A199,2,1,90.0,3.72,0.23687967658042908,0.23687967658042908
MCF7,4.0,A199,2,1,90.0,3.73,,
MCF7,4.0,A199,2,1,90.0,3.74,,
MCF7,4.0,A199,2,1,90.0,3.75,,
MCF7,4.0,A199,2,1,90.0,3.76,,
MCF7,4.0,A199,2,1,90.0,3.77,,
MCF7,4.0,A199,2,1,90.0,3.78,0.24986101686954498,0.24986101686954498
MCF7,4.0,A199,2,1,90.0,3.79,,
MCF7,4.0,A199,3,1,90.0,0.0,,
MCF7,4.0,A199,3,1,90.0,0.01,,
MCF7,4.0,A199,3,1,90.0,0.02,,
MCF7,4.0,A199,3,1,90.0,0.03,,
MCF7,4.0,A199,3,1,90.0,0.04,,
MCF7,4.0,A199,3,1,90.0,0.05,,
MCF7,4.0,A199,3,1,90.0,0.06,,
MCF7,4.0,A199,3,1,90.0,0.07,,
MCF7,4.0,A199,3,1,90.0,0.08,,
MCF7,4.0,A199,3,1,90.0,0.09,,
MCF7,4.0,A199,3,1,90.0,0.1,,
MCF7,4.0,A199,3,1,90.0,0.11,,
MCF7,4.0,A199,3,1,90.0,0.12,,
MCF7,4.0,A199,3,1,90.0,0.13,,
MCF7,4.0,A199,3,1,90.0,0.14,,
MCF7,4.0,A199,3,1,90.0,0.15,,
MCF7,4.0,A199,3,1,90.0,0.16,,
MCF7,4.0,A199,3,1,90.0,0.17,,
MCF7,4.0,A199,3,1,90.0,0.18,,
MCF7,4.0,A199,3,1,90.0,0.19,,
MCF7,4.0,A199,3,1,90.0,0.2,,
MCF7,4.0,A199,3,1,90.0,0.21,,
MCF7,4.0,A199,3,1,90.0,0.22,,
MCF7,4.0,A199,3,1,90.0,0.23,,
MCF7,4.0,A199,3,1,90.0,0.24,,
MCF7,4.0,A199,3,1,90.0,0.25,,0.10619247704744339
MCF7,4.0,A199,3,1,90.0,0.26,,
MCF7,4.0,A199,3,1,90.0,0.27,,0.11236687004566193
MCF7,4.0,A199,3,1,90.0,0.28,,0.11954329162836075
MCF7,4.0,A199,3,1,90.0,0.29,,0.11903427541255951
MCF7,4.0,A199,3,1,90.0,0.3,,0.11990123987197876
MCF7,4.0,A199,3,1,90.0,0.31,,0.10697319358587265
MCF7,4.0,A199,3,1,90.0,0.32,,0.11824055016040802
MCF7,4.0,A199,3,1,90.0,0.33,0.11840056627988815,0.11754106730222702
MCF7,4.0,A199,3,1,90.0,0.34,0.1161908283829689,0.12081675976514816
MCF7,4.0,A199,3,1,90.0,0.35,0.12353815883398056,0.1245763972401619
MCF7,4.0,A199,3,1,90.0,0.36,0.13028539717197418,0.1252281665802002
MCF7,4.0,A199,3,1,90.0,0.37,0.1271299421787262,0.12660866975784302
MCF7,4.0,A199,3,1,90.0,0.38,0.13342732191085815,0.12981761991977692
MCF7,4.0,A199,3,1,90.0,0.39,0.13506276905536652,0.1319856345653534
MCF7,4.0,A199,3,1,90.0,0.4,0.13742615282535553,0.13373605906963348
MCF7,4.0,A199,3,1,90.0,0.41,0.13942791521549225,0.13576088845729828
MCF7,4.0,A199,3,1,90.0,0.42,0.14063158631324768,0.13751287758350372
MCF7,4.0,A199,3,1,90.0,0.43,0.14264190196990967,0.13884717226028442
MCF7,4.0,A199,3,1,90.0,0.44,0.14257796108722687,0.14077575504779816
MCF7,4.0,A199,3,1,90.0,0.45,0.14344684779644012,0.14164744317531586
MCF7,4.0,A199,3,1,90.0,0.46,0.1434512585401535,0.14385396242141724
MCF7,4.0,A199,3,1,90.0,0.47,0.14500094950199127,0.14638665318489075
MCF7,4.0,A199,3,1,90.0,0.48,0.14368118345737457,0.1473369002342224
MCF7,4.0,A199,3,1,90.0,0.49,0.14410388469696045,0.1496802270412445
MCF7,4.0,A199,3,1,90.0,0.5,0.15482763946056366,0.15128350257873535
MCF7,4.0,A199,3,1,90.0,0.51,0.13806521892547607,0.15019866824150085
MCF7,4.0,A199,3,1,90.0,0.52,0.1147741824388504,0.14570944011211395
MCF7,4.0,A199,3,1,90.0,0.53,0.11452078819274902,0.1416495442390442
MCF7,4.0,A199,3,1,90.0,0.54,0.1208236962556839,0.13591666519641876
MCF7,4.0,A199,3,1,90.0,0.55,0.12565837800502777,0.13425303995609283
MCF7,4.0,A199,3,1,90.0,0.56,0.12079694122076035,0.13002344965934753
MCF7,4.0,A199,3,1,90.0,0.57,0.11684664338827133,0.1272868812084198
MCF7,4.0,A199,3,1,90.0,0.58,0.11956369131803513,0.1263761967420578
MCF7,4.0,A199,3,1,90.0,0.59,0.11732423305511475,0.12378384172916412
MCF7,4.0,A199,3,1,90.0,0.6,0.11710645258426666,0.12434713542461395
MCF7,4.0,A199,3,1,90.0,0.61,0.11502940207719803,0.12195537239313126
MCF7,4.0,A199,3,1,90.0,0.62,0.11413703113794327,0.12180689722299576
MCF7,4.0,A199,3,1,90.0,0.63,0.11743944883346558,0.12030085176229477
MCF7,4.0,A199,3,1,90.0,0.64,0.11706961691379547,0.12149647623300552
MCF7,4.0,A199,3,1,90.0,0.65,0.12098870426416397,0.11981253325939178
MCF7,4.0,A199,3,1,90.0,0.66,0.11474938690662384,0.12016110122203827
MCF7,4.0,A199,3,1,90.0,0.67,0.11818763613700867,0.12021781504154205
MCF7,4.0,A199,3,1,90.0,0.68,0.11575695872306824,0.12038931995630264
MCF7,4.0,A199,3,1,90.0,0.69,0.12141270190477371,0.12117772549390793
MCF7,4.0,A199,3,1,90.0,0.7,0.11975608766078949,0.12225339561700821
MCF7,4.0,A199,3,1,90.0,0.71,0.120048888027668,0.12407679110765457
MCF7,4.0,A199,3,1,90.0,0.72,0.124822236597538,0.12496616691350937
MCF7,4.0,A199,3,1,90.0,0.73,0.12738603353500366,0.12613187730312347
MCF7,4.0,A199,3,1,90.0,0.74,0.12798580527305603,0.12723882496356964
MCF7,4.0,A199,3,1,90.0,0.75,0.1286473572254181,0.1288338005542755
MCF7,4.0,A199,3,1,90.0,0.76,0.1322150081396103,0.12994718551635742
MCF7,4.0,A199,3,1,90.0,0.77,0.13472171127796173,0.13222160935401917
MCF7,4.0,A199,3,1,90.0,0.78,0.13452956080436707,0.13400046527385712
MCF7,4.0,A199,3,1,90.0,0.79,0.14323541522026062,0.13580553233623505
MCF7,4.0,A199,3,1,90.0,0.8,0.14044000208377838,0.13535663485527039
MCF7,4.0,A199,3,1,90.0,0.81,0.14254845678806305,0.13781078159809113
MCF7,4.0,A199,3,1,90.0,0.82,0.13771338760852814,0.13757632672786713
MCF7,4.0,A199,3,1,90.0,0.83,0.14113911986351013,0.13936588168144226
MCF7,4.0,A199,3,1,90.0,0.84,0.14205814898014069,0.14033161103725433
MCF7,4.0,A199,3,1,90.0,0.85,0.1430307775735855,0.14247973263263702
MCF7,4.0,A199,3,1,90.0,0.86,0.14327405393123627,0.1422838270664215
MCF7,4.0,A199,3,1,90.0,0.87,0.1481676995754242,0.143805131316185
MCF7,4.0,A199,3,1,90.0,0.88,0.14661049842834473,0.14453382790088654
MCF7,4.0,A199,3,1,90.0,0.89,0.14827291667461395,0.146762877702713
MCF7,4.0,A199,3,1,90.0,0.9,0.14457283914089203,0.14743344485759735
MCF7,4.0,A199,3,1,90.0,0.91,0.14891262352466583,0.14949512481689453
MCF7,4.0,A199,3,1,90.0,0.92,0.14768362045288086,0.1480039805173874
MCF7,4.0,A199,3,1,90.0,0.93,0.14505323767662048,0.15096339583396912
MCF7,4.0,A199,3,1,90.0,0.94,0.14704345166683197,0.1517091542482376
MCF7,4.0,A199,3,1,90.0,0.95,0.14770063757896423,0.15161505341529846
MCF7,4.0,A199,3,1,90.0,0.96,0.15064074099063873,0.15091681480407715
MCF7,4.0,A199,3,1,90.0,0.97,0.1505993753671646,0.15434159338474274
MCF7,4.0,A199,3,1,90.0,0.98,0.13922330737113953,0.15142136812210083
MCF7,4.0,A199,3,1,90.0,0.99,0.14859309792518616,0.15716803073883057
MCF7,4.0,A199,3,1,90.0,1.0,0.14871858060359955,0.1557316780090332
MCF7,4.0,A199,3,1,90.0,1.01,0.1468435525894165,0.15881380438804626
MCF7,4.0,A199,3,1,90.0,1.02,0.1430046707391739,0.1518206000328064
MCF7,4.0,A199,3,1,90.0,1.03,0.14835228025913239,0.15287819504737854
MCF7,4.0,A199,3,1,90.0,1.04,0.1514047086238861,0.15878020226955414
MCF7,4.0,A199,3,1,90.0,1.05,0.14890682697296143,0.15425902605056763
MCF7,4.0,A199,3,1,90.0,1.06,0.14500005543231964,0.1497834324836731
MCF7,4.0,A199,3,1,90.0,1.07,0.1518627405166626,0.15217465162277222
MCF7,4.0,A199,3,1,90.0,1.08,0.15212388336658478,0.15455807745456696
MCF7,4.0,A199,3,1,90.0,1.09,0.1549505740404129,0.16320371627807617
MCF7,4.0,A199,3,1,90.0,1.1,0.14909300208091736,0.1575273871421814
MCF7,4.0,A199,3,1,90.0,1.11,0.15789830684661865,0.1569852977991104
MCF7,4.0,A199,3,1,90.0,1.12,0.15230709314346313,0.15137484669685364
MCF7,4.0,A199,3,1,90.0,1.13,0.15545690059661865,0.15748170018196106
