Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,4,A133,8,1,80,1,0.11198007315397263,0.0007379856542684138,0.11205987632274628,0.0007295694667845964,0.11597041040658951,0.00024222505453508347,0.1677737534046173,0.05538284406065941,0.12833179533481598,0.13541372120380402,0.1103757992386818,0.0009283272665925324,0.2676519453525543,0,0.1340819,0.14831081,1.0228609,0.8228588,0.88021356,5235,13020,18255,0.9452193,0.951911,0.9887599,0.9965446,0.99345255,0.65487474,1.317952,0.3359422,0.00758512,0.68830925,0.88586503,0.5022957,0.002854426,0.64143264,1.317952,0.3359422,0.008856941
MCF7,4,A133,8,1,80,2,0.09081006050109863,0.0012277754722163081,0.09159568697214127,0.001166437636129558,0.09211299568414688,0.0007222884451039135,0.20748649537563324,0,0.1135379821062088,0.12642249464988708,0.08969544619321823,0.0016575073823332787,0.31022608280181885,0,0.12195772,0.14202526,0.89625186,0.8302023,0.86398286,14549,13898,28447,0.90041286,0.7254697,0.9168987,0.9898825,0.98642224,0.58862954,1.1997477,0,0.006595527,0.58529484,0.85910124,0.37535197,0.004295076,0.59212023,1.1997477,0,0.008979736
MCF7,4,A133,8,1,80,3,0.0927949845790863,0.0007671554922126234,0.09303461760282516,0.0007468427647836506,0.10093522816896439,0.000366654567187652,0.17038533091545105,0.021131524816155434,0.11616362631320953,0.1251387894153595,0.08826257288455963,0.000932713330257684,0.23221056163311005,0,0.11214348,0.12673737,0.8484015,0.6605764,0.7281512,6844,12179,19023,0.89053434,0.91675043,0.9706839,0.9930518,0.9860778,0.63770884,1.0145442,0.29028565,0.012992796,0.7329851,1.0145442,0.45760402,0.006924125,0.5841726,1.0005444,0.29028565,0.008435955
MCF7,4,A133,8,1,80,4,0.11121896654367447,0.0029686191119253635,0.11335166543722153,0.0027837995439767838,0.09932273626327515,0.0016605159034952521,0.26496458053588867,0,0.13209228217601776,0.15145309269428253,0.12164747714996338,0.0038825192023068666,0.4382564127445221,0,0.17150779,0.20217977,0.98946977,1.0487714,1.021054,4322,4925,9247,0.82388294,0.41967607,0.7347516,0.97694147,0.9676699,0.91719705,2.1266756,0,0.034139063,0.87825274,1.7263968,0.43054748,0.02066307,0.95136607,2.1266756,0,0.043464486
MCF7,4,A133,8,1,80,5,0.08488062769174576,0.001286523649469018,0.08677743375301361,0.0011506726732477546,0.09206368029117584,0.0006400609272532165,0.2435159683227539,0,0.11204259842634201,0.12444364279508591,0.0800265446305275,0.0016649521421641111,0.315978467464447,0,0.112550154,0.13191558,0.7589248,0.60238445,0.6656238,9721,14342,24063,0.86299765,0.5263035,0.8772526,0.9697651,0.9601843,1.2805434,4.1415644,0,0.116185226,1.3606818,3.7836618,0.6563645,0.090225324,1.2262294,4.1415644,0,0.12647694
MCF7,4,A133,8,1,80,6,0.09777731448411942,0.000965631625149399,0.09784846752882004,0.0009593716240487993,0.10709165781736374,0.0003948640951421112,0.1973600685596466,0.033444423228502274,0.12268251180648804,0.1322285681962967,0.09470151364803314,0.0011160023277625442,0.24874554574489594,0,0.121520594,0.13665564,0.88551867,0.84818286,0.8635899,9646,13729,23375,0.8593373,0.11084427,0.72840863,0.92482704,0.9279443,0.55746955,1.1371511,0.25117433,0.02322803,0.5608056,1.1371511,0.2709524,0.029942414,0.5551258,1.0014037,0.25117433,0.018497534
MCF7,4,A133,8,1,80,7,0.09950403869152069,0.001605657278560102,0.10030661523342133,0.001538104610517621,0.0984068438410759,0.0009731011814437807,0.23085737228393555,0,0.12318195402622223,0.1387232542037964,0.1006639301776886,0.0022717411629855633,0.41143232583999634,0,0.13847141,0.16249262,0.7188252,0.619508,0.67057854,10218,9653,19871,0.8310314,0.4581672,0.8372361,0.97010124,0.96208483,1.4311677,4.479912,0.6596896,0.11211316,1.4886955,3.4675956,0.7525675,0.09288151,1.3702792,4.479912,0.6596896,0.12525816
MCF7,4,A133,8,1,80,8,0.09563957154750824,0.0009212886798195541,0.0956646278500557,0.000919133541174233,0.09731289744377136,0.0004778565198648721,0.16783690452575684,0.04103852063417435,0.11451452225446701,0.12562815845012665,0.09558208286762238,0.0009364233701489866,0.2527880370616913,0,0.11813812,0.13382556,0.8723762,0.7358189,0.79606,10107,12804,22911,0.9275538,0.8883606,0.9813171,0.9947119,0.99272084,0.42624328,0.7805435,0.29342914,0.002381739,0.45929724,0.7805435,0.32759953,0.002150542,0.40015376,0.5662299,0.29342914,0.001021195
MCF7,4,A133,8,1,80,9,0.0831836685538292,0.0007563151302747428,0.08344195783138275,0.0007371108513325453,0.0930728018283844,0.00032202681177295744,0.16355125606060028,0.016600312665104866,0.10699255019426346,0.114901103079319,0.07859443873167038,0.0008914095815271139,0.22977811098098755,0,0.10225793,0.11664846,0.86614126,0.7369121,0.8075559,11125,9226,20351,0.86317444,0.6745723,0.9211303,0.98116225,0.9796772,0.4873562,0.97676355,0.25644198,0.008169306,0.5312783,0.97676355,0.32727635,0.008159188,0.43439925,0.7225245,0.25644198,0.003051093
MCF7,4,A133,9,1,80,1,0.08182553201913834,0.001096305320970714,0.08253945410251617,0.0010469433618709445,,,,,,,0.08182553201913834,0.001096305320970714,0.3038337528705597,0,0.10741735,0.12358331,0.8963861,1.0009214,0.9813439,7383,32039,39422,0.9328885,0.9303104,0.97621703,0.99441427,0.9910963,0.3577051,0.7680557,0,0.003328644,0.36775002,0.57763606,0.24232133,0.001393259,0.3553905,0.7680557,0,0.003745995
MCF7,4,A133,9,1,80,2,0.0955658107995987,0.0013818873558193445,0.09723537415266037,0.0012436887482181191,0.09847372770309448,0.0005997178959660232,0.18541814386844635,0.008256198838353157,0.11781427264213562,0.1292572021484375,0.09250563383102417,0.0021867449395358562,0.3321324586868286,0,0.1295064,0.15194115,0.94189036,0.7838158,0.8650169,5235,4956,10191,0.94743586,0.818918,0.9599472,0.9917027,0.98874384,0.71225876,1.4827223,0,0.013791746,0.7369966,1.1073806,0.48244143,0.007139531,0.6861337,1.4827223,0,0.019488232
MCF7,4,A133,9,1,80,3,0.07969851791858673,0.0007881052442826331,0.07993801683187485,0.0007713282248005271,,,,,,,0.07969851791858673,0.0007881052442826331,0.2786235213279724,0,0.101604074,0.1147892,0.9530306,0.895501,0.9098539,7161,21542,28703,0.9338943,0.94941115,0.9838432,0.99591464,0.9932183,0.2941345,0.5575726,0.11740104,0.001979016,0.31742826,0.4386813,0.20654644,0.000786135,0.28639156,0.5575726,0.11740104,0.00213522
MCF7,4,A133,9,1,80,4,0.10105271637439728,0.0014548365725204349,0.10143695026636124,0.0014213930116966367,0.1074768602848053,0.0008926903828978539,0.21180152893066406,0.004580926150083542,0.13136346638202667,0.14580415189266205,0.09744469821453094,0.001734361401759088,0.31846559047698975,0,0.1304,0.15164383,0.8187826,0.666459,0.7355368,6704,8079,14783,0.7730437,0.614464,0.8455677,0.9737478,0.9598082,0.5380143,1.1289638,0.18621382,0.018442864,0.60936946,1.078954,0.25951028,0.013530696,0.4788107,1.1289638,0.18621382,0.01478896
MCF7,4,A133,9,1,80,5,0.08135714381933212,0.0008417228818871081,0.08179154247045517,0.0008106868481263518,0.08327266573905945,0.00046090155956335366,0.16780918836593628,0.0076895300298929214,0.100457102060318,0.11098584532737732,0.08073052763938904,0.0009647056576795876,0.2472509741783142,0,0.10476396,0.12030181,0.9781295,1.0512364,1.0139236,5381,5162,10543,0.9413429,0.7993245,0.9493056,0.9930329,0.99073666,0.501218,0.8867803,0.236971,0.00405481,0.50420064,0.7267597,0.33371493,0.002426586,0.4981094,0.8867803,0.236971,0.00573285
MCF7,4,A133,9,1,80,6,0.08844756335020065,0.0008694291464053094,0.08860082924365997,0.0008573565864935517,0.11656147241592407,5.6130455050151795e-05,0.12987050414085388,0.09768504649400711,0.12250478565692902,0.1250944584608078,0.08842065930366516,0.0008694503922015429,0.2465360313653946,0,0.11001771,0.12431655,0.7456465,0.5936874,0.65701807,9155,12812,21967,0.92882097,0.79004323,0.96323884,0.9863675,0.98467356,0.3401849,0.5810979,0.19361338,0.002633581,0.36243835,0.5810979,0.23552367,0.002955244,0.3242846,0.5345205,0.19361338,0.001797096
MCF7,4,A133,9,1,80,7,0.12237925082445145,0.0013459323672577739,0.12245266139507294,0.0013377502327784896,0.12328269332647324,0.0009516315185464919,0.2782476544380188,0.02048010192811489,0.14764083921909332,0.16293033957481384,0.12131507694721222,0.0018082859460264444,0.30779168009757996,0,0.15513581,0.17648305,0.738397,0.7088232,0.7248191,7217,6126,13343,0.8954546,0.64999926,0.8807643,0.9820332,0.97894335,1.2381562,2.4526181,0.6237679,0.034112833,1.2662091,2.4009745,0.8421189,0.031020824,1.2051128,2.4526181,0.6237679,0.035736088
MCF7,4,A133,9,1,80,8,0.08099016547203064,0.0004386881773825735,0.08100296556949615,0.0004377209988888353,0.0856097936630249,0.0002003402478294447,0.15010447800159454,0.03696190565824509,0.09657415747642517,0.10356912761926651,0.07963749766349792,0.0005003999103792012,0.18148234486579895,0,0.09712251,0.10829225,0.65285534,0.6303973,0.6366233,10530,27453,37983,0.9667164,0.61658037,0.9176706,0.9702018,0.9686356,0.66183066,1.5125619,0.410557,0.01845162,0.672867,1.5125619,0.410557,0.02489577,0.6575977,1.4426848,0.4137694,0.015915327
MCF7,4,A133,0,2,40,1,0.07071997970342636,0.0006450988003052771,0.07105895131826401,0.0006241034716367722,0.08135341852903366,0.00041144591523334384,0.15481409430503845,0.015553532168269157,0.0975395068526268,0.10796816647052765,0.06758156418800354,0.0006708386936224997,0.22073960304260254,0,0.0875905,0.10081859,0.65864176,0.5906077,0.6252807,12606,12129,24735,0.7820282,0.25656995,0.7887293,0.95045626,0.9503932,0.53010106,1.3322027,0.2352952,0.016354972,0.5438662,1.3207499,0.28832248,0.021349002,0.5157957,1.3322027,0.2352952,0.010763409
MCF7,4,A133,0,2,40,2,0.07005064934492111,0.0004847807576879859,0.07030534744262695,0.0004686371539719403,0.07354331016540527,0.00027945503825321794,0.1468670666217804,0.0106197539716959,0.08686456829309464,0.09490702301263809,0.06777225434780121,0.0006055736448615789,0.24607713520526886,0,0.08700691,0.0987732,0.75200933,0.6719694,0.71231306,13774,13553,27327,0.8870755,0.54100305,0.9050112,0.98381406,0.98186743,0.5476086,1.2841147,0.29445702,0.007974025,0.5729558,1.1338718,0.338622,0.00823231,0.52185005,1.2841147,0.29445702,0.006395135
MCF7,4,A133,0,2,40,3,0.16810239851474762,0.0007419366738758981,0.16810239851474762,0.0007419366738758981,0.17898808419704437,0.0006939364830031991,0.3869994282722473,0.08440820872783661,0.19748544692993164,0.21123848855495453,0.1637355089187622,0.0006945860804989934,0.2750553786754608,0.07069003582000732,0.18461706,0.19775246,0.59655476,0.5372323,0.5542673,5821,14450,20271,0.903156,0.77955264,0.93369746,0.9849632,0.9773643,1.313396,3.8923187,0.72230506,0.05165943,1.4301258,3.8923187,0.94400734,0.043615136,1.266376,2.4459724,0.72230506,0.047200244
MCF7,4,A133,0,2,40,4,0.08630843460559845,0.0008233576663769782,0.08647500723600388,0.0008105424931272864,0.08337710797786713,0.0003362233692314476,0.15930865705013275,0.015962861478328705,0.09794357419013977,0.10694548487663269,0.08744282275438309,0.001007263665087521,0.2734904885292053,0,0.11238881,0.12830533,1.1293112,1.252332,1.2173804,6932,17467,24399,0.9419575,0.6843873,0.9138426,0.9822166,0.97227514,0.7233723,1.4086471,0.3893171,0.022173662,0.66585845,1.1244792,0.41992044,0.012326581,0.74619603,1.4086471,0.3893171,0.024247775
MCF7,4,A133,0,2,40,5,0.08730490505695343,0.0010011515114456415,0.08769330382347107,0.0009715449996292591,0.09020616859197617,0.0006056850543245673,0.20047740638256073,0.0017064473358914256,0.10975255072116852,0.12185706198215485,0.08592134714126587,0.00118381273932755,0.2413829118013382,0,0.113014325,0.13040513,0.7661036,0.72445893,0.7447624,7925,8330,16255,0.90603685,0.5670967,0.8791744,0.984774,0.9786474,0.5148499,0.9486332,0.1856077,0.007112703,0.53552485,0.94012517,0.27218872,0.005103906,0.4951826,0.9486332,0.1856077,0.008230181
MCF7,4,A133,0,2,40,6,0.09416751563549042,0.000966585532296449,0.09426693618297577,0.0009582347120158374,0.09637023508548737,0.0003195378521922976,0.17381878197193146,0.034571219235658646,0.11048562079668045,0.11920136213302612,0.0935187116265297,0.0011553235817700624,0.3624551594257355,0,0.119681254,0.13807619,0.5304147,0.42330298,0.4600243,15929,30534,46463,0.9342487,0.75068367,0.9578053,0.9822251,0.9808784,0.50742435,1.2583411,0.2358628,0.006516395,0.5449606,1.2583411,0.34577006,0.007541984,0.48784304,0.9183273,0.2358628,0.004862946
MCF7,4,A133,0,2,40,7,0.13706743717193604,0.0025958388578146696,0.13757935166358948,0.0025351017247885466,0.1408657729625702,0.0012974857818335295,0.2664523124694824,0.014281264506280422,0.16907379031181335,0.1865207850933075,0.13622239232063293,0.0028807660564780235,0.446694940328598,0,0.17788154,0.20591679,0.9383512,0.8104738,0.83374745,2641,11870,14511,0.90123606,0.9321948,0.9858601,0.99380904,0.9907563,0.7133049,1.770949,0,0.012837641,0.7773491,1.1446784,0.5123003,0.006541112,0.6990567,1.770949,0,0.013122937
MCF7,4,A133,0,2,40,8,0.1025737002491951,0.0020363046787679195,0.10403455048799515,0.0019133258610963821,0.10554414987564087,0.0007953373133204877,0.21914765238761902,0.0036891447380185127,0.12754705548286438,0.1407015025615692,0.10167813301086426,0.0024069829378277063,0.3887757360935211,0,0.13987671,0.16553454,0.91727656,0.7428939,0.79607624,7080,16135,23215,0.94429874,0.8647611,0.9737596,0.99231005,0.9864405,0.49422213,1.0575665,0,0.009267919,0.5418978,0.8137643,0.31250685,0.003883098,0.47330353,1.0575665,0,0.01019572
MCF7,4,A133,0,2,40,9,0.08115159720182419,0.001510836067609489,0.0823662057518959,0.0014334064908325672,0.07851377874612808,0.0008166843326762319,0.19500035047531128,0,0.1010526567697525,0.11534417420625687,0.08234292268753052,0.0018197777681052685,0.32244887948036194,0,0.11594962,0.13815555,0.6348706,0.5171006,0.55375206,4516,9995,14511,0.90958273,0.57622856,0.90798306,0.97198015,0.96793455,0.7487656,1.8894995,0.3376984,0.019106615,0.8115365,1.8894995,0.4910064,0.02482988,0.7204069,1.8050057,0.3376984,0.013936639
MCF7,4,A133,1,2,40,1,0.09797044843435287,0.0008863382390700281,0.09797044843435287,0.0008863382390700281,0.11919854581356049,0.0005995500832796097,0.25166401267051697,0.042223915457725525,0.13807477056980133,0.1503486931324005,0.09067721664905548,0.0007768560899421573,0.200720876455307,0.004527191165834665,0.1130764,0.12711002,0.60054106,0.46027607,0.51904076,10269,14242,24511,0.59424007,0.017745838,0.64922017,0.8910894,0.89947057,0.61537224,2.198636,0.32079393,0.041949045,0.6748048,2.198636,0.32079393,0.066601284,0.5725223,1.3752683,0.32278916,0.019792322
MCF7,4,A133,1,2,40,2,0.09609377384185791,0.0007256128010340035,0.09609377384185791,0.0007256128010340035,0.10848447680473328,0.00032975870999507606,0.1770973801612854,0.056482356041669846,0.12269198894500732,0.1325797587633133,0.09372513741254807,0.0007663254509679973,0.27111461758613586,0.002564596012234688,0.11581825,0.12920314,0.4790109,0.5192349,0.50373524,8329,13286,21615,0.75393826,0.30544528,0.7322718,0.926627,0.9191692,0.5428886,2.0639617,0.25020406,0.025935717,0.5215904,1.2484627,0.25020406,0.028718676,0.55623937,2.0639617,0.27737466,0.023728615
MCF7,4,A133,1,2,40,3,0.11617538332939148,0.0005941099370829761,0.11617538332939148,0.0005941099370829761,0.12238258123397827,0.00029075026395730674,0.19311398267745972,0.05000918731093407,0.13567696511745453,0.14374536275863647,0.11279319226741791,0.0007269714842550457,0.2310660183429718,0.027341222390532494,0.13401778,0.14894117,0.91202337,0.8132564,0.8480937,5694,10449,16143,0.939557,0.93199867,0.98658717,0.99491876,0.99364024,0.6748191,1.0276784,0.42456293,0.007556905,0.7351189,1.0276784,0.5260695,0.004979082,0.6419628,0.9776431,0.42456293,0.005900753
MCF7,4,A133,1,2,40,4,0.10245613753795624,0.0007421036716550589,0.10248813033103943,0.0007390569662675261,0.10750292241573334,0.0004047102411277592,0.18339760601520538,0.018430953845381737,0.1231154054403305,0.13251429796218872,0.09822589159011841,0.0009856659453362226,0.21008218824863434,0,0.12346113,0.13855352,0.81441844,0.662708,0.7318922,5844,6971,12815,0.9314826,0.85492414,0.965173,0.9895909,0.98745185,0.7773515,1.6307886,0.48041183,0.011496021,0.82273936,1.5607009,0.5948029,0.010705423,0.739307,1.6307886,0.48041183,0.008984557
MCF7,4,A133,1,2,40,5,0.09292861074209213,0.0005732507561333477,0.09292861074209213,0.0005732507561333477,0.09612549841403961,0.0003577127936296165,0.17544938623905182,0.02918160893023014,0.11096175760030746,0.12051888555288315,0.09052672982215881,0.0007217400707304478,0.21176929771900177,0.015559639781713486,0.11117703,0.12720798,0.5793779,0.5156353,0.55086046,9752,7895,17647,0.74878824,0.5279461,0.8447387,0.95692754,0.9541512,0.59575546,1.3024397,0.28968284,0.020042926,0.63353044,1.3024397,0.34830713,0.024345206,0.54910135,1.2323558,0.28968284,0.010790401
MCF7,4,A133,1,2,40,6,0.07028564065694809,0.0005212242249399424,0.07041566073894501,0.0005130331264808774,0.07421287894248962,0.0003913843829650432,0.1936042308807373,0.0018735361518338323,0.08936668187379837,0.09969615191221237,0.06811818480491638,0.0005796732730232179,0.19666554033756256,0,0.08694363,0.099173896,0.33087954,0.25126287,0.2925233,14875,13828,28703,0.8106646,0.3679161,0.8008084,0.93420535,0.933064,0.5357356,2.2256997,0.26960036,0.021887071,0.5854223,2.2256997,0.2932973,0.031191492,0.48229074,1.6009363,0.26960036,0.006367032
MCF7,4,A133,1,2,40,7,0.0944485068321228,0.0007116228807717562,0.09445379674434662,0.0007111622835509479,,,,,,,0.0944485068321228,0.0007116228807717562,0.2113708108663559,0,0.11553043,0.12833723,0.9700755,1.0945412,1.0417157,7564,10258,17822,0.8896142,0.87446254,0.9609616,0.9932504,0.9905701,0.30708164,0.5388751,0.17367454,0.001332468,0.3072611,0.45581934,0.20994042,0.000812308,0.3069493,0.5388751,0.17367454,0.001715906
MCF7,4,A133,1,2,40,8,0.08852772414684296,0.0002911437477450818,0.08852772414684296,0.0002911437477450818,,,,,,,0.08852772414684296,0.0002911437477450818,0.16634488105773926,0.015608749352395535,0.101951875,0.109931186,0.8801571,0.9314239,0.9137548,11806,22449,34255,0.9730577,0.963205,0.9930159,0.9979317,0.99726915,0.39449197,0.6125502,0.26191407,0.0009623,0.4000379,0.49959224,0.3144877,0.000505076,0.39157546,0.6125502,0.26191407,0.001178064
MCF7,4,A133,1,2,40,9,0.08533552289009094,0.000724143348634243,0.0853625163435936,0.0007220683619379997,0.0928875207901001,0.00023909595620352775,0.15796563029289246,0.04562767595052719,0.10517080873250961,0.11328945308923721,0.08398649096488953,0.0007987811113707721,0.2175847291946411,0,0.10565612,0.12069328,0.6778232,0.6807429,0.679574,3798,5689,9487,0.86191213,0.80257845,0.94169873,0.9833187,0.9815692,0.47054818,1.0159838,0.2770133,0.005271958,0.49552283,1.0159838,0.3301867,0.005765044,0.45387784,0.69296366,0.2770133,0.004248597
MCF7,4,A133,1,2,40,10,0.08118415623903275,0.0006787899765186012,0.08119507133960724,0.0006779950927011669,0.07488314062356949,0.0006271704914979637,0.13467611372470856,0.01961982622742653,0.09434439986944199,0.106124147772789,0.08120838552713394,0.0006788352038711309,0.2221432775259018,0,0.10135715,0.1147727,1.0173495,1.0644915,1.0406052,7539,7340,14879,0.8935758,0.84538347,0.9422697,0.9921046,0.989725,0.4093095,0.7468438,0.26482147,0.002351936,0.40960366,0.7468438,0.3030674,0.00169397,0.40900743,0.74565315,0.26482147,0.003027468
MCF7,4,A133,1,2,40,11,0.09412474185228348,0.0021188415121287107,0.09638617187738419,0.001951778307557106,0.11520103365182877,0.0011005813721567392,0.26606547832489014,0.006573029328137636,0.14099392294883728,0.15850776433944702,0.08754730224609375,0.0022547270637005568,0.4174617826938629,0,0.12416701,0.1496284,0.4578237,0.30354977,0.36114535,15148,25427,40575,0.63516736,0.6510856,0.8636649,0.9440448,0.9328986,0.5149109,1.6696968,0,0.02380667,0.5974278,1.6696968,0.2439333,0.03335311,0.46575388,1.2240598,0,0.011646954
MCF7,4,A133,10,2,40,1,0.20811524987220764,0.004329714924097061,0.20819617807865143,0.004314548801630735,0.2132161557674408,0.0037094794679433107,0.5172751545906067,0.05025450885295868,0.26112672686576843,0.2982340455055237,0.20303542912006378,0.0048956675454974174,0.49800392985343933,0,0.25809363,0.29485178,0.39375442,0.29377472,0.34578347,12043,11108,23151,0.3946216,0.3220286,0.6860883,0.87766093,0.8749452,1.4914689,4.6522894,0,0.31325454,1.5621481,4.6522894,0.5031859,0.42814618,1.4148475,3.963248,0,0.17741686
MCF7,4,A133,10,2,40,2,0.1297379583120346,0.0030589434318244457,0.13079828023910522,0.0029452554881572723,0.14530211687088013,0.002125132130458951,0.3552989661693573,0.016692185774445534,0.18095986545085907,0.20827315747737885,0.1217181384563446,0.0033509735949337482,0.4390566647052765,0,0.16565073,0.19924231,0.5853091,0.33207172,0.432571,9448,14359,23807,0.47009605,-0.14618096,0.59265405,0.83138674,0.8233206,0.89952594,4.3551984,0,0.28106767,1.1618667,4.3551984,0.2890276,0.40660074,0.7269217,3.931961,0,0.12340124
MCF7,4,A133,10,2,40,3,0.11341657489538193,0.0013606413267552853,0.11363714933395386,0.0013382227625697851,0.12217068672180176,0.0010203964775428176,0.2781955599784851,0.030743403360247612,0.14671745896339417,0.1655876189470291,0.10857508331537247,0.0014829924330115318,0.3853142261505127,0,0.13806339,0.15862288,0.32140854,0.2590627,0.2911567,11934,11249,23183,0.21511519,0.43448916,0.6614352,0.8614161,0.86288935,0.6504842,2.652291,0.22556496,0.08365388,0.71610326,2.652291,0.25368884,0.12739682,0.5808756,1.6189727,0.22556496,0.027838346
MCF7,4,A133,10,2,40,4,0.13403992354869843,0.0017502284608781338,0.13407225906848907,0.0017463157419115305,0.15235558152198792,0.0011716254521161318,0.33297356963157654,0.05079048499464989,0.17835581302642822,0.19757939875125885,0.12696310877799988,0.00179409165866673,0.3429275453090668,0,0.15802726,0.18329878,0.32761344,0.25300792,0.29113084,12713,12166,24879,0.40504947,0.34473366,0.72880614,0.8949909,0.89447594,0.54118085,2.7915325,0.20063035,0.048960794,0.61931574,2.7915325,0.26575685,0.07259695,0.4595395,1.2960664,0.20063035,0.011219606
MCF7,4,A133,10,2,40,5,0.13572584092617035,0.0016767755150794983,0.135771706700325,0.001671114470809698,0.15125595033168793,0.001546679181046784,0.3936740756034851,0.031131427735090256,0.1817055493593216,0.20395837724208832,0.12994062900543213,0.0016019252361729741,0.33963918685913086,0,0.16068912,0.18253118,0.36926326,0.28335306,0.32741842,12145,11533,23678,0.20596085,-0.0782612,0.46345824,0.8074908,0.81258523,0.59859216,3.6333554,0.19941115,0.103285484,0.6688348,3.6333554,0.2395425,0.1480525,0.52463496,2.407748,0.19941115,0.045486435
MCF7,4,A133,10,2,40,6,0.1347796767950058,0.0007432634592987597,0.1347796767950058,0.0007432634592987597,0.13322298228740692,0.00040322597487829626,0.19555723667144775,0.046482715755701065,0.14885947108268738,0.15731671452522278,0.1354687362909317,0.0008922300185076892,0.27161380648612976,0.01437682006508112,0.15894568,0.17386235,0.6125624,0.56191856,0.5774603,7085,16002,23087,0.9065251,0.8951772,0.9662943,0.9866294,0.9854302,0.7176376,1.273894,0.45543706,0.006069342,0.7303779,1.273894,0.4571788,0.007045906,0.71199703,1.0996137,0.45543706,0.005533311
MCF7,4,A133,10,2,40,7,0.12390773743391037,0.0019131200388073921,0.12421049177646637,0.0018801878904923797,0.1275385320186615,0.0009557579760439694,0.26311779022216797,0.018287910148501396,0.15164446830749512,0.16609357297420502,0.1230403408408165,0.0021379319950938225,0.4432280659675598,0,0.1592407,0.18355934,0.7549932,0.5257375,0.569947,5063,21192,26255,0.91735697,0.8132575,0.965321,0.98075956,0.9747158,0.6569846,1.5611942,0.27488822,0.021081505,0.81398237,1.5611942,0.5052166,0.021505548,0.619478,1.1685354,0.27488822,0.013684981
MCF7,4,A133,10,2,40,8,0.12576231360435486,0.0007765484042465687,0.12576231360435486,0.0007765484042465687,0.12762658298015594,0.0004724800819531083,0.20052747428417206,0.04265817627310753,0.14482919871807098,0.1546081304550171,0.12421941757202148,0.0010229417821392417,0.24767130613327026,0.022497979924082756,0.149909,0.16540962,0.7820179,0.6050137,0.6851734,6702,8097,14799,0.94055367,0.85349965,0.9630417,0.989936,0.98532104,0.6993926,1.2937721,0.47306958,0.006205238,0.73737854,1.2937721,0.51677,0.005842971,0.66795504,0.9843099,0.47306958,0.004322548
MCF7,4,A133,10,2,40,9,0.11796275526285172,0.001216734410263598,0.11810612678527832,0.0012012814404442906,0.1191004067659378,0.0005743923247791827,0.2162267565727234,0.01805322989821434,0.137465238571167,0.14772732555866241,0.11738729476928711,0.0015406719176098704,0.34356462955474854,0,0.14761063,0.16772653,0.5689617,0.50468004,0.5337991,19032,22982,42014,0.617099,0.8728204,0.93639296,0.97288984,0.97187394,0.5596828,1.3310008,0.19381362,0.015536727,0.6198682,1.3310008,0.3616108,0.0210715,0.5098459,0.96121234,0.19381362,0.005470469
MCF7,4,A133,11,2,40,1,0.09144551306962967,0.0009295966592617333,0.09166175872087479,0.0009119733003899455,0.10145199298858643,0.0002840634260792285,0.1827481985092163,0.040031153708696365,0.11492057889699936,0.1227777823805809,0.0902150496840477,0.0009951492538675666,0.23928983509540558,0,0.1147855,0.13061723,0.82555145,0.7700142,0.78757584,8712,18839,27551,0.81605643,0.8846928,0.9611928,0.9861155,0.98322564,0.4363421,0.80593497,0.20578784,0.005559761,0.47917607,0.70386904,0.2672515,0.005534745,0.4165348,0.80593497,0.20578784,0.004330575
MCF7,4,A133,11,2,40,2,0.11652882397174835,0.0011781975626945496,0.11660503596067429,0.0011700812028720975,0.12396784871816635,0.0004000234475824982,0.20729635655879974,0.05345414578914642,0.1399593949317932,0.14914679527282715,0.11607462912797928,0.0012221252545714378,0.3415689766407013,0,0.14309382,0.15970528,0.9636243,0.8055617,0.8409072,8211,28508,36719,0.94835114,0.91854936,0.98077863,0.9947887,0.98992765,0.44753385,0.8001844,0.20857942,0.004248025,0.48062992,0.7223428,0.3309476,0.002013268,0.4380017,0.8001844,0.20857942,0.004485329
MCF7,4,A133,11,2,40,3,0.0893021672964096,0.0007163819391280413,0.08939644694328308,0.0007087095291353762,0.09605278819799423,0.0002847244613803923,0.15146656334400177,0.03941817209124565,0.10935274511575699,0.11802272498607635,0.08906947821378708,0.0007296358235180378,0.2593017518520355,0,0.10978022,0.123319276,0.7453589,0.7691731,0.76052487,9296,16302,25598,0.87595946,0.86561006,0.963899,0.9887062,0.9873031,0.42782742,0.92382246,0.22615561,0.003795413,0.437468,0.92382246,0.28809223,0.003375961,0.4223307,0.9085634,0.22615561,0.003951366
