Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Ed_not_region_mean,Ed_not_region_variance,Ed_not_region_max,Ed_not_region_min,Ed_not_region_top_50,Ed_not_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,4.0,A199,0,2,40.0,5,0.1799963265657425,0.0006535678985528648,0.1799963265657425,0.0006535678985528648,0.1902393251657486,0.0003883731260430068,0.24153700470924377,0.11501339077949524,0.20500130951404572,0.2118162363767624,0.17440205812454224,0.0007098073256202042,0.26595452427864075,0.10861403495073318,0.1958265,0.21058026,0.93945706,0.8462714,0.87918997,5177.0,9478.0,14655.0,0.97354275,0.9701554,0.9942279,0.99860257,0.99757344,0.4570843,0.57001066,0.33745733,0.0008261035,0.47523582,0.53092617,0.4005519,0.00034198983,0.44717073,0.57001066,0.33745733,0.00081227906
MCF7,4.0,A199,1,2,40.0,1,0.05441940575838089,0.0013752353843301535,0.0633053258061409,0.0010372658725827932,0.058457959443330765,0.0005042058764956892,0.14087368547916412,0.0,0.07621834427118301,0.0870988667011261,0.050894077867269516,0.0021089077927172184,0.3838300406932831,0.0,0.08831244,0.112649746,1.0202007,1.2325368,1.1335639,5399.0,6184.0,11583.0,0.9407411,0.8572731,0.963889,0.9940881,0.9911202,0.31930444,0.92944175,0.0,0.018075392,0.32974896,0.4917294,0.21519037,0.001143371,0.31018725,0.92944175,0.0,0.032677315
MCF7,4.0,A199,1,2,40.0,2,0.10276336222887039,0.0009851434733718634,0.10317806899547577,0.000946330779697746,0.1008266732096672,0.0004153177433181554,0.17751769721508026,0.00637900410220027,0.11697132885456085,0.12679249048233032,0.10467582195997238,0.0015404765726998448,0.37309974431991577,0.0,0.13495241,0.1545219,1.0400681,1.1832377,1.1120989,7417.0,7510.0,14927.0,0.9453375,0.8117725,0.95643187,0.99452347,0.9922371,0.4401707,1.093939,0.0,0.005955058,0.40132043,0.5784919,0.28473017,0.0013238512,0.47853476,1.093939,0.0,0.0075660474
MCF7,4.0,A199,1,2,40.0,3,0.09580377489328384,0.002288671676069498,0.10089422762393951,0.0018966804491356015,0.09257014095783234,0.0004401351325213909,0.17956750094890594,0.011952404864132404,0.10904093086719513,0.11918330192565918,0.09750727564096451,0.0032540864776819944,0.44535091519355774,0.0,0.14169882,0.17077398,1.02575,1.4411448,1.2978047,7762.0,14732.0,22494.0,0.97224116,0.9479444,0.9821143,0.9969873,0.9909994,0.793789,2.6230326,0.0,0.08804178,0.63517845,0.83110404,0.4879481,0.0022687959,0.87734646,2.6230326,0.0,0.11299279
MCF7,4.0,A199,1,2,40.0,4,0.15014266967773438,0.0017619278514757752,0.15015697479248047,0.001759949023835361,0.1674075573682785,0.0012792558409273624,0.2715575397014618,0.0446108803153038,0.19605623185634613,0.20965984463691711,0.13771934807300568,0.0017404183745384216,0.3526046574115753,0.0,0.17042185,0.19279799,0.66492045,0.4586506,0.54497033,8791.0,12216.0,21007.0,0.6728937,0.8294917,0.9216193,0.9665236,0.95787305,0.7894033,1.6147523,0.38662562,0.0373741,0.9019941,1.6147523,0.38662562,0.04699076,0.7083863,1.3241457,0.40082958,0.014768699
MCF7,4.0,A199,1,2,40.0,5,0.12700608372688293,0.002206881297752261,0.1279635727405548,0.0021009964402765036,0.11575383692979813,0.0006963614141568542,0.2218489646911621,0.03219575807452202,0.136633038520813,0.14916206896305084,0.13096031546592712,0.002677571726962924,0.3958331048488617,0.0,0.17077425,0.19751187,1.0412457,0.9834308,0.9979723,2857.0,8502.0,11359.0,0.8968425,0.88469577,0.95978796,0.99396235,0.98917025,0.59889853,1.1783856,0.0,0.010268428,0.5753642,0.81031245,0.42738056,0.0030081365,0.60680604,1.1783856,0.0,0.012459255
MCF7,4.0,A199,1,2,40.0,6,0.1259259730577469,0.0005303832585923374,0.1259259730577469,0.0005303832585923374,0.12387239187955856,0.0003234350879210979,0.19285371899604797,0.057859305292367935,0.13811682164669037,0.1465069055557251,0.12709155678749084,0.000644092564471066,0.2235383689403534,0.0354226753115654,0.14735058,0.1589702,1.0911648,1.2341167,1.1823527,4287.0,7552.0,11839.0,0.9743949,0.85490197,0.9559941,0.99507195,0.98942816,0.5879418,0.9857747,0.38835678,0.0040525994,0.55383646,0.68336684,0.41861248,0.0014297438,0.60729975,0.9857747,0.38835678,0.004506366
MCF7,4.0,A199,1,2,40.0,7,0.13718479871749878,0.0007633495260961354,0.13718479871749878,0.0007633495260961354,0.13321000337600708,0.00047310080844908953,0.22249546647071838,0.04585935175418854,0.15042875707149506,0.16051706671714783,0.14122246205806732,0.0010258383117616177,0.26728543639183044,0.03831159695982933,0.16694115,0.18271706,1.0136893,1.0399841,1.0267327,8861.0,8722.0,17583.0,0.973479,0.9393665,0.9849976,0.99727637,0.99644077,0.8227256,1.2588508,0.6305411,0.004548911,0.798889,1.0032072,0.63886017,0.002111123,0.84693927,1.2588508,0.6305411,0.005861791
MCF7,4.0,A199,1,2,40.0,8,0.11415251344442368,0.0014301404589787126,0.11417555063962936,0.0014277987647801638,0.10471208393573761,0.0005694436258636415,0.18973420560359955,0.01857263222336769,0.12297786772251129,0.1328991800546646,0.11763928830623627,0.0017029596492648125,0.3289029002189636,0.0,0.1508328,0.17151661,1.0794322,1.4991041,1.3859029,5347.0,14476.0,19823.0,0.9913835,0.94834256,0.9847497,0.9975632,0.99024427,0.89544594,1.81669,0.56742895,0.039306846,0.68399006,0.8722074,0.56742895,0.0019706949,0.97354597,1.81669,0.5714437,0.030482415
MCF7,4.0,A199,1,2,40.0,9,0.083842433989048,0.0028713110368698835,0.08926229923963547,0.0025731322821229696,0.07191486656665802,0.0005936716333962977,0.17639771103858948,0.0,0.09099558740854263,0.10317771136760712,0.09153331071138382,0.004189047496765852,0.3943512439727783,0.0,0.14231727,0.17852797,1.16541,2.2794762,1.8427148,7922.0,12285.0,20207.0,0.9695884,0.8721237,0.9603328,0.9947167,0.9758181,0.8796238,4.131142,0.0,0.2805459,0.5212163,0.79104596,0.3562968,0.0034870426,1.1107246,4.131142,0.0,0.32295734
MCF7,4.0,A199,10,2,40.0,1,0.122281014919281,0.0014311743434518576,0.12253666669130325,0.0014028394361957908,0.11993089318275452,0.0006021602894179523,0.20864945650100708,0.03200245276093483,0.13945919275283813,0.15161462128162384,0.12420116364955902,0.002100314712151885,0.34323790669441223,0.0,0.1601567,0.18311962,1.0969584,1.3839674,1.2549006,4957.0,6066.0,11023.0,0.96043366,0.83271086,0.9533264,0.99362904,0.9886886,0.81187093,2.1286128,0.0,0.04536475,0.66081965,0.92514306,0.47823894,0.0036494078,0.93528646,2.1286128,0.0,0.04557454
MCF7,4.0,A199,10,2,40.0,2,0.2208891361951828,0.0034988459665328264,0.22226399183273315,0.0032150400802493095,0.20449113845825195,0.001162226079031825,0.31254544854164124,0.07260257005691528,0.23143590986728668,0.24749232828617096,0.2330397218465805,0.0048833503387868404,0.56618332862854,0.0,0.28533223,0.31976357,1.0349305,1.0418706,1.0389166,5298.0,7149.0,12447.0,0.9260349,0.7487358,0.93673176,0.9926395,0.98885906,1.7362211,4.4178786,0.0,0.13346027,1.5375507,2.0753868,1.0903895,0.018620765,1.8834318,4.4178786,0.0,0.16763654
MCF7,4.0,A199,10,2,40.0,3,0.10070636123418808,0.0007223851280286908,0.10078828036785126,0.0007147160358726978,0.10188550502061844,0.0002550607023295015,0.15629082918167114,0.03994099795818329,0.11452630162239075,0.12165313214063644,0.1000450998544693,0.0009832405485212803,0.23804064095020294,0.0,0.12504011,0.13945815,0.98920643,1.1969943,1.1223329,8399.0,14976.0,23375.0,0.98642766,0.9880632,0.9964565,0.9988019,0.9982164,0.53274035,0.98144853,0.0,0.0032972828,0.5064688,0.6099877,0.42799222,0.00060546317,0.54747325,0.98144853,0.0,0.004202722
MCF7,4.0,A199,10,2,40.0,4,0.1397305279970169,0.005930453073233366,0.15671811997890472,0.003989179618656635,0.13350684940814972,0.001109120436012745,0.2588447034358978,0.0,0.1595497578382492,0.17551320791244507,0.1439231038093567,0.009134671650826931,0.4822058081626892,0.0,0.22121827,0.2637405,0.9886028,1.0033207,0.99739623,4727.0,7016.0,11743.0,0.9581972,0.85244656,0.9613209,0.9931032,0.98906493,0.9073741,2.587375,0.0,0.15413973,0.85970956,1.2661622,0.5823815,0.007917709,0.93948334,2.587375,0.0,0.25008067
MCF7,4.0,A199,10,2,40.0,5,0.08878517150878906,0.002413514768704772,0.09332040697336197,0.002113569527864456,0.08532573282718658,0.0009406264289282262,0.19053693115711212,0.0,0.10973754525184631,0.12512846291065216,0.09202064573764801,0.0037693846970796585,0.35942816734313965,0.0,0.14085096,0.17315423,0.95845556,1.1191626,1.0414884,4276.0,4571.0,8847.0,0.87384385,0.7651892,0.9055911,0.9893941,0.98390764,0.353019,0.88017845,0.0,0.0077181268,0.33796713,0.48445448,0.21968496,0.0014180727,0.36709636,0.88017845,0.0,0.013200239
MCF7,4.0,A199,11,2,40.0,1,0.09255607426166534,0.0003343416901770979,0.09255607426166534,0.0003343416901770979,0.09607774764299393,0.0001802098413463682,0.15877941250801086,0.03692299500107765,0.10610336810350418,0.11234963685274124,0.08971469104290009,0.0004406191874295473,0.18469618260860443,0.033199209719896317,0.10533528,0.1180215,0.96972454,1.0063931,0.99001795,7259.0,8996.0,16255.0,0.91756064,0.9739385,0.99337465,0.99845934,0.9980994,0.28499717,0.37501463,0.22169198,0.0002675232,0.2830408,0.3255749,0.23134087,0.00016511345,0.2865756,0.37501463,0.22169198,0.00034457023
MCF7,4.0,A199,11,2,40.0,2,0.19004280865192413,0.008286549709737301,0.1970888078212738,0.007205089554190636,0.12326762080192566,0.0007327269995585084,0.23899869620800018,0.0,0.14426496624946594,0.15850766003131866,0.210042342543602,0.008813508786261082,0.5620515942573547,0.0,0.28281027,0.331726,1.0907326,1.9349831,1.7403982,9090.0,30349.0,39439.0,0.96966416,0.93934834,0.9718553,0.9958669,0.9743857,1.0830672,3.82152,0.0,0.3371736,0.50396526,0.74713916,0.36876124,0.0030697905,1.2565117,3.82152,0.0,0.3067147
MCF7,4.0,A199,11,2,40.0,3,0.09772976487874985,0.0003559273318387568,0.09772976487874985,0.0003559273318387568,0.09759201854467392,0.00023036031052470207,0.1512565016746521,0.024752628058195114,0.10906560719013214,0.11438451707363129,0.09784965962171555,0.0004651898634620011,0.18854020535945892,0.033199843019247055,0.11455303,0.12540291,0.9634397,0.9270264,0.94397277,6716.0,7715.0,14431.0,0.9775435,0.9332106,0.99077696,0.9976468,0.9974528,0.30001178,0.4151347,0.2427907,0.00030648708,0.29481515,0.34933266,0.2427907,0.00021595342,0.30453497,0.4151347,0.24752386,0.00034132332
MCF7,4.0,A199,12,2,40.0,1,0.08045018464326859,0.00021697787451557815,0.08045018464326859,0.00021697787451557815,0.08142116665840149,0.00010217555973213166,0.11660255491733551,0.038166593760252,0.08943673968315125,0.09414345026016235,0.08013075590133667,0.00025433258269913495,0.15330873429775238,0.013330137357115746,0.09259819,0.100249395,0.968323,1.0291811,1.0141153,4024.0,12231.0,16255.0,0.97635037,0.8332923,0.9705037,0.99205047,0.99079186,0.35799834,0.5345425,0.24826574,0.0012800647,0.33889693,0.46736977,0.2530785,0.0012995744,0.3642822,0.5345425,0.24826574,0.0011141292
MCF7,4.0,A199,12,2,40.0,2,0.09067264199256897,0.0019969716668128967,0.09286150336265564,0.001841918914578855,0.08023781329393387,0.00030272110598161817,0.1559930294752121,0.006704207044094801,0.09381095319986343,0.10246376693248749,0.09250223636627197,0.0022715942468494177,0.3851318061351776,0.0,0.12846519,0.15462825,1.1206558,2.08895,1.9444975,6139.0,35012.0,41151.0,0.99655986,0.95184714,0.96448624,0.9944175,0.96253675,0.632487,1.8582876,0.0,0.047765817,0.3579826,0.49949247,0.25218752,0.0016924504,0.68061715,1.8582876,0.0,0.04031562
MCF7,4.0,A199,12,2,40.0,3,0.10417018085718155,0.004365316592156887,0.12020603567361832,0.003109703306108713,0.1107906624674797,0.001338113914243877,0.26644864678382874,0.0009954111883416772,0.14015381038188934,0.15831358730793,0.1025831550359726,0.005077956710010767,0.5163726210594177,0.0,0.15905584,0.19481938,0.88202065,0.77582103,0.7963571,8146.0,33980.0,42126.0,0.91715485,0.9319861,0.97842044,0.99322593,0.98839384,0.44122997,1.433816,0.0,0.036347214,0.5331114,0.7482628,0.3121715,0.0033127733,0.4192046,1.433816,0.0,0.04175723
MCF7,4.0,A199,12,2,40.0,4,0.07763662934303284,0.002214726759120822,0.08536099642515182,0.001775718992576003,0.07729659229516983,0.0007346252677962184,0.1745128333568573,0.0,0.09873247891664505,0.11137078702449799,0.07775986939668655,0.0027511126827448606,0.4660691022872925,0.0,0.11957626,0.1467014,0.89099795,1.0324876,0.99484706,7223.0,19928.0,27151.0,0.9437829,0.9130115,0.98144007,0.99464935,0.99224424,0.26907468,0.751922,0.0,0.008842053,0.2633845,0.3729848,0.18339802,0.00056081876,0.271137,0.751922,0.0,0.011827488
MCF7,4.0,A199,13,2,40.0,1,0.15815593302249908,0.0004959148936904967,0.15815593302249908,0.0004959148936904967,0.15736667811870575,0.0003143498324789107,0.2271156758069992,0.09130524098873138,0.17141075432300568,0.1792057305574417,0.15921100974082947,0.0007366836653091013,0.255854994058609,0.08138637244701385,0.18126723,0.19414075,1.0089302,1.0446975,1.024234,5025.0,3758.0,8783.0,0.95861554,0.9296089,0.9769298,0.99679536,0.99542445,0.7897914,1.1609377,0.5883979,0.004660867,0.7582392,0.9440445,0.5883979,0.0015967719,0.8319702,1.1609377,0.6119847,0.005647046
MCF7,4.0,A199,13,2,40.0,2,0.2196378856897354,0.0014556256355717778,0.2196378856897354,0.0014556256355717778,0.20089572668075562,0.00046387212933041155,0.2931504249572754,0.12789377570152283,0.21806617081165314,0.22881215810775757,0.22750157117843628,0.0016625168500468135,0.38436657190322876,0.1104530319571495,0.2610304,0.28021955,1.0437762,1.277994,1.2087609,5514.0,13140.0,18654.0,0.9758084,0.94051445,0.9820008,0.99703354,0.992969,0.79192215,1.3178873,0.5517296,0.012225141,0.70396155,0.87254417,0.58739275,0.0016240721,0.8288278,1.3178873,0.5517296,0.012064765
MCF7,4.0,A199,13,2,40.0,3,0.1770661175251007,0.0008591433288529515,0.1770661175251007,0.0008591433288529515,0.17841510474681854,0.0006014260579831898,0.26850488781929016,0.08542348444461823,0.19767418503761292,0.2086004763841629,0.17614330351352692,0.0010333467507734895,0.33170458674430847,0.03752799332141876,0.20152043,0.21832308,1.0532656,1.0217232,1.0345365,9021.0,13186.0,22207.0,0.9576102,0.9113841,0.98061085,0.9954905,0.9937817,0.63155586,1.1056632,0.39245206,0.0044943313,0.59714884,0.8560286,0.42755035,0.0019712602,0.655093,1.1056632,0.39245206,0.0048564756
MCF7,4.0,A199,13,2,40.0,4,0.14482291042804718,0.00036505277967080474,0.14482291042804718,0.00036505277967080474,0.1430968940258026,0.00022787698253523558,0.20214897394180298,0.09149941056966782,0.15504327416419983,0.16240675747394562,0.14679434895515442,0.000514445302542299,0.22587086260318756,0.07609426230192184,0.16505504,0.17619465,0.98830515,0.97861755,0.9837834,4948.0,4331.0,9279.0,0.95955133,0.8837115,0.97495806,0.99670696,0.9954963,0.8245416,1.1445686,0.6816635,0.0036931285,0.79245096,0.9334337,0.6816635,0.0013769341,0.86119545,1.1445686,0.7002665,0.0038189276
MCF7,4.0,A199,13,2,40.0,5,0.14168775081634521,0.0002924719883594662,0.14168775081634521,0.0002924719883594662,0.15403512120246887,0.00019268474716227502,0.2118385136127472,0.10376959294080734,0.1647288203239441,0.17113478481769562,0.13675612211227417,0.00024711404694244266,0.2090725600719452,0.07789917290210724,0.14930438,0.15767351,0.9572271,0.9740882,0.9692756,7270.0,18201.0,25471.0,0.98022735,0.9788444,0.99498385,0.99897194,0.99836314,0.6044159,0.74441165,0.4861878,0.0010204074,0.5967108,0.6816095,0.52626836,0.00050205155,0.6074934,0.74441165,0.4861878,0.001194259
MCF7,4.0,A199,13,2,40.0,6,0.1465461403131485,0.0005892061744816601,0.1465461403131485,0.0005892061744816601,0.1701621562242508,0.00033377428189851344,0.2282877415418625,0.10690317302942276,0.18466611206531525,0.19279630482196808,0.14000967144966125,0.0004628139140550047,0.2252139002084732,0.08178737759590149,0.15673046,0.1705554,0.9689734,0.8728912,0.8937206,6715.0,24260.0,30975.0,0.97099656,0.99091107,0.99744135,0.99927765,0.9982334,0.4952231,0.5845769,0.39223272,0.00061557733,0.5183508,0.5687153,0.45905045,0.0002037975,0.48882174,0.5845769,0.39223272,0.00054052594
MCF7,4.0,A199,13,2,40.0,7,0.18568910658359528,0.0019394238479435444,0.18568910658359528,0.0019394238479435444,0.17805886268615723,0.0009235584293492138,0.28774797916412354,0.042363543063402176,0.20206086337566376,0.21577908098697662,0.19193153083324432,0.0026839193888008595,0.4521891176700592,0.02994976006448269,0.23356692,0.25869444,1.0463632,1.0306472,1.0377197,4435.0,5420.0,9855.0,0.93051964,0.81004673,0.94648105,0.99170667,0.9881525,0.9130653,1.6683449,0.5617765,0.017039806,0.82719487,1.1469698,0.5617765,0.0039073266,0.9833174,1.6683449,0.65230566,0.016815782
MCF7,4.0,A199,13,2,40.0,8,0.1892710030078888,0.0016162311658263206,0.1892710030078888,0.0016162311658263206,0.17706328630447388,0.0010247606551274657,0.28375956416130066,0.027203409001231194,0.20240075886249542,0.21748687326908112,0.20178230106830597,0.0019131426233798265,0.38587161898612976,0.030282938852906227,0.23637457,0.25670978,1.0268954,1.3007308,1.1630473,4585.0,4534.0,9119.0,0.7994047,0.52664113,0.70515394,0.98615867,0.97629017,1.1014858,2.1575541,0.71661115,0.021779196,1.0199623,1.3488711,0.72984236,0.007707925,1.1839081,2.1575541,0.71661115,0.022492813
MCF7,4.0,A199,14,2,40.0,1,0.22006575763225555,0.00035028267302550375,0.22006575763225555,0.00035028267302550375,0.22212369740009308,0.00018921213631983846,0.27140361070632935,0.17291909456253052,0.23324069380760193,0.23964616656303406,0.21873462200164795,0.0004499549977481365,0.3009544014930725,0.15232591331005096,0.23644218,0.2453659,1.0126884,0.89378303,0.940489,5084.0,7859.0,12943.0,0.939434,0.9592611,0.9866202,0.9977138,0.9952886,1.0137042,1.2446653,0.8237781,0.0034863409,1.017955,1.2227396,0.85686773,0.0021438852,1.0109545,1.2446653,0.8237781,0.004335418
MCF7,4.0,A199,14,2,40.0,2,0.14286641776561737,0.0004958956269547343,0.14286641776561737,0.0004958956269547343,0.15424811840057373,0.00023352853895630687,0.22211754322052002,0.09815628081560135,0.16637735068798065,0.1729901134967804,0.13940808176994324,0.0005242942715995014,0.23769474029541016,0.03507503867149353,0.15744832,0.16809696,0.97858065,0.90718156,0.9238221,5153.0,16957.0,22110.0,0.98165894,0.97193664,0.99399424,0.9978265,0.9968778,0.566019,0.8469414,0.33114752,0.002429335,0.56959784,0.7073536,0.44389346,0.0014579339,0.5649316,0.8469414,0.33114752,0.0027194214
MCF7,4.0,A199,14,2,40.0,3,0.0692649558186531,0.000749673810787499,0.07012148946523666,0.0006988823879510164,0.07489211112260818,0.0003503564512357116,0.14657177031040192,0.009738225489854813,0.08978988975286484,0.09871739149093628,0.06715042144060135,0.0008833560859784484,0.23552125692367554,0.0,0.090680376,0.105126865,1.0217227,1.0700227,1.0568297,6328.0,16839.0,23167.0,0.940303,0.94920456,0.9813111,0.99714833,0.9950224,0.4632018,0.8638083,0.0,0.0023376527,0.44686106,0.5643273,0.35299352,0.00084108807,0.46934217,0.8638083,0.0,0.002761977
MCF7,4.0,A199,14,2,40.0,4,0.12680569291114807,0.0004657593963202089,0.12680569291114807,0.0004657593963202089,0.12398083508014679,0.0002583430032245815,0.18347299098968506,0.07379500567913055,0.13670767843723297,0.14498692750930786,0.12951308488845825,0.0006495739216916263,0.22563017904758453,0.061347898095846176,0.14977664,0.16412549,1.0305947,1.053897,1.042492,4933.0,5146.0,10079.0,0.9699426,0.94054735,0.98437244,0.9973337,0.9962777,0.64650315,0.9062949,0.5135655,0.0022226342,0.6243679,0.7650337,0.5244668,0.00096550625,0.6677181,0.9062949,0.5135655,0.002507823
MCF7,4.0,A199,14,2,40.0,5,0.11449376493692398,0.000855645164847374,0.11449376493692398,0.000855645164847374,0.12665323913097382,0.0003737781662493944,0.19019751250743866,0.05948236212134361,0.14172445237636566,0.14926140010356903,0.10820517688989639,0.000988842686638236,0.20756131410598755,0.01695912703871727,0.13137268,0.15104093,0.9744007,0.8722566,0.90707767,5405.0,10450.0,15855.0,0.9770301,0.9621685,0.9925537,0.9987022,0.99702936,0.5517524,0.70457983,0.4413852,0.0010485569,0.5729202,0.6468146,0.4802398,0.0004316839,0.5408048,0.70457983,0.4413852,0.0010160056
MCF7,4.0,A199,2,2,40.0,1,0.16537171602249146,0.0004894367302767932,0.16537171602249146,0.0004894367302767932,0.16549454629421234,0.00020569696789607406,0.22371792793273926,0.11105440557003021,0.17679226398468018,0.18411238491535187,0.16532766819000244,0.0005911447806283832,0.2913772463798523,0.05593229830265045,0.18451723,0.19606875,1.0544076,1.0863479,1.0779399,11376.0,31839.0,43215.0,0.9826189,0.9756175,0.9941489,0.9984751,0.9976266,0.49915242,0.7308538,0.33754975,0.0014358046,0.48316082,0.6034344,0.39952084,0.0005355185,0.50486606,0.7308538,0.33754975,0.0016334493
MCF7,4.0,A199,2,2,40.0,2,0.1480693370103836,0.0014438789803534746,0.1481005996465683,0.0014395525213330984,0.140066459774971,0.0008500266703777015,0.2459518164396286,0.033940639346838,0.1633925437927246,0.17738862335681915,0.15586867928504944,0.0018993816338479519,0.35825806856155396,0.0,0.19024101,0.21202382,0.9300296,0.90453774,0.9171209,4675.0,4796.0,9471.0,0.9244524,0.7949041,0.93417275,0.9929641,0.99001545,0.7831618,1.5315837,0.43008834,0.007579767,0.78453785,1.0287927,0.55843854,0.004487854,0.78182083,1.5315837,0.43008834,0.010589402
MCF7,4.0,A199,2,2,40.0,3,0.2580867111682892,0.0018915428081527352,0.2580867111682892,0.0018915428081527352,0.2465740293264389,0.0011935642687603831,0.38247448205947876,0.12376479059457779,0.2734069228172302,0.2884396016597748,0.2641989290714264,0.002154381712898612,0.5076056122779846,0.1012706309556961,0.3017415,0.32352042,1.0468423,1.2424443,1.1746082,10931.0,20588.0,31519.0,0.9798591,0.92435145,0.9861386,0.99581003,0.9938647,1.1436483,2.4017966,0.78454345,0.03595128,0.9743262,1.3684528,0.7937117,0.004395406,1.2335439,2.4017966,0.78454345,0.029402241
MCF7,4.0,A199,2,2,40.0,4,0.19647228717803955,0.00249096960760653,0.19647228717803955,0.00249096960760653,0.20241698622703552,0.0008978043915703893,0.32793885469436646,0.06594251841306686,0.22606652975082397,0.24069540202617645,0.19095315039157867,0.0039068227633833885,0.39083653688430786,0.007394119165837765,0.24238475,0.27314976,1.0048898,0.83606595,0.91735107,6070.0,6537.0,12607.0,0.9623015,0.96337664,0.9903953,0.99749583,0.9961231,1.7158363,2.872219,1.1922051,0.017941138,1.7214609,2.0897114,1.400733,0.007236569,1.7106143,2.872219,1.1922051,0.027822817
MCF7,4.0,A199,3,2,40.0,1,0.15981629490852356,0.0011223891051486135,0.15981629490852356,0.0011223891051486135,0.16126643121242523,0.0005678484449163079,0.258685439825058,0.07203713804483414,0.1799059510231018,0.19144386053085327,0.1587795466184616,0.0015162741765379906,0.3383435904979706,0.029275620356202126,0.1891402,0.21158966,0.9945816,0.99217564,0.99317867,9992.0,13975.0,23967.0,0.9637219,0.8982884,0.9799212,0.99590915,0.9944736,0.5991001,1.0462203,0.4147136,0.003366054,0.5771123,0.7908515,0.44349056,0.001537929,0.61482006,1.0462203,0.4147136,0.004080287
MCF7,4.0,A199,3,2,40.0,2,0.15673817694187164,0.0009648511186242104,0.15673817694187164,0.0009648511186242104,0.1559322476387024,0.0004992648609913886,0.24692901968955994,0.05420583859086037,0.1731654405593872,0.1835905909538269,0.15709778666496277,0.0011721720220521092,0.3233000338077545,0.02109621651470661,0.18410869,0.20049368,0.95012707,1.147623,1.0866879,9088.0,20367.0,29455.0,0.91335833,0.8769879,0.97045064,0.99373674,0.9895146,0.6052863,1.0903546,0.31167674,0.008755236,0.53417087,0.7762058,0.3260694,0.0030459345,0.6370172,1.0903546,0.31167674,0.008039255
MCF7,4.0,A199,3,2,40.0,3,0.1509667932987213,0.0021827672608196735,0.1511572003364563,0.0021567349322140217,0.13509652018547058,0.0005852155736647546,0.2503480613231659,0.027762573212385178,0.15377959609031677,0.16618670523166656,0.15694132447242737,0.002653670497238636,0.4506426453590393,0.0,0.19680315,0.2236193,1.103682,1.352081,1.2841402,4993.0,13262.0,18255.0,0.9860178,0.92628205,0.9585875,0.99676824,0.9836854,1.560495,4.610463,0.0,0.27780917,1.100488,1.4927282,0.8713915,0.008218914,1.7336696,4.610463,0.0,0.2696483
MCF7,4.0,A199,3,2,40.0,4,0.21185065805912018,0.0063545312732458115,0.21850697696208954,0.0050997366197407246,,,,,,,0.21185065805912018,0.0063545312732458115,0.5514383912086487,0.0,0.27184087,0.30713764,0.98564655,0.6712647,0.8298008,7366.0,7241.0,14607.0,0.8776046,0.77204126,0.9270964,0.9866401,0.97484237,3.497757,7.6968694,0.0,0.6478793,3.527776,5.4924664,2.245338,0.17254378,3.467224,7.6968694,0.0,1.1295049
MCF7,4.0,A199,4,2,40.0,1,0.1991875171661377,0.0018072124803438783,0.1991875171661377,0.0018072124803438783,0.20216113328933716,0.0009525052737444639,0.333298921585083,0.10695309937000275,0.22664715349674225,0.24179059267044067,0.19672222435474396,0.0025024013593792915,0.4052867889404297,0.05329718440771103,0.23619968,0.26354894,0.95725965,0.8346821,0.8902491,3938.0,4749.0,8687.0,0.9260084,0.8624822,0.96035,0.9924756,0.9885165,0.9614538,1.4725134,0.6638774,0.010473318,0.9691942,1.2423382,0.68344975,0.0067208526,0.9550366,1.4725134,0.6638774,0.013493456
MCF7,4.0,A199,4,2,40.0,2,0.1277228593826294,0.004435050766915083,0.13874825835227966,0.0032881437800824642,0.12107676267623901,0.001181765110231936,0.2654861509799957,0.0,0.14832372963428497,0.16486364603042603,0.13139058649539948,0.006192592438310385,0.49352797865867615,0.0,0.19313636,0.23019117,0.97459525,0.8912928,0.92091733,9832.0,17815.0,27647.0,0.9404982,0.8330159,0.9559901,0.99244237,0.9875663,0.7037654,1.8077406,0.0,0.057446387,0.72683746,1.0900419,0.4931838,0.0058558434,0.6910327,1.8077406,0.0,0.085461445
MCF7,4.0,A199,4,2,40.0,3,0.12535597383975983,0.0015890562208369374,0.1254822313785553,0.0015748125733807683,0.12053683400154114,0.0006571960402652621,0.2670826315879822,0.007927696220576763,0.14052793383598328,0.153237983584404,0.12921719253063202,0.0023021723609417677,0.37139278650283813,0.0,0.1659973,0.19267754,0.909332,0.7896107,0.84286857,7957.0,9930.0,17887.0,0.8644029,0.9566723,0.98556596,0.9962526,0.9947143,0.72341466,1.2852439,0.0,0.0056771734,0.726658,0.9230539,0.53790444,0.0029230616,0.72081596,1.2852439,0.0,0.007868665
