ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
6,MCF7,2.0,A133,11,1,80.0,6,0.4,0.047266725450754166,3025,0.0478694811463356,4229
6,MCF7,2.0,A133,11,1,80.0,6,0.5,0.05198097601532936,1113,0.0520104356110096,1129
6,MCF7,2.0,A133,11,1,80.0,6,0.6,0.0521143302321434,110,0.052175454795360565,111
7,MCF7,2.0,A133,11,1,80.0,7,0.1,,0,0.012389362789690495,65
7,MCF7,2.0,A133,11,1,80.0,7,0.2,0.03748591989278793,4271,0.03466429561376572,20842
7,MCF7,2.0,A133,11,1,80.0,7,0.3,0.06883644312620163,111,0.07677081227302551,965
1,MCF7,2.0,A133,12,1,80.0,1,0.0,,0,1.8634020761965076e-06,2313
1,MCF7,2.0,A133,12,1,80.0,1,0.1,0.02946971356868744,12,0.02827642299234867,3345
1,MCF7,2.0,A133,12,1,80.0,1,0.2,0.03634444624185562,13450,0.03659285977482796,36261
1,MCF7,2.0,A133,12,1,80.0,1,0.3,0.041980113834142685,411,0.04939443990588188,1593
1,MCF7,2.0,A133,12,1,80.0,1,0.4,,0,,8
2,MCF7,2.0,A133,12,1,80.0,2,0.0,,0,0.0016463961219415069,37
2,MCF7,2.0,A133,12,1,80.0,2,0.1,,0,0.031124167144298553,8141
2,MCF7,2.0,A133,12,1,80.0,2,0.2,0.04998048394918442,12302,0.04403306171298027,45615
2,MCF7,2.0,A133,12,1,80.0,2,0.3,0.05367179214954376,4778,0.05358607694506645,5839
2,MCF7,2.0,A133,12,1,80.0,2,0.4,,0,,0
1,MCF7,2.0,A133,13,1,80.0,1,0.5,0.06742090731859207,79,0.06639348715543747,125
1,MCF7,2.0,A133,13,1,80.0,1,0.6,0.0765974298119545,497,0.07492029666900635,1011
1,MCF7,2.0,A133,13,1,80.0,1,0.7,0.0889577865600586,391,0.08310464769601822,1047
1,MCF7,2.0,A133,13,1,80.0,1,0.8,0.09696502983570099,402,0.09601939469575882,1187
1,MCF7,2.0,A133,13,1,80.0,1,0.9,0.11577729880809784,538,0.11614934355020523,1509
