Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,outer_intensity_mean,inner_intensity_mean,intensity_ratio
A549,6.0,vin,4,7,39.29,2,595.8234710550887,593.5240872210953,1.003874120500752
A549,6.0,vin,4,7,39.29,3,651.4958022388059,654.5453274760383,0.9953410022053147
A549,6.0,vin,4,7,39.29,4,824.815674053555,625.7819976076555,1.3180559319488236
A549,6.0,vin,4,7,39.29,5,623.6451854066986,629.9392800632911,0.9900084105630623
A549,6.0,vin,4,7,39.29,6,860.0702840218712,1079.304823290846,0.7968743078526053
A549,6.0,vin,4,7,39.29,7,680.3196947283486,717.3060218978102,0.9484371718062465
A549,6.0,vin,4,7,39.29,8,619.456210443038,618.4091677943167,1.001693122778978
A549,6.0,vin,4,7,39.29,9,643.3180177824268,667.0393159379407,0.964437931035356
A549,6.0,vin,4,7,39.29,10,750.3495547945206,956.6371776504297,0.7843616914799751
A549,6.0,vin,4,7,39.29,11,749.3971683673469,842.0935522151899,0.8899215133473019
A549,6.0,vin,5,7,39.29,1,813.0204494382023,785.65625,1.0348297355722713
A549,6.0,vin,5,7,39.29,2,1364.3318483577918,1499.6287636861314,0.9097797277535703
A549,6.0,vin,5,7,39.29,3,2131.4907933929053,2128.612294661191,1.0013522888780328
A549,6.0,vin,5,7,39.29,4,678.6885927322592,744.0962209302326,0.9120978895495477
A549,6.0,vin,5,7,39.29,5,1549.3251544440016,1539.288762446657,1.006520148942939
A549,6.0,vin,5,7,39.29,6,1054.6331835142469,1229.925361570248,0.8574773855933784
A549,6.0,vin,6,7,39.29,1,711.781128875969,882.7400182672234,0.8063315519252899
A549,6.0,vin,6,7,39.29,2,1049.3442409263273,1269.3476694915255,0.8266799287122597
A549,6.0,vin,6,7,39.29,3,651.1021655231561,697.3446681864235,0.9336877375379814
A549,6.0,vin,6,7,39.29,4,1472.8667860044688,1769.9086013349515,0.8321710990576354
A549,6.0,vin,7,7,39.29,1,2424.9523287385127,4364.6,0.555595547985729
A549,6.0,vin,7,7,39.29,2,1551.9571247697975,2023.8031387665199,0.7668518222161144
A549,6.0,vin,7,7,39.29,3,756.6053319919517,934.8617197875166,0.8093232570950916
A549,6.0,vin,8,7,39.29,1,1157.8380842321521,1088.4441568047337,1.0637551563794814
A549,6.0,vin,8,7,39.29,2,684.7217465753424,677.6159176029962,1.0104865142446513
A549,6.0,vin,8,7,39.29,3,1075.016604010025,939.056891025641,1.144783254650193
A549,6.0,vin,8,7,39.29,4,2540.9859759221313,2558.565798611111,0.993129032406154
A549,6.0,vin,8,7,39.29,5,1883.9134991496599,1737.522153092006,1.0842529378961547
A549,6.0,vin,8,7,39.29,6,1507.0776658061955,1730.8482016925248,0.8707162559561761
A549,6.0,vin,8,7,39.29,7,972.9073799070248,944.4070069204153,1.0301780617654939
A549,6.0,vin,9,7,39.29,1,837.9279818956337,863.2825887392901,0.9706300032290893
A549,6.0,vin,9,7,39.29,2,1009.8218327111526,1166.9938358302122,0.8653189088978814
A549,6.0,vin,9,7,39.29,3,897.045209390863,,
A549,6.0,vin,9,7,39.29,4,1062.1115086463924,1150.8359797297298,0.9229043298557853
A549,6.0,vin,9,7,39.29,5,769.8208146487294,736.4324106256206,1.0453380426246373
A549,6.0,vin,9,7,39.29,6,1544.4170304232805,1718.6558388157894,0.8986191391799738
A549,6.0,vin,9,7,39.29,7,3597.8070511437204,4142.521202531646,0.8685066111297075
A549,6.0,vin,9,7,39.29,8,800.6344165435746,824.1646317829458,0.9714496177924217
A549,8.0,vin,0,7,39.29,1,751.0197442383361,757.187865497076,0.9918539089969559
A549,8.0,vin,0,7,39.29,2,1075.6212400681045,1023.5010990621337,1.050923385479244
A549,8.0,vin,0,7,39.29,3,1018.2606802041722,941.9758333333333,1.0809838683450006
A549,8.0,vin,0,7,39.29,4,944.6595156959934,753.8870511319282,1.2530517857782923
A549,8.0,vin,1,7,39.29,1,738.3516739846323,753.6728758169935,0.9796712840225903
A549,8.0,vin,1,7,39.29,2,830.3033409658618,833.4486157718121,0.9962261922973649
A549,8.0,vin,1,7,39.29,3,869.8720558546433,1042.307794599018,0.8345635141194433
A549,8.0,vin,1,7,39.29,4,1359.4337810834813,1326.5595760233919,1.0247815519591181
A549,8.0,vin,1,7,39.29,5,2860.4234953703703,3199.818477130977,0.8939330514570579
A549,8.0,vin,1,7,39.29,6,2214.9013434579438,2963.9611023206753,0.7472774665375181
A549,8.0,vin,10,7,39.29,1,439.1032828769765,469.18261494252874,0.9358899262087178
A549,8.0,vin,10,7,39.29,2,436.2099854932302,470.574910952805,0.9269724656803445
A549,8.0,vin,10,7,39.29,3,415.01371334681494,474.1631698685541,0.87525505926971
A549,8.0,vin,10,7,39.29,4,823.0734109221128,1523.7921545667448,0.5401480828309781
A549,8.0,vin,10,7,39.29,5,398.3792613636364,421.2408398184176,0.9457280104544562
A549,8.0,vin,10,7,39.29,6,1990.9368795126354,2737.476711438475,0.7272890655812916
A549,8.0,vin,10,7,39.29,7,671.3689108455883,894.5174148606811,0.7505375520834912
A549,8.0,vin,11,7,39.29,1,1683.8060755283068,2332.6092779503106,0.7218551737082541
A549,8.0,vin,11,7,39.29,2,524.9530135520685,499.73109702797206,1.0504709766394318
A549,8.0,vin,11,7,39.29,3,1056.7220664038812,1675.8975811907983,0.6305409580298064
A549,8.0,vin,11,7,39.29,4,1305.223385989011,1950.611405109489,0.6691355246719415
A549,8.0,vin,11,7,39.29,5,580.1268796992481,594.036376953125,0.9765847719205006
A549,8.0,vin,11,7,39.29,6,624.4832746478874,703.7241581415175,0.8873978069718406
A549,8.0,vin,11,7,39.29,7,677.2413436848018,945.9427601377199,0.7159432602308856
A549,8.0,vin,11,7,39.29,8,704.3058080808081,779.8780381944445,0.9030973736757616
A549,8.0,vin,11,7,39.29,9,534.080670681911,797.5761179828735,0.6696297176407925
A549,8.0,vin,11,7,39.29,10,441.74044389642415,489.3109114811569,0.9027806932799931
A549,8.0,vin,11,7,39.29,11,487.04024981586053,556.8092142857142,0.8746986172645245
A549,8.0,vin,11,7,39.29,12,460.4835053158224,565.4643788010426,0.8143457352560178
A549,8.0,vin,11,7,39.29,13,399.40592237341065,422.3768312101911,0.9456151305199095
A549,8.0,vin,12,7,39.29,1,1086.8405530149053,2033.4853768278965,0.5344717819954551
A549,8.0,vin,12,7,39.29,2,525.4860248447205,519.4688547954393,1.0115833124425733
A549,8.0,vin,12,7,39.29,3,565.7610821602599,576.1253412192902,0.982010409337149
A549,8.0,vin,12,7,39.29,4,867.3772349936143,943.3386075949367,0.9194760269644983
A549,8.0,vin,12,7,39.29,5,576.157301553063,900.4689700704225,0.6398413723329119
A549,8.0,vin,13,7,39.29,1,1348.5408017644006,2171.7802591463415,0.6209379591167615
A549,8.0,vin,13,7,39.29,2,640.0448369565217,750.4171232876712,0.852918752909589
A549,8.0,vin,13,7,39.29,3,717.9056950274459,1255.2972310126581,0.5719009628088686
A549,8.0,vin,13,7,39.29,4,1043.8849115334208,505.14365034168566,2.066511003013348
A549,8.0,vin,14,7,39.29,1,629.0920790173573,822.7553207434053,0.7646162390647775
A549,8.0,vin,14,7,39.29,2,2741.759996191927,3053.988993710692,0.8977635485387271
A549,8.0,vin,14,7,39.29,3,1224.3576091010816,1495.8384703196348,0.8185092397305824
A549,8.0,vin,14,7,39.29,4,676.9997857142857,615.9962171052632,1.099032375386484
A549,8.0,vin,14,7,39.29,5,780.8175959232614,714.2375762195122,1.0932183098740895
A549,8.0,vin,14,7,39.29,6,872.9087716676629,835.7301646706587,1.0444863767860473
A549,8.0,vin,14,7,39.29,7,1005.6403799758746,997.8982496463932,1.0077584366264043
A549,8.0,vin,14,7,39.29,8,1906.32837995338,2782.331359329446,0.685155049401741
A549,8.0,vin,14,7,39.29,9,532.7833666871921,486.0325443786982,1.0961886664775835
A549,8.0,vin,14,7,39.29,10,618.3053797468355,701.2464684625493,0.8817233420118915
A549,8.0,vin,15,7,39.29,1,629.7366190900981,606.6825502364067,1.0380002174855827
A549,8.0,vin,15,7,39.29,2,844.5643144319131,1164.7135968229954,0.7251261741389834
A549,8.0,vin,15,7,39.29,3,646.078898879717,589.7892857142857,1.0954402097984193
A549,8.0,vin,15,7,39.29,4,961.5622703612983,1158.9968085106384,0.8296504902346952
A549,8.0,vin,2,7,39.29,1,1624.9759212730319,,
A549,8.0,vin,2,7,39.29,2,2831.6959984459986,2777.2502376425855,1.0196041970094953
A549,8.0,vin,2,7,39.29,3,1919.7540222772277,1835.4576379974326,1.0459266302499721
A549,8.0,vin,2,7,39.29,4,1441.622802960222,,
A549,8.0,vin,2,7,39.29,5,1741.6407320872274,1454.8925829238328,1.1970923163187275
A549,8.0,vin,2,7,39.29,6,731.4270833333334,789.1195695897023,0.926890057629206
A549,8.0,vin,2,7,39.29,7,893.0268682588597,842.437193927522,1.0600515678747324
A549,8.0,vin,2,7,39.29,8,715.4965277777778,754.7653642936597,0.9479721270031631
A549,8.0,vin,3,7,39.29,1,2395.505111283644,1186.1281483208954,2.0196005926296956
A549,8.0,vin,3,7,39.29,2,2767.833648393195,1185.5329370179948,2.3346746108591523
A549,8.0,vin,3,7,39.29,3,2584.684055683123,1321.1120937711578,1.9564456853203558
A549,8.0,vin,3,7,39.29,4,2426.0554490690033,1296.465532286213,1.871284186623033
A549,8.0,vin,3,7,39.29,5,2265.550141242938,1250.3760171790236,1.811895070056007
A549,8.0,vin,3,7,39.29,6,2325.450476346912,1184.5584483793518,1.963136964265855
A549,8.0,vin,3,7,39.29,7,2396.555102040816,1197.5862103174604,2.0011545568861626
A549,8.0,vin,3,7,39.29,8,2144.4066814595662,,
A549,8.0,vin,3,7,39.29,9,2345.2276073619632,1359.6271884654996,1.7249049057402497
A549,8.0,vin,4,7,39.29,1,490.155822698268,465.47939453125,1.053012933455127
A549,8.0,vin,4,7,39.29,2,3191.2112135176653,4151.328548824593,0.7687204652643609
A549,8.0,vin,4,7,39.29,3,820.7158043569334,848.4470351609058,0.9673153070789938
A549,8.0,vin,4,7,39.29,4,701.6147621602289,699.1389583333333,1.0035412185194166
A549,8.0,vin,4,7,39.29,5,448.2695528580209,432.572030141844,1.0362888065394094
A549,8.0,vin,4,7,39.29,6,535.5765446855462,544.6871693121693,0.9832736566236212
A549,8.0,vin,4,7,39.29,7,441.17783469945357,423.3788948393379,1.0420402152234582
A549,8.0,vin,4,7,39.29,8,427.29446231617646,415.74008105802045,1.0277923197319614
A549,8.0,vin,5,7,39.29,1,778.9101293103448,826.8662295640327,0.9420025893680858
A549,8.0,vin,5,7,39.29,2,575.9509307257305,535.3920304232804,1.075755517448372
A549,8.0,vin,5,7,39.29,3,513.9360863726322,484.8934832317073,1.059894810190812
A549,8.0,vin,5,7,39.29,4,681.3346474953618,632.478853926097,1.0772449438680733
A549,8.0,vin,5,7,39.29,5,439.96119281045753,465.4720970970971,0.9451934832490765
A549,8.0,vin,5,7,39.29,6,474.7952247742442,468.38710732984293,1.0136812421693935
A549,8.0,vin,5,7,39.29,7,437.9762956860395,493.2072160883281,0.88801680388959
A549,8.0,vin,5,7,39.29,8,604.6617150098564,600.4715477996965,1.0069781278155707
A549,8.0,vin,5,7,39.29,9,461.42756712626993,454.0337534530387,1.0162847224837348
A549,8.0,vin,5,7,39.29,10,589.809359632243,787.4746112730807,0.7489884133263932
A549,8.0,vin,6,7,39.29,1,12303.731702831923,24469.892075596817,0.5028110326282196
A549,8.0,vin,6,7,39.29,2,7174.542454769737,18230.973671574902,0.3935358902940018
A549,8.0,vin,6,7,39.29,3,687.0242673992674,706.6794084821429,0.972186622608557
A549,8.0,vin,6,7,39.29,4,1229.5156512605042,771.2761096605744,1.594131642171042
A549,8.0,vin,6,7,39.29,5,1715.8771853146852,2332.9181101344366,0.7355068220614938
A549,8.0,vin,6,7,39.29,6,1997.035502675841,1768.7129934210527,1.1290896318984833
A549,8.0,vin,6,7,39.29,7,1760.044956140351,1872.765696872125,0.93981054815344
A549,8.0,vin,6,7,39.29,8,796.3555746766792,670.8089107365793,1.1871571202031945
A549,8.0,vin,7,7,39.29,1,1109.4590621784507,1616.4637866015971,0.6863494693629622
A549,8.0,vin,7,7,39.29,2,1260.4721627408994,1817.4671901893287,0.6935322791767118
A549,8.0,vin,7,7,39.29,3,602.3548395553692,990.2116150442478,0.608309204218386
A549,8.0,vin,8,7,39.29,1,366.9556818181818,382.72207958921695,0.958804577494046
A549,8.0,vin,8,7,39.29,2,391.1614960500329,393.9316624365482,0.9929679011598579
A549,8.0,vin,8,7,39.29,3,439.2185052219321,417.6390522875817,1.0516701032055091
A549,8.0,vin,9,7,39.29,1,946.5827271257679,1170.7479815455595,0.8085281734811445
A549,8.0,vin,9,7,39.29,2,480.65561224489795,516.0996387283237,0.9313232875520697
A549,8.0,vin,9,7,39.29,3,789.4398133375878,834.528232405892,0.9459713676332828
A549,8.0,vin,9,7,39.29,4,2610.734870926788,3488.866137370753,0.7483046835652645
A549,8.0,vin,9,7,39.29,5,475.06470588235294,503.8853421288014,0.9428031858900919
A549,8.0,vin,9,7,39.29,6,488.44471153846155,512.5518800229621,0.9529663836499428
A549,8.0,vin,9,7,39.29,7,1696.3228191286069,2512.926115455382,0.6750388754749387
