ObjectNumber,Ed_cell_mean_value,Ed_cell_variance,Ed_agg_mean_value,Ed_agg_max_value,Ed_agg_min_value,Ed_agg_top_50_value,Ed_agg_top_25_value,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,current_Metadata_concentration
1,0.1787718832492828,0.0059578609652817,0.08740939199924469,0.13996478915214539,0.03610115498304367,0.10800057649612427,0.12071992456912994,H1975,2.0,Osi,8,1,4.0
1,0.1148376762866973,0.0072390316054224,0.0644291564822197,0.09787924587726593,0.01638909988105297,0.08083783090114594,0.08729039877653122,H1975,2.0,Osi,9,1,4.0
1,0.1106583923101425,0.0100997211411595,0.06627348810434341,0.14437268674373627,0.003767197486013174,0.09215415269136429,0.10809101164340973,H1975,2.0,Vin,0,1,70.0
1,0.1738091260194778,0.0080818925052881,0.1696535348892212,0.42299363017082214,0.03571479022502899,0.2286205142736435,0.2710484266281128,H1975,2.0,Vin,1,1,70.0
1,0.1097792983055114,0.0081585412845015,0.13222481310367584,0.3036568760871887,0.0004600284155458212,0.1797075718641281,0.2126532644033432,H1975,2.0,Vin,10,1,70.0
2,0.1222004890441894,0.0237347763031721,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,10,1,70.0
3,0.2346679270267486,0.0049202963709831,0.25629767775535583,0.3428526222705841,0.16720861196517944,0.28785935044288635,0.30752915143966675,H1975,2.0,Vin,10,1,70.0
4,0.1214308813214302,0.0098994188010692,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,10,1,70.0
5,0.102403700351715,0.0066885417327284,0.07049490511417389,0.15825937688350677,0.004523945041000843,0.09919801354408264,0.11673875898122787,H1975,2.0,Vin,10,1,70.0
1,0.1170899718999862,0.003261562436819,0.07087412476539612,0.12808185815811157,0.021477118134498596,0.08741488307714462,0.09938380867242813,H1975,2.0,Vin,11,1,70.0
1,0.0641890093684196,0.01833719573915,0.33830755949020386,0.5716075897216797,0.020019084215164185,0.41152462363243103,0.4569842219352722,H1975,2.0,Vin,2,1,70.0
2,0.0947922691702842,0.0057133324444293,0.03444495424628258,0.11938673257827759,0.0012843604199588299,0.05134613811969757,0.0655328631401062,H1975,2.0,Vin,2,1,70.0
3,0.0014251242391765,0.0001878227194538,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,2,1,70.0
1,0.0576147399842739,0.0066644963808357,0.046563271433115005,0.11637738347053528,0.00048729265108704567,0.0659627616405487,0.08058062940835953,H1975,2.0,Vin,3,1,70.0
2,0.0132381618022918,0.0019861671607941,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,3,1,70.0
3,0.0100415898486971,0.0016139526851475,0.1110684722661972,0.20782120525836945,0.0406833291053772,0.1537199169397354,0.1835489720106125,H1975,2.0,Vin,3,1,70.0
4,0.0519948452711105,0.011688832193613,0.18350794911384583,0.4223606288433075,0.004533460829406977,0.24530118703842163,0.2852533757686615,H1975,2.0,Vin,3,1,70.0
1,0.1197396516799926,0.0175221711397171,0.09308609366416931,0.24542517960071564,0.0035711072850972414,0.1325545758008957,0.15938036143779755,H1975,2.0,Vin,4,1,70.0
1,0.0064426851458847,0.0010652237106114,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,5,1,70.0
1,0.0447391904890537,0.0059598986990749,0.04229288175702095,0.08160018175840378,0.0032507802825421095,0.05808308720588684,0.06870514154434204,H1975,2.0,Vin,6,1,70.0
2,0.0092409281060099,0.0014632998500019,0.1195436343550682,0.3679364025592804,4.331477248342708e-05,0.18184754252433777,0.23135241866111755,H1975,2.0,Vin,6,1,70.0
3,0.1009737625718116,0.006306845229119,0.06454714387655258,0.17813412845134735,0.002062208717688918,0.09216926246881485,0.11162293702363968,H1975,2.0,Vin,6,1,70.0
1,0.0001315725094173,2.0342247808002867e-05,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,7,1,70.0
2,0.1993723511695861,0.009281706996262,0.10180803388357162,0.1538935750722885,0.04619680717587471,0.12083859741687775,0.1315959095954895,H1975,2.0,Vin,7,1,70.0
3,0.0007193357450887,0.0001310360385105,0.0,0.0,0.0,0.0,0.0,H1975,2.0,Vin,7,1,70.0
1,0.102681428194046,0.0057671815156936,0.08006097376346588,0.26011544466018677,0.0006768192979507148,0.11632541567087173,0.1439889818429947,H1975,2.0,Vin,8,1,70.0
1,0.0923390462994575,0.0075355931185185,0.06666959822177887,0.1879757195711136,0.0002970229834318161,0.09912831336259842,0.1203094869852066,H1975,2.0,Vin,9,1,70.0
2,0.1873340606689453,0.011879782192409,0.08031304180622101,0.1531934142112732,0.013847786001861095,0.10665486007928848,0.12362978607416153,H1975,2.0,Vin,9,1,70.0
3,0.0572065524756908,0.0013057206524536,0.03965736925601959,0.11240769177675247,0.0009765285067260265,0.0579170361161232,0.06926055997610092,H1975,2.0,Vin,9,1,70.0
