Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean_value,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,2.0,A133,20,2,40.0,2,0.06362060457468033,0.00013552504242397845,0.06362060457468033,0.00013552504242397845,0.06438776105642319,8.90450828592293e-05,0.0989697277545929,0.03039073944091797,0.071549274,0.07579718,0.06278099864721298,0.0001850465196184814,0.10298800468444824,0.028235986828804016,0.07387234,0.081414245,0.93213755,0.91373,0.92335004,4565.0,4170.0,8735.0,0.9113487,0.659572,0.9230883,0.98605627,0.98377943,0.074982665,0.10382814,0.044004366,0.00012984793,0.07815592,0.10382814,0.045885902,0.00010284412,0.07150966,0.10105582,0.044004366,0.00013632007
MCF7,2.0,A133,21,2,40.0,1,0.06706339865922928,0.0008453805348835886,0.06708620488643646,0.000844138499815017,0.037267815321683884,7.261017890414223e-05,0.07688257843255997,0.009167535230517387,0.043865588,0.048688207,0.07499217987060547,0.000751911080442369,0.2232753038406372,0.0,0.09694947,0.11313773,1.1616648,4.3672686,3.6935143,13606.0,51129.0,64735.0,0.9952642,0.7308837,0.8064954,0.98484206,0.8759659,0.055759106,0.1586427,0.0,0.0006131036,0.027293175,0.050669506,0.01582239,2.3031822e-05,0.06333406,0.1586427,0.0,0.0004971172
MCF7,2.0,A133,21,2,40.0,2,0.08019199222326279,0.0003946904034819454,0.08019199222326279,0.0003946904034819454,0.06983468681573868,0.00016562925884500146,0.11505841463804245,0.03368907794356346,0.08007137,0.08735736,0.084308922290802,0.0004261505382601172,0.18828970193862915,0.02449512667953968,0.10100163,0.11266045,0.7389695,0.7110004,0.71895593,7063.0,17768.0,24831.0,0.8144324,0.7881138,0.9364,0.9782171,0.9740654,0.07128058,0.11727096,0.03328081,0.0002213648,0.08019191,0.11727096,0.0388669,0.0002612787,0.06773841,0.10421579,0.03328081,0.00016138701
MCF7,2.0,A133,22,2,40.0,1,0.07203663885593414,0.0006059161969460547,0.076202392578125,0.0003235149779357016,0.06704776734113693,0.0014711787225678563,0.1537950336933136,0.0,0.095404685,0.10840179,0.07386285811662674,0.00027673403383232653,0.13797126710414886,0.022555174306035042,0.08721872,0.095808364,0.7447427,0.6857108,0.70152986,9784.0,26727.0,36511.0,0.8147835,0.88051337,0.95804685,0.9790452,0.9755035,0.140452,0.26249442,0.07804828,0.0008777096,0.1562519,0.26249442,0.092053734,0.0012476924,0.13466829,0.21630421,0.07804828,0.00061744155
MCF7,2.0,A133,3,2,40.0,1,0.08569395542144775,0.0010299672139808536,0.08637990802526474,0.000978959258645773,0.058930903673172,0.00011216312850592658,0.10281208157539368,0.022098660469055176,0.067224085,0.07312882,0.09639956057071686,0.0009959775488823652,0.2939765155315399,0.0,0.12072515,0.13812433,0.79356927,0.94193035,0.8995393,10830.0,27073.0,37903.0,0.896575,0.9165304,0.9728569,0.9919776,0.9889842,0.03547315,0.073066816,0.0,6.5849636e-05,0.03973755,0.073066816,0.02231446,3.0657724e-05,0.033767324,0.070140295,0.0,6.974277e-05
MCF7,2.0,A133,3,2,40.0,2,0.12136250734329224,0.0008506045560352504,0.12136250734329224,0.0008506045560352504,0.11533468961715698,0.0004992356989532709,0.1955510973930359,0.03563639149069786,0.13303201,0.14157192,0.12228452414274216,0.000897941761650145,0.29286062717437744,0.049237336963415146,0.14528294,0.16360447,0.72446454,0.42625648,0.4658195,6247.0,40840.0,47087.0,0.813375,0.95968854,0.96855766,0.9853864,0.9632184,0.09646313,0.2975311,0.024885183,0.0014209106,0.17130019,0.2975311,0.0832233,0.0011787082,0.08501612,0.17449066,0.024885183,0.00047026333
MCF7,2.0,A133,4,2,40.0,1,0.09544730931520462,0.0003472889366094023,0.09544730931520462,0.0003472889366094023,0.08087589591741562,8.389946015086025e-05,0.11080664396286011,0.047128207981586456,0.08794884,0.09135247,0.10128186643123627,0.0003336932568345219,0.18251390755176544,0.048373449593782425,0.11540246,0.12437762,0.9806374,2.4872153,2.0564332,7617.0,19022.0,26639.0,0.95262814,0.8891841,0.8856833,0.9942991,0.9346562,0.13737065,0.28095528,0.055090293,0.0030094155,0.0803359,0.10616143,0.055090293,5.7234734e-05,0.16020793,0.28095528,0.07270474,0.002367438
MCF7,2.0,A133,4,2,40.0,2,0.08679963648319244,0.00026614926173351705,0.08679963648319244,0.00026614926173351705,0.07639658451080322,0.00026252318639308214,0.12817934155464172,0.03287459909915924,0.089852095,0.09610383,0.08887185901403427,0.00024102018505800515,0.15297898650169373,0.042010240256786346,0.101264894,0.1092891,0.85465354,1.9668225,1.782077,3750.0,18825.0,22575.0,0.8351515,0.85826206,0.85720396,0.9865526,0.9279875,0.04498876,0.2022561,0.015739461,0.000366082,0.030206712,0.04194385,0.018022727,1.9549661e-05,0.047933232,0.2022561,0.015739461,0.00038291342
MCF7,2.0,A133,5,2,40.0,1,0.11968205869197845,0.0006166888633742929,0.11968205869197845,0.0006166888633742929,0.11220689117908478,0.00033128756331279874,0.18156538903713226,0.061705272644758224,0.12673889,0.13797124,0.12577573955059052,0.0007666609599255025,0.28516992926597595,0.05264568701386452,0.14852096,0.16097194,0.9004117,1.0115405,0.96163225,19911.0,24424.0,44335.0,0.5944767,0.49681026,0.78888965,0.9462638,0.94038624,0.08667134,0.21221204,0.035865188,0.0006231966,0.08545529,0.15573615,0.040883455,0.0006305238,0.08766264,0.21221204,0.035865188,0.0006150353
MCF7,2.0,A133,6,2,40.0,1,0.14775273203849792,0.004258731845766306,0.15277571976184845,0.0036361210513859987,0.1109517440199852,0.0004667752655223012,0.2006453424692154,0.04160469025373459,0.12831782,0.1392416,0.18646925687789917,0.005324291065335274,0.3901796340942383,0.0,0.24141942,0.27391675,1.1928328,2.0838778,1.6270413,17948.0,17059.0,35007.0,0.9397433,0.3441907,0.7843111,0.97648484,0.9579648,0.075188145,0.2210078,0.0,0.00060789904,0.06763918,0.11706783,0.030165395,0.00015667063,0.08313004,0.2210078,0.0,0.00095958787
MCF7,2.0,A133,6,2,40.0,2,0.06377215683460236,0.0014702779008075595,0.06846554577350616,0.0012571499682962894,0.03784753009676933,0.00015445405733771622,0.08101405203342438,0.0,0.04785165,0.054313213,0.07123520970344543,0.0015998968156054616,0.3231194317340851,0.0,0.1016366,0.124093585,1.0486361,2.7678168,2.3850236,5593.0,19526.0,25119.0,0.9866932,0.18643667,0.6963623,0.9732894,0.89330995,0.018083286,0.06150563,0.0,8.0222526e-05,0.011233874,0.023320947,0.004836638,7.4553805e-06,0.02004512,0.06150563,0.0,8.377855e-05
