Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Rc,Ed,cell_Ed
MCF7,4.0,A133,12,2,40.0,0.4,0.08197541534900665,0.08756961673498154
MCF7,4.0,A133,12,2,40.0,0.41,0.08513500541448593,0.08975988626480103
MCF7,4.0,A133,12,2,40.0,0.42,0.0876305028796196,0.09143231809139252
MCF7,4.0,A133,12,2,40.0,0.43,0.08714300394058228,0.09189826250076294
MCF7,4.0,A133,12,2,40.0,0.44,0.08925896137952805,0.09328998625278473
MCF7,4.0,A133,12,2,40.0,0.45,0.08974774181842804,0.09421935677528381
MCF7,4.0,A133,12,2,40.0,0.46,0.09012719988822937,0.09529826045036316
MCF7,4.0,A133,12,2,40.0,0.47,0.09066576510667801,0.09395894408226013
MCF7,4.0,A133,12,2,40.0,0.48,0.08903440833091736,0.09306038171052933
MCF7,4.0,A133,12,2,40.0,0.49,0.08759768307209015,0.09317827224731445
MCF7,4.0,A133,12,2,40.0,0.5,0.08809369057416916,0.09230003505945206
MCF7,4.0,A133,12,2,40.0,0.51,0.08718832582235336,0.09298685938119888
MCF7,4.0,A133,12,2,40.0,0.52,0.08694623410701752,0.09208129346370697
MCF7,4.0,A133,12,2,40.0,0.53,0.08951706439256668,0.09217332303524017
MCF7,4.0,A133,12,2,40.0,0.54,0.08821214735507965,0.09156850725412369
MCF7,4.0,A133,12,2,40.0,0.55,0.08954369276762009,0.09138871729373932
MCF7,4.0,A133,12,2,40.0,0.56,0.08991935849189758,0.09170043468475342
MCF7,4.0,A133,12,2,40.0,0.57,0.09062505513429642,0.09288541972637177
MCF7,4.0,A133,12,2,40.0,0.58,0.09042948484420776,0.09206186980009079
MCF7,4.0,A133,12,2,40.0,0.59,0.0921376496553421,0.09378459304571152
MCF7,4.0,A133,12,2,40.0,0.6,0.09432895481586456,0.09452149271965027
MCF7,4.0,A133,12,2,40.0,0.61,0.09567290544509888,0.09609559178352356
MCF7,4.0,A133,12,2,40.0,0.62,0.09781274199485779,0.09629897028207779
MCF7,4.0,A133,12,2,40.0,0.63,0.09729708731174469,0.09755869954824448
MCF7,4.0,A133,12,2,40.0,0.64,0.10083357989788055,0.09911543130874634
MCF7,4.0,A133,12,2,40.0,0.65,0.10195411741733551,0.09893019497394562
MCF7,4.0,A133,12,2,40.0,0.66,0.10528091341257095,0.10025613009929657
MCF7,4.0,A133,12,2,40.0,0.67,0.10602452605962753,0.10286331921815872
MCF7,4.0,A133,12,2,40.0,0.68,0.10803887248039246,0.10267569124698639
MCF7,4.0,A133,12,2,40.0,0.69,0.10987727344036102,0.10362144559621811
MCF7,4.0,A133,12,2,40.0,0.7,0.11110926419496536,0.1049170047044754
MCF7,4.0,A133,12,2,40.0,0.71,0.11232534050941467,0.10596535354852676
MCF7,4.0,A133,12,2,40.0,0.72,0.11202935874462128,0.10654009878635406
MCF7,4.0,A133,12,2,40.0,0.73,0.11276901513338089,0.10733216255903244
MCF7,4.0,A133,12,2,40.0,0.74,0.11564253270626068,0.10811226069927216
MCF7,4.0,A133,12,2,40.0,0.75,0.11681371182203293,0.10904783010482788
MCF7,4.0,A133,12,2,40.0,0.76,0.11638797074556351,0.10899797827005386
MCF7,4.0,A133,12,2,40.0,0.77,0.11783887445926666,0.10959067940711975
MCF7,4.0,A133,12,2,40.0,0.78,0.1173449456691742,0.1099691316485405
MCF7,4.0,A133,12,2,40.0,0.79,0.11779694259166718,0.11132417619228363
MCF7,4.0,A133,12,2,40.0,0.8,0.11711385101079941,0.10982046276330948
MCF7,4.0,A133,12,2,40.0,0.81,0.11870553344488144,0.11029461026191711
MCF7,4.0,A133,12,2,40.0,0.82,0.11652472615242004,0.10942387580871582
MCF7,4.0,A133,12,2,40.0,0.83,0.11661051958799362,0.10997527837753296
MCF7,4.0,A133,12,2,40.0,0.84,0.11411280930042267,0.10731667280197144
MCF7,4.0,A133,12,2,40.0,0.85,0.11412958055734634,0.10772663354873657
MCF7,4.0,A133,12,2,40.0,0.86,0.11332497000694275,0.10902251303195953
MCF7,4.0,A133,12,2,40.0,0.87,0.10852421820163727,0.10701070725917816
MCF7,4.0,A133,12,2,40.0,0.88,0.10857382416725159,0.10530601441860199
MCF7,4.0,A133,12,2,40.0,0.89,0.10513734072446823,0.1041145846247673
MCF7,4.0,A133,12,2,40.0,0.9,0.1060180738568306,0.10372644662857056
MCF7,4.0,A133,12,2,40.0,0.91,0.10292409360408783,0.10616160929203033
MCF7,4.0,A133,12,2,40.0,0.92,0.09996902942657471,0.10330719500780106
MCF7,4.0,A133,12,2,40.0,0.93,0.10496654361486435,0.10340747237205505
MCF7,4.0,A133,12,2,40.0,0.94,0.1017228364944458,0.10430556535720825
MCF7,4.0,A133,12,2,40.0,0.95,0.11045616120100021,0.10371968895196915
MCF7,4.0,A133,12,2,40.0,0.96,0.10266346484422684,0.10165853798389435
MCF7,4.0,A133,12,2,40.0,0.97,0.10501687973737717,0.10277793556451797
MCF7,4.0,A133,12,2,40.0,0.98,0.10355650633573532,0.10098244994878769
MCF7,4.0,A133,12,2,40.0,0.99,0.10190999507904053,0.10073141008615494
MCF7,4.0,A133,12,2,40.0,1.0,0.10317524522542953,0.1006603017449379
MCF7,4.0,A133,12,2,40.0,1.01,0.10288704186677933,0.1012793704867363
MCF7,4.0,A133,12,2,40.0,1.02,0.10122032463550568,0.10137166827917099
MCF7,4.0,A133,12,2,40.0,1.03,0.10026572644710541,0.10050015896558762
MCF7,4.0,A133,12,2,40.0,1.04,0.10166513174772263,0.1029067412018776
MCF7,4.0,A133,12,2,40.0,1.05,0.10521220415830612,0.10152451694011688
MCF7,4.0,A133,12,2,40.0,1.06,0.10161414742469788,0.09686436504125595
MCF7,4.0,A133,12,2,40.0,1.07,0.10604986548423767,0.09860942512750626
MCF7,4.0,A133,12,2,40.0,1.08,0.10063797235488892,0.09971059113740921
MCF7,4.0,A133,12,2,40.0,1.09,0.10447310656309128,0.10086259990930557
MCF7,4.0,A133,12,2,40.0,1.1,0.1030428409576416,0.10016141086816788
MCF7,4.0,A133,12,2,40.0,1.11,0.10874787718057632,0.09672457724809647
MCF7,4.0,A133,12,2,40.0,1.12,0.10550747811794281,0.09731525927782059
MCF7,4.0,A133,12,2,40.0,1.13,0.10444282740354538,0.10337308049201965
MCF7,4.0,A133,12,2,40.0,1.14,0.10270599275827408,0.1017342284321785
MCF7,4.0,A133,12,2,40.0,1.15,0.0992804765701294,0.10211176425218582
MCF7,4.0,A133,12,2,40.0,1.16,0.10927751660346985,0.10053162276744843
MCF7,4.0,A133,12,2,40.0,1.17,0.11267000436782837,0.10383908450603485
MCF7,4.0,A133,12,2,40.0,1.18,0.1119101345539093,0.10557495057582855
MCF7,4.0,A133,12,2,40.0,1.19,0.10015107691287994,0.10138377547264099
MCF7,4.0,A133,12,2,40.0,1.2,0.10553549975156784,0.10410542786121368
MCF7,4.0,A133,12,2,40.0,1.21,0.10201355069875717,0.09918730705976486
MCF7,4.0,A133,12,2,40.0,1.22,0.09933830797672272,0.1024932786822319
MCF7,4.0,A133,12,2,40.0,1.23,0.1063302755355835,0.10007735341787338
MCF7,4.0,A133,12,2,40.0,1.24,0.10352245718240738,0.10431170463562012
MCF7,4.0,A133,12,2,40.0,1.25,0.10451924055814743,0.10164293646812439
MCF7,4.0,A133,12,2,40.0,1.26,0.10461130738258362,0.10622552782297134
MCF7,4.0,A133,12,2,40.0,1.27,0.09800025075674057,0.10425429046154022
MCF7,4.0,A133,12,2,40.0,1.28,0.09969737380743027,0.10464136302471161
MCF7,4.0,A133,12,2,40.0,1.29,0.0916127860546112,0.10548564791679382
MCF7,4.0,A133,12,2,40.0,1.3,0.09947048872709274,0.10794150084257126
MCF7,4.0,A133,12,2,40.0,1.31,0.10328314453363419,0.10718224197626114
MCF7,4.0,A133,12,2,40.0,1.32,0.10519492626190186,0.10808969289064407
MCF7,4.0,A133,12,2,40.0,1.33,0.09170050919055939,0.10511218011379242
MCF7,4.0,A133,12,2,40.0,1.34,0.10233242064714432,0.11197735369205475
MCF7,4.0,A133,12,2,40.0,1.35,0.10231592506170273,0.110556460916996
MCF7,4.0,A133,12,2,40.0,1.36,0.09582047164440155,0.10800094902515411
MCF7,4.0,A133,12,2,40.0,1.37,0.10066641122102737,0.10720619559288025
MCF7,4.0,A133,12,2,40.0,1.38,0.09930212050676346,0.11082428693771362
MCF7,4.0,A133,12,2,40.0,1.39,0.1021500825881958,0.10986153781414032
MCF7,4.0,A133,12,2,40.0,1.4,0.1038631945848465,0.11003977060317993
MCF7,4.0,A133,12,2,40.0,1.41,0.1001429334282875,0.10968125611543655
MCF7,4.0,A133,12,2,40.0,1.42,0.11149079352617264,0.11649510264396667
MCF7,4.0,A133,12,2,40.0,1.43,0.10926535725593567,0.11515548825263977
MCF7,4.0,A133,12,2,40.0,1.44,0.11199454218149185,0.11219655722379684
MCF7,4.0,A133,12,2,40.0,1.45,0.10055932402610779,0.1161913052201271
MCF7,4.0,A133,12,2,40.0,1.46,0.10328111797571182,0.11394117772579193
MCF7,4.0,A133,12,2,40.0,1.47,0.1135377362370491,0.11664941161870956
MCF7,4.0,A133,12,2,40.0,1.48,0.10548214614391327,0.11549589782953262
MCF7,4.0,A133,12,2,40.0,1.49,0.10259900242090225,0.11893749237060547
MCF7,4.0,A133,12,2,40.0,1.5,0.10970238596200943,0.11798970401287079
MCF7,4.0,A133,12,2,40.0,1.51,0.11310353875160217,0.12014831602573395
MCF7,4.0,A133,12,2,40.0,1.52,0.11169145256280899,0.12075605988502502
MCF7,4.0,A133,12,2,40.0,1.53,0.11126677691936493,0.12359865009784698
MCF7,4.0,A133,12,2,40.0,1.54,0.11357953399419785,0.11967965960502625
MCF7,4.0,A133,12,2,40.0,1.55,0.11189278960227966,0.1225607767701149
MCF7,4.0,A133,12,2,40.0,1.56,0.1145794615149498,0.12539193034172058
MCF7,4.0,A133,12,2,40.0,1.57,0.11436516046524048,0.12425050139427185
MCF7,4.0,A133,12,2,40.0,1.58,0.11440497636795044,0.12843196094036102
MCF7,4.0,A133,12,2,40.0,1.59,0.11615242809057236,0.12341322749853134
MCF7,4.0,A133,12,2,40.0,1.6,0.11487063020467758,0.12520092725753784
MCF7,4.0,A133,12,2,40.0,1.61,0.12291005998849869,0.1259710043668747
MCF7,4.0,A133,12,2,40.0,1.62,0.11778949946165085,0.1246795654296875
MCF7,4.0,A133,12,2,40.0,1.63,0.11599314957857132,0.12651120126247406
MCF7,4.0,A133,12,2,40.0,1.64,0.11707725375890732,0.12774710357189178
MCF7,4.0,A133,12,2,40.0,1.65,0.11779914796352386,0.1299283802509308
MCF7,4.0,A133,12,2,40.0,1.66,0.12200608104467392,0.13699749112129211
MCF7,4.0,A133,12,2,40.0,1.67,0.11805492639541626,0.130660742521286
MCF7,4.0,A133,12,2,40.0,1.68,0.12252234667539597,0.13106940686702728
MCF7,4.0,A133,12,2,40.0,1.69,0.12161189317703247,0.13272790610790253
MCF7,4.0,A133,12,2,40.0,1.7,0.12176326662302017,0.13258789479732513
MCF7,4.0,A133,12,2,40.0,1.71,0.1168718934059143,0.13534550368785858
MCF7,4.0,A133,12,2,40.0,1.72,0.1286793053150177,0.13606512546539307
MCF7,4.0,A133,12,2,40.0,1.73,0.12957949936389923,0.13817580044269562
MCF7,4.0,A133,12,2,40.0,1.74,0.12261484563350677,0.1357301026582718
MCF7,4.0,A133,12,2,40.0,1.75,0.13032378256320953,0.142682284116745
MCF7,4.0,A133,12,2,40.0,1.76,0.12826968729496002,0.14433787763118744
MCF7,4.0,A133,12,2,40.0,1.77,0.1316574215888977,0.14497417211532593
MCF7,4.0,A133,12,2,40.0,1.78,0.12816326320171356,0.14617867767810822
MCF7,4.0,A133,12,2,40.0,1.79,0.12788313627243042,0.1458088904619217
MCF7,4.0,A133,12,2,40.0,1.8,0.1304202675819397,0.14209245145320892
MCF7,4.0,A133,12,2,40.0,1.81,0.13408805429935455,0.14290504157543182
MCF7,4.0,A133,12,2,40.0,1.82,0.12964913249015808,0.14578141272068024
MCF7,4.0,A133,12,2,40.0,1.83,0.1334516406059265,0.15240396559238434
MCF7,4.0,A133,12,2,40.0,1.84,0.1370784193277359,0.15276631712913513
MCF7,4.0,A133,12,2,40.0,1.85,0.1314452588558197,0.15260188281536102
MCF7,4.0,A133,12,2,40.0,1.86,0.136531800031662,0.15519286692142487
MCF7,4.0,A133,12,2,40.0,1.87,0.13391751050949097,0.15306399762630463
MCF7,4.0,A133,12,2,40.0,1.88,0.13489879667758942,0.14991599321365356
MCF7,4.0,A133,12,2,40.0,1.89,0.13988237082958221,0.15556208789348602
MCF7,4.0,A133,12,2,40.0,1.9,0.14097052812576294,0.150871142745018
MCF7,4.0,A133,12,2,40.0,1.91,0.1363525688648224,0.1535261571407318
MCF7,4.0,A133,12,2,40.0,1.92,0.14194364845752716,0.15602955222129822
MCF7,4.0,A133,12,2,40.0,1.93,0.142148956656456,0.1544056236743927
MCF7,4.0,A133,12,2,40.0,1.94,0.1457575559616089,0.16539326310157776
MCF7,4.0,A133,12,2,40.0,1.95,0.14492233097553253,0.1610919088125229
MCF7,4.0,A133,12,2,40.0,1.96,0.1495603621006012,0.1663873940706253
MCF7,4.0,A133,12,2,40.0,1.97,0.15597966313362122,0.1665368378162384
MCF7,4.0,A133,12,2,40.0,1.98,0.1527799814939499,0.16551563143730164
MCF7,4.0,A133,12,2,40.0,1.99,0.156401589512825,0.16748584806919098
MCF7,4.0,A133,12,2,40.0,2.0,0.1542983055114746,0.1707858443260193
MCF7,4.0,A133,12,2,40.0,2.01,0.154390349984169,0.16684027016162872
MCF7,4.0,A133,12,2,40.0,2.02,0.15752236545085907,0.1670789271593094
MCF7,4.0,A133,12,2,40.0,2.03,0.1552722007036209,0.17418701946735382
MCF7,4.0,A133,12,2,40.0,2.04,0.152672678232193,0.17261162400245667
MCF7,4.0,A133,12,2,40.0,2.05,0.15585169196128845,0.17094138264656067
MCF7,4.0,A133,12,2,40.0,2.06,0.15894943475723267,0.17497850954532623
MCF7,4.0,A133,12,2,40.0,2.07,0.1596262902021408,0.17756418883800507
MCF7,4.0,A133,12,2,40.0,2.08,0.16069813072681427,0.1701686978340149
MCF7,4.0,A133,12,2,40.0,2.09,0.15730763971805573,0.1722104400396347
MCF7,4.0,A133,12,2,40.0,2.1,0.164958193898201,0.1703278124332428
MCF7,4.0,A133,12,2,40.0,2.11,0.15928111970424652,0.17755594849586487
MCF7,4.0,A133,12,2,40.0,2.12,0.15738117694854736,0.16453634202480316
MCF7,4.0,A133,12,2,40.0,2.13,0.16471204161643982,0.1732390820980072
MCF7,4.0,A133,12,2,40.0,2.14,0.16494214534759521,0.17785269021987915
MCF7,4.0,A133,12,2,40.0,2.15,0.15535509586334229,0.17243030667304993
MCF7,4.0,A133,12,2,40.0,2.16,0.1678263396024704,0.1768229901790619
MCF7,4.0,A133,12,2,40.0,2.17,0.1659712791442871,0.17734429240226746
MCF7,4.0,A133,12,2,40.0,2.18,0.1666337251663208,0.17927706241607666
MCF7,4.0,A133,12,2,40.0,2.19,0.16822844743728638,0.18111567199230194
MCF7,4.0,A133,12,2,40.0,2.2,0.16222360730171204,0.17553454637527466
MCF7,4.0,A133,12,2,40.0,2.21,0.17092083394527435,0.18170519173145294
MCF7,4.0,A133,12,2,40.0,2.22,0.1676711142063141,0.1797163039445877
MCF7,4.0,A133,12,2,40.0,2.23,0.170938640832901,0.18268592655658722
MCF7,4.0,A133,12,2,40.0,2.24,0.17187058925628662,0.18507714569568634
MCF7,4.0,A133,12,2,40.0,2.25,0.17358769476413727,0.1858408898115158
MCF7,4.0,A133,12,2,40.0,2.26,0.17025643587112427,0.18481718003749847
MCF7,4.0,A133,12,2,40.0,2.27,0.17093715071678162,0.18263427913188934
MCF7,4.0,A133,12,2,40.0,2.28,0.17573858797550201,0.18560439348220825
MCF7,4.0,A133,12,2,40.0,2.29,0.17402565479278564,0.18217918276786804
MCF7,4.0,A133,12,2,40.0,2.3,0.17343580722808838,0.18516212701797485
MCF7,4.0,A133,12,2,40.0,2.31,0.17819376289844513,0.18947874009609222
MCF7,4.0,A133,12,2,40.0,2.32,0.17455942928791046,0.18571525812149048
MCF7,4.0,A133,12,2,40.0,2.33,0.17308267951011658,0.18660540878772736
MCF7,4.0,A133,12,2,40.0,2.34,0.17751984298229218,0.186606764793396
MCF7,4.0,A133,12,2,40.0,2.35,0.17964129149913788,0.18733914196491241
MCF7,4.0,A133,12,2,40.0,2.36,0.17711763083934784,0.18749970197677612
MCF7,4.0,A133,12,2,40.0,2.37,0.17868246138095856,0.18611395359039307
MCF7,4.0,A133,12,2,40.0,2.38,0.18052847683429718,0.19194763898849487
MCF7,4.0,A133,12,2,40.0,2.39,0.17621436715126038,0.19325749576091766
MCF7,4.0,A133,12,2,40.0,2.4,0.17677290737628937,0.18768709897994995
MCF7,4.0,A133,12,2,40.0,2.41,0.1819843351840973,0.18853512406349182
MCF7,4.0,A133,12,2,40.0,2.42,0.17919203639030457,0.20046408474445343
MCF7,4.0,A133,12,2,40.0,2.43,0.17925702035427094,0.19027206301689148
MCF7,4.0,A133,12,2,40.0,2.44,0.1794777810573578,0.19426703453063965
MCF7,4.0,A133,12,2,40.0,2.45,0.17828971147537231,0.19426412880420685
MCF7,4.0,A133,12,2,40.0,2.46,0.1787431687116623,0.19242917001247406
MCF7,4.0,A133,12,2,40.0,2.47,0.18074089288711548,0.19411741197109222
MCF7,4.0,A133,12,2,40.0,2.48,0.18836814165115356,0.19961859285831451
MCF7,4.0,A133,12,2,40.0,2.49,0.1791250854730606,0.19815970957279205
MCF7,4.0,A133,12,2,40.0,2.5,0.18513759970664978,0.19731208682060242
MCF7,4.0,A133,12,2,40.0,2.51,0.18358680605888367,0.1920831799507141
MCF7,4.0,A133,12,2,40.0,2.52,0.17822901904582977,0.19540688395500183
MCF7,4.0,A133,12,2,40.0,2.53,0.18087375164031982,0.1934370994567871
MCF7,4.0,A133,12,2,40.0,2.54,0.17639411985874176,0.19895149767398834
MCF7,4.0,A133,12,2,40.0,2.55,0.18490515649318695,0.19886532425880432
MCF7,4.0,A133,12,2,40.0,2.56,0.18267396092414856,0.19693607091903687
MCF7,4.0,A133,12,2,40.0,2.57,0.1860509067773819,0.20754499733448029
MCF7,4.0,A133,12,2,40.0,2.58,0.18977482616901398,0.20292304456233978
MCF7,4.0,A133,12,2,40.0,2.59,0.18614555895328522,0.20022666454315186
MCF7,4.0,A133,12,2,40.0,2.6,0.1807992160320282,0.20351502299308777
MCF7,4.0,A133,12,2,40.0,2.61,0.18175680935382843,0.20102491974830627
MCF7,4.0,A133,12,2,40.0,2.62,0.17838965356349945,0.20103900134563446
MCF7,4.0,A133,12,2,40.0,2.63,0.19496597349643707,0.20602695643901825
MCF7,4.0,A133,12,2,40.0,2.64,0.1806153953075409,0.20295628905296326
MCF7,4.0,A133,12,2,40.0,2.65,0.1845463514328003,0.20051801204681396
MCF7,4.0,A133,12,2,40.0,2.66,0.17935027182102203,0.20550698041915894
MCF7,4.0,A133,12,2,40.0,2.67,0.1673917919397354,0.19985215365886688
MCF7,4.0,A133,12,2,40.0,2.68,0.18491585552692413,0.20794488489627838
MCF7,4.0,A133,12,2,40.0,2.69,0.1696082502603531,0.2078607976436615
MCF7,4.0,A133,12,2,40.0,2.7,0.17021824419498444,0.20370516180992126
MCF7,4.0,A133,12,2,40.0,2.71,0.185027077794075,0.20163854956626892
MCF7,4.0,A133,12,2,40.0,2.72,0.16877403855323792,0.19911669194698334
MCF7,4.0,A133,12,2,40.0,2.73,0.19046315550804138,0.20609481632709503
MCF7,4.0,A133,12,2,40.0,2.74,0.17207257449626923,0.20178034901618958
MCF7,4.0,A133,12,2,40.0,2.75,0.19035620987415314,0.2085598111152649
MCF7,4.0,A133,12,2,40.0,2.76,0.18258801102638245,0.20472721755504608
MCF7,4.0,A133,12,2,40.0,2.77,0.1783895045518875,0.2072928547859192
MCF7,4.0,A133,12,2,40.0,2.78,0.1840212047100067,0.20823971927165985
MCF7,4.0,A133,12,2,40.0,2.79,0.17676454782485962,0.21058683097362518
MCF7,4.0,A133,12,2,40.0,2.8,0.18909110128879547,0.20376348495483398
MCF7,4.0,A133,12,2,40.0,2.81,0.18353334069252014,0.19845721125602722
MCF7,4.0,A133,12,2,40.0,2.82,0.18208637833595276,0.20588208734989166
MCF7,4.0,A133,12,2,40.0,2.83,0.18619652092456818,0.21543964743614197
MCF7,4.0,A133,12,2,40.0,2.84,0.19075040519237518,0.2134552299976349
MCF7,4.0,A133,12,2,40.0,2.85,0.17023783922195435,0.20339375734329224
MCF7,4.0,A133,12,2,40.0,2.86,0.1787269413471222,0.21767571568489075
MCF7,4.0,A133,12,2,40.0,2.87,0.17759639024734497,0.21910586953163147
MCF7,4.0,A133,12,2,40.0,2.88,0.1795128583908081,0.20647713541984558
MCF7,4.0,A133,12,2,40.0,2.89,0.17090319097042084,0.20451417565345764
MCF7,4.0,A133,12,2,40.0,2.9,0.16927708685398102,0.21066473424434662
MCF7,4.0,A133,12,2,40.0,2.91,0.19045282900333405,0.21327726542949677
MCF7,4.0,A133,12,2,40.0,2.92,0.16468937695026398,0.2126520872116089
MCF7,4.0,A133,12,2,40.0,2.93,0.18292513489723206,0.21533174812793732
MCF7,4.0,A133,12,2,40.0,2.94,0.18374761939048767,0.21001796424388885
MCF7,4.0,A133,12,2,40.0,2.95,0.1830238699913025,0.20113325119018555
MCF7,4.0,A133,12,2,40.0,2.96,0.19261780381202698,0.21726365387439728
MCF7,4.0,A133,12,2,40.0,2.97,0.18263719975948334,0.21451114118099213
MCF7,4.0,A133,12,2,40.0,2.98,0.16750909388065338,0.2061280608177185
MCF7,4.0,A133,12,2,40.0,2.99,0.17331010103225708,0.2069014310836792
MCF7,4.0,A133,12,2,40.0,3.0,0.1876651793718338,0.2126123160123825
MCF7,4.0,A133,12,2,40.0,3.01,0.1796298772096634,0.21984346210956573
MCF7,4.0,A133,12,2,40.0,3.02,0.18061868846416473,0.21878720819950104
MCF7,4.0,A133,12,2,40.0,3.03,0.2028799206018448,0.20925478637218475
MCF7,4.0,A133,12,2,40.0,3.04,0.18438415229320526,0.19604124128818512
MCF7,4.0,A133,12,2,40.0,3.05,0.18287606537342072,0.21748211979866028
MCF7,4.0,A133,12,2,40.0,3.06,0.16401265561580658,0.21984422206878662
MCF7,4.0,A133,12,2,40.0,3.07,0.1617630124092102,0.20816922187805176
MCF7,4.0,A133,12,2,40.0,3.08,0.17545002698898315,0.2265678346157074
MCF7,4.0,A133,12,2,40.0,3.09,0.18165653944015503,0.21478156745433807
MCF7,4.0,A133,12,2,40.0,3.1,0.18804331123828888,0.21593347191810608
MCF7,4.0,A133,12,2,40.0,3.11,0.15826475620269775,0.21886160969734192
MCF7,4.0,A133,12,2,40.0,3.12,0.18771319091320038,0.21161295473575592
MCF7,4.0,A133,12,2,40.0,3.13,0.17643341422080994,0.22327594459056854
MCF7,4.0,A133,12,2,40.0,3.14,,
MCF7,4.0,A133,12,2,40.0,3.15,,
MCF7,4.0,A133,12,2,40.0,3.16,,
MCF7,4.0,A133,12,2,40.0,3.17,0.158153235912323,0.20878846943378448
MCF7,4.0,A133,12,2,40.0,3.18,0.17203743755817413,0.20982418954372406
MCF7,4.0,A133,12,2,40.0,3.19,,
MCF7,4.0,A133,12,2,40.0,3.2,,
MCF7,4.0,A133,12,2,40.0,3.21,,
MCF7,4.0,A133,12,2,40.0,3.22,,
MCF7,4.0,A133,12,2,40.0,3.23,,
MCF7,4.0,A133,12,2,40.0,3.24,,
MCF7,4.0,A133,12,2,40.0,3.25,,
MCF7,4.0,A133,12,2,40.0,3.26,,
MCF7,4.0,A133,12,2,40.0,3.27,,
MCF7,4.0,A133,12,2,40.0,3.28,,
MCF7,4.0,A133,12,2,40.0,3.29,,
MCF7,4.0,A133,12,2,40.0,3.3,,
MCF7,4.0,A133,12,2,40.0,3.31,,
MCF7,4.0,A133,12,2,40.0,3.32,,
MCF7,4.0,A133,12,2,40.0,3.33,,
MCF7,4.0,A133,12,2,40.0,3.34,,
MCF7,4.0,A133,12,2,40.0,3.35,,
MCF7,4.0,A133,12,2,40.0,3.36,,
MCF7,4.0,A133,12,2,40.0,3.37,,
MCF7,4.0,A133,12,2,40.0,3.38,,
MCF7,4.0,A133,12,2,40.0,3.39,,
MCF7,4.0,A133,12,2,40.0,3.4,,
MCF7,4.0,A133,12,2,40.0,3.41,,
MCF7,4.0,A133,12,2,40.0,3.42,,
MCF7,4.0,A133,12,2,40.0,3.43,,
MCF7,4.0,A133,12,2,40.0,3.44,,
MCF7,4.0,A133,12,2,40.0,3.45,,
MCF7,4.0,A133,12,2,40.0,3.46,,
MCF7,4.0,A133,12,2,40.0,3.47,,
MCF7,4.0,A133,12,2,40.0,3.48,,
MCF7,4.0,A133,12,2,40.0,3.49,,
MCF7,4.0,A133,12,2,40.0,3.5,,
MCF7,4.0,A133,12,2,40.0,3.51,,
MCF7,4.0,A133,12,2,40.0,3.52,,
MCF7,4.0,A133,12,2,40.0,3.53,,
MCF7,4.0,A133,12,2,40.0,3.54,,
MCF7,4.0,A133,12,2,40.0,3.55,,
MCF7,4.0,A133,12,2,40.0,3.56,,
MCF7,4.0,A133,12,2,40.0,3.57,,
MCF7,4.0,A133,12,2,40.0,3.58,,
MCF7,4.0,A133,12,2,40.0,3.59,,
MCF7,4.0,A133,12,2,40.0,3.6,,
MCF7,4.0,A133,12,2,40.0,3.61,,
MCF7,4.0,A133,12,2,40.0,3.62,,
MCF7,4.0,A133,12,2,40.0,3.63,,
MCF7,4.0,A133,12,2,40.0,3.64,,
MCF7,4.0,A133,12,2,40.0,3.65,,
MCF7,4.0,A133,12,2,40.0,3.66,,
MCF7,4.0,A133,12,2,40.0,3.67,,
MCF7,4.0,A133,12,2,40.0,3.68,,
MCF7,4.0,A133,12,2,40.0,3.69,,
MCF7,4.0,A133,12,2,40.0,3.7,,
MCF7,4.0,A133,12,2,40.0,3.71,,
MCF7,4.0,A133,12,2,40.0,3.72,,
MCF7,4.0,A133,12,2,40.0,3.73,,
MCF7,4.0,A133,12,2,40.0,3.74,,
MCF7,4.0,A133,12,2,40.0,3.75,,
MCF7,4.0,A133,12,2,40.0,3.76,,
MCF7,4.0,A133,12,2,40.0,3.77,,
MCF7,4.0,A133,12,2,40.0,3.78,,
MCF7,4.0,A133,12,2,40.0,3.79,,
MCF7,4.0,A133,12,2,40.0,3.8,,
MCF7,4.0,A133,12,2,40.0,3.81,,
MCF7,4.0,A133,12,2,40.0,3.82,,
MCF7,4.0,A133,12,2,40.0,3.83,,
MCF7,4.0,A133,12,2,40.0,3.84,,
MCF7,4.0,A133,12,2,40.0,3.85,,
MCF7,4.0,A133,12,2,40.0,3.86,,
MCF7,4.0,A133,12,2,40.0,3.87,,
MCF7,4.0,A133,12,2,40.0,3.88,,
MCF7,4.0,A133,12,2,40.0,3.89,,
MCF7,4.0,A133,12,2,40.0,3.9,,
MCF7,4.0,A133,12,2,40.0,3.91,,
MCF7,4.0,A133,12,2,40.0,3.92,,
MCF7,4.0,A133,12,2,40.0,3.93,,
MCF7,4.0,A133,12,2,40.0,3.94,,
MCF7,4.0,A133,12,2,40.0,3.95,,
MCF7,4.0,A133,12,2,40.0,3.96,,
MCF7,4.0,A133,12,2,40.0,3.97,,
MCF7,4.0,A133,12,2,40.0,3.98,,
MCF7,4.0,A133,12,2,40.0,3.99,,
MCF7,4.0,A133,12,2,40.0,4.0,,
MCF7,4.0,A133,12,2,40.0,4.01,,
MCF7,4.0,A133,12,2,40.0,4.02,,
MCF7,4.0,A133,12,2,40.0,4.03,,
MCF7,4.0,A133,12,2,40.0,4.04,,
MCF7,4.0,A133,12,2,40.0,4.05,,
