Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Rc,Ed,cell_Ed
MCF7,6.0,A133,1,1,60.0,0.84,,0.041026756167411804
MCF7,6.0,A133,1,1,60.0,0.85,,0.053334791213274
MCF7,6.0,A133,1,1,60.0,0.86,,0.06054764613509178
MCF7,6.0,A133,1,1,60.0,0.87,,0.06512913107872009
MCF7,6.0,A133,1,1,60.0,0.88,,0.08450812846422195
MCF7,6.0,A133,1,1,60.0,0.89,,0.06674972921609879
MCF7,6.0,A133,1,1,60.0,0.9,,0.03618267551064491
MCF7,6.0,A133,1,1,60.0,0.91,,0.056247107684612274
MCF7,6.0,A133,1,1,60.0,0.92,,0.039845164865255356
MCF7,6.0,A133,1,1,60.0,0.93,,0.048885852098464966
MCF7,6.0,A133,1,1,60.0,0.94,,
MCF7,6.0,A133,1,1,60.0,0.95,,0.04179634898900986
MCF7,6.0,A133,1,1,60.0,0.96,,0.05124910548329353
MCF7,6.0,A133,1,1,60.0,0.97,,0.05240827053785324
MCF7,6.0,A133,1,1,60.0,0.98,,0.058633457869291306
MCF7,6.0,A133,1,1,60.0,0.99,,0.06899231672286987
MCF7,6.0,A133,1,1,60.0,1.0,,0.0532190278172493
MCF7,6.0,A133,1,1,60.0,1.01,,0.0243331640958786
MCF7,6.0,A133,1,1,60.0,1.02,,0.03531721979379654
MCF7,6.0,A133,1,1,60.0,1.03,,0.0596473254263401
MCF7,6.0,A133,1,1,60.0,1.04,,0.0
MCF7,6.0,A133,1,1,60.0,1.05,,0.09054957330226898
MCF7,6.0,A133,1,1,60.0,1.06,,0.05423639714717865
MCF7,6.0,A133,1,1,60.0,1.07,,
MCF7,6.0,A133,1,1,60.0,1.08,,
MCF7,6.0,A133,1,1,60.0,1.09,,0.09878942370414734
MCF7,6.0,A133,1,1,60.0,1.1,,0.047130510210990906
MCF7,6.0,A133,1,1,60.0,1.11,,0.037169985473155975
MCF7,6.0,A133,1,1,60.0,1.12,,
MCF7,6.0,A133,1,1,60.0,1.13,,
MCF7,6.0,A133,1,1,60.0,1.14,,
MCF7,6.0,A133,1,1,60.0,1.15,,
MCF7,6.0,A133,1,1,60.0,1.16,,
MCF7,6.0,A133,1,1,60.0,1.17,,
MCF7,6.0,A133,1,1,60.0,1.18,,0.043548401445150375
MCF7,6.0,A133,1,1,60.0,1.19,,0.0595795102417469
MCF7,6.0,A133,1,1,60.0,1.2,,
MCF7,6.0,A133,1,1,60.0,1.21,,
MCF7,6.0,A133,1,1,60.0,1.22,,
MCF7,6.0,A133,1,1,60.0,1.23,,
MCF7,6.0,A133,1,1,60.0,1.24,,
MCF7,6.0,A133,1,1,60.0,1.25,,
MCF7,6.0,A133,1,1,60.0,1.26,,
MCF7,6.0,A133,1,1,60.0,1.27,,0.10643652081489563
MCF7,6.0,A133,1,1,60.0,1.28,,
MCF7,6.0,A133,1,1,60.0,1.29,,
MCF7,6.0,A133,1,1,60.0,1.3,,0.10202261060476303
MCF7,6.0,A133,1,1,60.0,1.31,,
MCF7,6.0,A133,1,1,60.0,1.32,,
MCF7,6.0,A133,1,1,60.0,1.33,,
MCF7,6.0,A133,1,1,60.0,1.34,,
MCF7,6.0,A133,1,1,60.0,1.35,,0.05258001387119293
MCF7,6.0,A133,1,1,60.0,1.36,,
MCF7,6.0,A133,1,1,60.0,1.37,,
MCF7,6.0,A133,1,1,60.0,1.38,,
MCF7,6.0,A133,1,1,60.0,1.39,,
MCF7,6.0,A133,1,1,60.0,1.4,,
MCF7,6.0,A133,1,1,60.0,1.41,,0.04389272257685661
MCF7,6.0,A133,1,1,60.0,1.42,,
MCF7,6.0,A133,2,1,60.0,0.0,0.0,0.0
MCF7,6.0,A133,2,1,60.0,0.01,,
MCF7,6.0,A133,2,1,60.0,0.02,0.05472593754529953,0.052090518176555634
MCF7,6.0,A133,2,1,60.0,0.03,0.04918999969959259,0.0522734560072422
MCF7,6.0,A133,2,1,60.0,0.04,0.05138946324586868,0.05049177631735802
MCF7,6.0,A133,2,1,60.0,0.05,0.04920972138643265,0.05090401694178581
MCF7,6.0,A133,2,1,60.0,0.06,0.05075361952185631,0.05158752202987671
MCF7,6.0,A133,2,1,60.0,0.07,0.05177769437432289,0.052866023033857346
MCF7,6.0,A133,2,1,60.0,0.08,0.05233388394117355,0.05361948162317276
MCF7,6.0,A133,2,1,60.0,0.09,0.05270659178495407,0.055223118513822556
MCF7,6.0,A133,2,1,60.0,0.1,0.05300898104906082,0.05685786157846451
MCF7,6.0,A133,2,1,60.0,0.11,0.05416589975357056,0.057952117174863815
MCF7,6.0,A133,2,1,60.0,0.12,0.05637847259640694,0.06031293421983719
MCF7,6.0,A133,2,1,60.0,0.13,0.05865846574306488,0.06272466480731964
MCF7,6.0,A133,2,1,60.0,0.14,0.060423385351896286,0.06388615816831589
MCF7,6.0,A133,2,1,60.0,0.15,0.06205860525369644,0.06628644466400146
MCF7,6.0,A133,2,1,60.0,0.16,0.06285866349935532,0.06632929295301437
MCF7,6.0,A133,2,1,60.0,0.17,0.06463369727134705,0.06711127609014511
MCF7,6.0,A133,2,1,60.0,0.18,0.06554660201072693,0.06775780022144318
MCF7,6.0,A133,2,1,60.0,0.19,0.06577987968921661,0.06820904463529587
MCF7,6.0,A133,2,1,60.0,0.2,0.06621270626783371,0.0684465765953064
MCF7,6.0,A133,2,1,60.0,0.21,0.06786999851465225,0.06977427750825882
MCF7,6.0,A133,2,1,60.0,0.22,0.06844346970319748,0.06992344558238983
MCF7,6.0,A133,2,1,60.0,0.23,0.06880605220794678,0.07040321826934814
MCF7,6.0,A133,2,1,60.0,0.24,0.07035891711711884,0.07079815119504929
MCF7,6.0,A133,2,1,60.0,0.25,0.07100189477205276,0.07277746498584747
MCF7,6.0,A133,2,1,60.0,0.26,0.07139621675014496,0.07078984379768372
MCF7,6.0,A133,2,1,60.0,0.27,0.07172497361898422,0.07376570999622345
MCF7,6.0,A133,2,1,60.0,0.28,0.07161405682563782,0.07225099951028824
MCF7,6.0,A133,2,1,60.0,0.29,0.07090456783771515,0.07358212023973465
MCF7,6.0,A133,2,1,60.0,0.3,0.0714619979262352,0.07406358420848846
MCF7,6.0,A133,2,1,60.0,0.31,0.07195238769054413,0.07477042824029922
MCF7,6.0,A133,2,1,60.0,0.32,0.0730341225862503,0.07500903308391571
MCF7,6.0,A133,2,1,60.0,0.33,0.07520602643489838,0.07727860659360886
MCF7,6.0,A133,2,1,60.0,0.34,0.07278204709291458,0.07514023035764694
MCF7,6.0,A133,2,1,60.0,0.35,0.07508078217506409,0.0761207640171051
MCF7,6.0,A133,2,1,60.0,0.36,0.0742010548710823,0.07606612890958786
MCF7,6.0,A133,2,1,60.0,0.37,0.07455714046955109,0.07820729911327362
MCF7,6.0,A133,2,1,60.0,0.38,0.07527271658182144,0.0782969519495964
MCF7,6.0,A133,2,1,60.0,0.39,0.07609550654888153,0.07858900725841522
MCF7,6.0,A133,2,1,60.0,0.4,0.07641760259866714,0.07834116369485855
MCF7,6.0,A133,2,1,60.0,0.41,0.07865564525127411,0.07994487881660461
MCF7,6.0,A133,2,1,60.0,0.42,0.07555122673511505,0.08030467480421066
MCF7,6.0,A133,2,1,60.0,0.43,0.07618457823991776,0.08120856434106827
MCF7,6.0,A133,2,1,60.0,0.44,0.07968433946371078,0.0814938098192215
MCF7,6.0,A133,2,1,60.0,0.45,0.07803206890821457,0.081352099776268
MCF7,6.0,A133,2,1,60.0,0.46,0.07808948308229446,0.0807507336139679
MCF7,6.0,A133,2,1,60.0,0.47,0.07913030683994293,0.08332689851522446
MCF7,6.0,A133,2,1,60.0,0.48,0.08020675927400589,0.0852329432964325
MCF7,6.0,A133,2,1,60.0,0.49,0.07930862158536911,0.08608026802539825
MCF7,6.0,A133,2,1,60.0,0.5,0.08090395480394363,0.08647464215755463
MCF7,6.0,A133,2,1,60.0,0.51,0.08558090776205063,0.08957438170909882
MCF7,6.0,A133,2,1,60.0,0.52,0.08304484188556671,0.089840367436409
MCF7,6.0,A133,2,1,60.0,0.53,0.08570738881826401,0.09267456084489822
MCF7,6.0,A133,2,1,60.0,0.54,0.08563436567783356,0.09172996133565903
MCF7,6.0,A133,2,1,60.0,0.55,0.08978214114904404,0.09516730904579163
MCF7,6.0,A133,2,1,60.0,0.56,0.09527052193880081,0.09747383743524551
MCF7,6.0,A133,2,1,60.0,0.57,0.09422353655099869,0.09798587113618851
MCF7,6.0,A133,2,1,60.0,0.58,0.09641753137111664,0.10162496566772461
MCF7,6.0,A133,2,1,60.0,0.59,0.09901036322116852,0.1011199876666069
MCF7,6.0,A133,2,1,60.0,0.6,0.10006827861070633,0.10377996414899826
MCF7,6.0,A133,2,1,60.0,0.61,0.10161575675010681,0.10301592200994492
MCF7,6.0,A133,2,1,60.0,0.62,0.10286761075258255,0.10611066967248917
MCF7,6.0,A133,2,1,60.0,0.63,0.10509705543518066,0.10771586745977402
MCF7,6.0,A133,2,1,60.0,0.64,0.10769148916006088,0.1093219444155693
MCF7,6.0,A133,2,1,60.0,0.65,0.10812152177095413,0.10887295007705688
MCF7,6.0,A133,2,1,60.0,0.66,0.11052414774894714,0.1107279434800148
MCF7,6.0,A133,2,1,60.0,0.67,0.11048480123281479,0.11323215812444687
MCF7,6.0,A133,2,1,60.0,0.68,0.10920486599206924,0.11174041032791138
MCF7,6.0,A133,2,1,60.0,0.69,0.11202622950077057,0.11582500487565994
MCF7,6.0,A133,2,1,60.0,0.7,0.11287079006433487,0.11579453200101852
MCF7,6.0,A133,2,1,60.0,0.71,0.11361650377511978,0.11782704293727875
MCF7,6.0,A133,2,1,60.0,0.72,0.11399681866168976,0.11674048006534576
MCF7,6.0,A133,2,1,60.0,0.73,0.11595173180103302,0.11787042021751404
MCF7,6.0,A133,2,1,60.0,0.74,0.1147494688630104,0.11923671513795853
MCF7,6.0,A133,2,1,60.0,0.75,0.12031003087759018,0.12172599136829376
MCF7,6.0,A133,2,1,60.0,0.76,0.11617131531238556,0.11788325011730194
MCF7,6.0,A133,2,1,60.0,0.77,0.11944561451673508,0.1183633953332901
MCF7,6.0,A133,2,1,60.0,0.78,0.11669294536113739,0.12115881592035294
MCF7,6.0,A133,2,1,60.0,0.79,0.11921434849500656,0.12264370918273926
MCF7,6.0,A133,2,1,60.0,0.8,0.11807713657617569,0.12460695952177048
MCF7,6.0,A133,2,1,60.0,0.81,0.1166653037071228,0.11984412372112274
MCF7,6.0,A133,2,1,60.0,0.82,0.11801662296056747,0.1205759346485138
MCF7,6.0,A133,2,1,60.0,0.83,0.12029490619897842,0.12041757255792618
MCF7,6.0,A133,2,1,60.0,0.84,0.11875955015420914,0.11837832629680634
MCF7,6.0,A133,2,1,60.0,0.85,0.1070227324962616,0.11160115152597427
MCF7,6.0,A133,2,1,60.0,0.86,0.11061286926269531,0.11493789404630661
MCF7,6.0,A133,2,1,60.0,0.87,0.10895226895809174,0.11376916617155075
MCF7,6.0,A133,2,1,60.0,0.88,0.11851544678211212,0.12162633240222931
MCF7,6.0,A133,2,1,60.0,0.89,0.11487607657909393,0.12000710517168045
MCF7,6.0,A133,2,1,60.0,0.9,0.11051304638385773,0.11213742196559906
MCF7,6.0,A133,2,1,60.0,0.91,0.11683092266321182,0.12312619388103485
MCF7,6.0,A133,2,1,60.0,0.92,0.10316912084817886,0.09985607862472534
MCF7,6.0,A133,2,1,60.0,0.93,0.09858471155166626,0.1086132675409317
MCF7,6.0,A133,2,1,60.0,0.94,0.10535570234060287,0.10436650365591049
MCF7,6.0,A133,2,1,60.0,0.95,0.11168515682220459,0.1158156618475914
MCF7,6.0,A133,2,1,60.0,0.96,0.09349998831748962,0.11998824775218964
MCF7,6.0,A133,2,1,60.0,0.97,0.09912360459566116,0.10977582633495331
MCF7,6.0,A133,2,1,60.0,0.98,0.093978650867939,0.10691022872924805
MCF7,6.0,A133,2,1,60.0,0.99,0.08406044542789459,0.08911721408367157
MCF7,6.0,A133,2,1,60.0,1.0,0.09007973223924637,0.09122017025947571
MCF7,6.0,A133,2,1,60.0,1.01,0.09749720990657806,0.08975294977426529
MCF7,6.0,A133,2,1,60.0,1.02,0.08021339774131775,0.07954878360033035
MCF7,6.0,A133,2,1,60.0,1.03,0.06831443309783936,0.09275791794061661
MCF7,6.0,A133,2,1,60.0,1.04,0.11035751551389694,0.10962746292352676
MCF7,6.0,A133,2,1,60.0,1.05,0.09750787168741226,0.09577484428882599
MCF7,6.0,A133,2,1,60.0,1.06,0.0933217778801918,0.0994311049580574
MCF7,6.0,A133,2,1,60.0,1.07,0.0893445685505867,0.0893445685505867
MCF7,6.0,A133,2,1,60.0,1.08,0.08918804675340652,0.08197575062513351
MCF7,6.0,A133,2,1,60.0,1.09,0.053330063819885254,0.053330063819885254
MCF7,6.0,A133,2,1,60.0,1.1,0.10876467823982239,0.10123954713344574
MCF7,6.0,A133,2,1,60.0,1.11,0.07402288168668747,0.08804243057966232
MCF7,6.0,A133,2,1,60.0,1.12,0.08717011660337448,0.10133478790521622
MCF7,6.0,A133,2,1,60.0,1.13,0.08996298909187317,0.07845047861337662
MCF7,6.0,A133,2,1,60.0,1.14,0.08558189868927002,0.09813337028026581
MCF7,6.0,A133,2,1,60.0,1.15,0.07647433876991272,0.07985014468431473
MCF7,6.0,A133,2,1,60.0,1.16,0.08804447948932648,0.09051356464624405
MCF7,6.0,A133,2,1,60.0,1.17,0.10907714813947678,0.1101006492972374
MCF7,6.0,A133,2,1,60.0,1.18,0.14033900201320648,0.11203981935977936
MCF7,6.0,A133,2,1,60.0,1.19,0.08081015199422836,0.07598999887704849
MCF7,6.0,A133,2,1,60.0,1.2,0.10109720379114151,0.10047447681427002
MCF7,6.0,A133,2,1,60.0,1.21,0.09815286844968796,0.09815286844968796
MCF7,6.0,A133,2,1,60.0,1.22,0.062271375209093094,0.0803184062242508
MCF7,6.0,A133,2,1,60.0,1.23,0.09768117964267731,0.09768117964267731
MCF7,6.0,A133,2,1,60.0,1.24,0.08535293489694595,0.06401470303535461
MCF7,6.0,A133,2,1,60.0,1.25,0.09346003085374832,0.09448419511318207
MCF7,6.0,A133,2,1,60.0,1.26,0.09648395329713821,0.09648395329713821
MCF7,6.0,A133,2,1,60.0,1.27,0.09289892762899399,0.08835109323263168
MCF7,6.0,A133,2,1,60.0,1.28,0.11420190334320068,0.12875710427761078
MCF7,6.0,A133,2,1,60.0,1.29,0.04510774463415146,0.042670223861932755
MCF7,6.0,A133,2,1,60.0,1.3,0.08025594800710678,0.09121742844581604
MCF7,6.0,A133,2,1,60.0,1.31,,0.06871962547302246
MCF7,6.0,A133,2,1,60.0,1.32,0.0674666166305542,0.0674666166305542
MCF7,6.0,A133,2,1,60.0,1.33,0.0920029953122139,0.0920029953122139
MCF7,6.0,A133,2,1,60.0,1.34,0.08956567943096161,0.10913167893886566
MCF7,6.0,A133,2,1,60.0,1.35,0.10668939352035522,0.12228584289550781
MCF7,6.0,A133,2,1,60.0,1.36,0.07508744299411774,0.0789043977856636
MCF7,6.0,A133,2,1,60.0,1.37,0.10765786468982697,0.09543491899967194
MCF7,6.0,A133,2,1,60.0,1.38,0.11470019072294235,0.11470019072294235
MCF7,6.0,A133,2,1,60.0,1.39,0.08346378803253174,0.0867074728012085
MCF7,6.0,A133,2,1,60.0,1.4,0.08275068551301956,0.08275068551301956
MCF7,6.0,A133,2,1,60.0,1.41,0.12243720144033432,0.1482006311416626
MCF7,6.0,A133,2,1,60.0,1.42,0.07777086645364761,0.07777086645364761
MCF7,6.0,A133,2,1,60.0,1.43,0.061023905873298645,0.07081809639930725
MCF7,6.0,A133,2,1,60.0,1.44,0.12047076225280762,0.12047076225280762
MCF7,6.0,A133,2,1,60.0,1.45,0.14674977958202362,0.0881386399269104
MCF7,6.0,A133,2,1,60.0,1.46,0.094068743288517,0.09879006445407867
MCF7,6.0,A133,2,1,60.0,1.47,0.11082851886749268,0.11082851886749268
MCF7,6.0,A133,2,1,60.0,1.48,0.15479037165641785,0.1027432531118393
MCF7,6.0,A133,2,1,60.0,1.49,0.12651127576828003,0.10803191363811493
MCF7,6.0,A133,2,1,60.0,1.5,0.0915362611413002,0.0915362611413002
MCF7,6.0,A133,2,1,60.0,1.51,0.06636857986450195,0.06636857986450195
MCF7,6.0,A133,2,1,60.0,1.52,0.0976419448852539,0.10486652702093124
MCF7,6.0,A133,2,1,60.0,1.53,0.11708047240972519,0.11708047240972519
MCF7,6.0,A133,2,1,60.0,1.54,0.10203021764755249,0.10203021764755249
MCF7,6.0,A133,2,1,60.0,1.55,,
MCF7,6.0,A133,2,1,60.0,1.56,0.16321493685245514,0.16321493685245514
MCF7,6.0,A133,2,1,60.0,1.57,0.07188872992992401,0.07188872992992401
MCF7,6.0,A133,2,1,60.0,1.58,0.07713240385055542,0.07713240385055542
MCF7,6.0,A133,2,1,60.0,1.59,0.08061428368091583,0.08061428368091583
MCF7,6.0,A133,2,1,60.0,1.6,0.11426287889480591,0.1194968968629837
MCF7,6.0,A133,2,1,60.0,1.61,0.06655988097190857,0.08416890352964401
MCF7,6.0,A133,2,1,60.0,1.62,0.1027422770857811,0.1027422770857811
MCF7,6.0,A133,2,1,60.0,1.63,,
MCF7,6.0,A133,2,1,60.0,1.64,0.09149285405874252,0.09149285405874252
MCF7,6.0,A133,2,1,60.0,1.65,,
MCF7,6.0,A133,2,1,60.0,1.66,,
MCF7,6.0,A133,2,1,60.0,1.67,0.11964862793684006,0.11964862793684006
MCF7,6.0,A133,2,1,60.0,1.68,,
MCF7,6.0,A133,2,1,60.0,1.69,,0.0770336464047432
MCF7,6.0,A133,2,1,60.0,1.7,0.1077030673623085,0.1077030673623085
MCF7,6.0,A133,2,1,60.0,1.71,0.09258531033992767,0.09258531033992767
MCF7,6.0,A133,2,1,60.0,1.72,0.08313450962305069,0.06558898836374283
MCF7,6.0,A133,2,1,60.0,1.73,,
MCF7,6.0,A133,2,1,60.0,1.74,0.04420094192028046,0.04420094192028046
MCF7,6.0,A133,2,1,60.0,1.75,,
MCF7,6.0,A133,2,1,60.0,1.76,0.07420038431882858,0.07420038431882858
MCF7,6.0,A133,2,1,60.0,1.77,0.09321067482233047,0.09321067482233047
MCF7,6.0,A133,2,1,60.0,1.78,0.1338387429714203,0.1338387429714203
MCF7,6.0,A133,2,1,60.0,1.79,0.1124265044927597,0.1124265044927597
MCF7,6.0,A133,2,1,60.0,1.8,,
MCF7,6.0,A133,2,1,60.0,1.81,0.13579301536083221,0.13579301536083221
MCF7,6.0,A133,2,1,60.0,1.82,,
MCF7,6.0,A133,2,1,60.0,1.83,,
MCF7,6.0,A133,2,1,60.0,1.84,0.10781275480985641,0.10781275480985641
MCF7,6.0,A133,2,1,60.0,1.85,,
MCF7,6.0,A133,2,1,60.0,1.86,,
MCF7,6.0,A133,2,1,60.0,1.87,0.09323998540639877,0.09323998540639877
MCF7,6.0,A133,2,1,60.0,1.88,,
MCF7,6.0,A133,2,1,60.0,1.89,,
MCF7,6.0,A133,2,1,60.0,1.9,,
MCF7,6.0,A133,2,1,60.0,1.91,,
MCF7,6.0,A133,2,1,60.0,1.92,,
MCF7,6.0,A133,2,1,60.0,1.93,,
MCF7,6.0,A133,2,1,60.0,1.94,,
MCF7,6.0,A133,2,1,60.0,1.95,,
MCF7,6.0,A133,2,1,60.0,1.96,,
MCF7,6.0,A133,2,1,60.0,1.97,,
MCF7,6.0,A133,2,1,60.0,1.98,,
MCF7,6.0,A133,2,1,60.0,1.99,,
MCF7,6.0,A133,2,1,60.0,2.0,,
MCF7,6.0,A133,2,1,60.0,2.01,,
MCF7,6.0,A133,2,1,60.0,2.02,0.13125118613243103,0.13125118613243103
MCF7,6.0,A133,2,1,60.0,2.03,,
MCF7,6.0,A133,2,1,60.0,2.04,,
MCF7,6.0,A133,2,1,60.0,2.05,,
MCF7,6.0,A133,2,1,60.0,2.06,,
MCF7,6.0,A133,2,1,60.0,2.07,0.057055357843637466,0.09692375361919403
MCF7,6.0,A133,2,1,60.0,2.08,,
MCF7,6.0,A133,2,1,60.0,2.09,,
MCF7,6.0,A133,2,1,60.0,2.1,,
MCF7,6.0,A133,2,1,60.0,2.11,,
MCF7,6.0,A133,2,1,60.0,2.12,,
MCF7,6.0,A133,2,1,60.0,2.13,,
MCF7,6.0,A133,2,1,60.0,2.14,0.08202827721834183,0.08202827721834183
MCF7,6.0,A133,2,1,60.0,2.15,,
MCF7,6.0,A133,2,1,60.0,2.16,,
MCF7,6.0,A133,2,1,60.0,2.17,,
MCF7,6.0,A133,2,1,60.0,2.18,,
MCF7,6.0,A133,2,1,60.0,2.19,,
MCF7,6.0,A133,2,1,60.0,2.2,,
MCF7,6.0,A133,2,1,60.0,2.21,,0.17621055245399475
MCF7,6.0,A133,3,1,60.0,0.0,0.0,0.0
MCF7,6.0,A133,3,1,60.0,0.01,,
MCF7,6.0,A133,3,1,60.0,0.02,0.02814975567162037,0.034924909472465515
MCF7,6.0,A133,3,1,60.0,0.03,0.036715030670166016,0.04010707885026932
MCF7,6.0,A133,3,1,60.0,0.04,0.03900671750307083,0.04267919436097145
MCF7,6.0,A133,3,1,60.0,0.05,0.040811363607645035,0.04377386346459389
MCF7,6.0,A133,3,1,60.0,0.06,0.04390699788928032,0.0451500229537487
MCF7,6.0,A133,3,1,60.0,0.07,0.04690568521618843,0.045979999005794525
MCF7,6.0,A133,3,1,60.0,0.08,0.049722231924533844,0.04707619547843933
MCF7,6.0,A133,3,1,60.0,0.09,0.05330594256520271,0.0479743592441082
MCF7,6.0,A133,3,1,60.0,0.1,0.05547099560499191,0.04875374585390091
MCF7,6.0,A133,3,1,60.0,0.11,0.05710413679480553,0.048578932881355286
MCF7,6.0,A133,3,1,60.0,0.12,0.05793767049908638,0.04897521063685417
MCF7,6.0,A133,3,1,60.0,0.13,0.05763387307524681,0.049179207533597946
MCF7,6.0,A133,3,1,60.0,0.14,0.05768348649144173,0.04947739094495773
MCF7,6.0,A133,3,1,60.0,0.15,0.05648733675479889,0.0503523126244545
MCF7,6.0,A133,3,1,60.0,0.16,0.058070678263902664,0.05160098150372505
MCF7,6.0,A133,3,1,60.0,0.17,0.05564838647842407,0.05252554640173912
MCF7,6.0,A133,3,1,60.0,0.18,0.05386669561266899,0.054433390498161316
MCF7,6.0,A133,3,1,60.0,0.19,0.057403314858675,0.05638093128800392
MCF7,6.0,A133,3,1,60.0,0.2,0.05620463937520981,0.05834771692752838
MCF7,6.0,A133,3,1,60.0,0.21,0.05533206835389137,0.06006922200322151
MCF7,6.0,A133,3,1,60.0,0.22,0.057814788073301315,0.06238168478012085
MCF7,6.0,A133,3,1,60.0,0.23,0.05733799189329147,0.06178125739097595
MCF7,6.0,A133,3,1,60.0,0.24,0.05790885537862778,0.06385627388954163
MCF7,6.0,A133,3,1,60.0,0.25,0.058872852474451065,0.0656636506319046
MCF7,6.0,A133,3,1,60.0,0.26,0.0604332759976387,0.06588000804185867
MCF7,6.0,A133,3,1,60.0,0.27,0.060804303735494614,0.06731218099594116
MCF7,6.0,A133,3,1,60.0,0.28,0.06108879670500755,0.06838332861661911
MCF7,6.0,A133,3,1,60.0,0.29,0.062411267310380936,0.06859595328569412
MCF7,6.0,A133,3,1,60.0,0.3,0.06070607155561447,0.06864625215530396
MCF7,6.0,A133,3,1,60.0,0.31,0.06249561905860901,0.06958528608083725
MCF7,6.0,A133,3,1,60.0,0.32,0.06424590945243835,0.07069225609302521
MCF7,6.0,A133,3,1,60.0,0.33,0.06249198317527771,0.06953940540552139
MCF7,6.0,A133,3,1,60.0,0.34,0.06483470648527145,0.07129447162151337
MCF7,6.0,A133,3,1,60.0,0.35,0.06558719277381897,0.07032012194395065
MCF7,6.0,A133,3,1,60.0,0.36,0.06331111490726471,0.0703357607126236
MCF7,6.0,A133,3,1,60.0,0.37,0.06494872272014618,0.06984757632017136
MCF7,6.0,A133,3,1,60.0,0.38,0.06432201713323593,0.06891735643148422
MCF7,6.0,A133,3,1,60.0,0.39,0.06463855504989624,0.06913550198078156
MCF7,6.0,A133,3,1,60.0,0.4,0.06695004552602768,0.07140955328941345
MCF7,6.0,A133,3,1,60.0,0.41,0.0640953928232193,0.07090314477682114
MCF7,6.0,A133,3,1,60.0,0.42,0.06451613456010818,0.06907197088003159
MCF7,6.0,A133,3,1,60.0,0.43,0.06505442410707474,0.07138894498348236
MCF7,6.0,A133,3,1,60.0,0.44,0.06484728306531906,0.07029914110898972
MCF7,6.0,A133,3,1,60.0,0.45,0.05783539637923241,0.06991805881261826
MCF7,6.0,A133,3,1,60.0,0.46,0.06504238396883011,0.06920754909515381
MCF7,6.0,A133,3,1,60.0,0.47,0.069515161216259,0.07530153542757034
MCF7,6.0,A133,3,1,60.0,0.48,0.06347925215959549,0.07207152992486954
MCF7,6.0,A133,3,1,60.0,0.49,0.06266888976097107,0.07258481532335281
MCF7,6.0,A133,3,1,60.0,0.5,0.06382720172405243,0.07311948388814926
MCF7,6.0,A133,3,1,60.0,0.51,0.055264439433813095,0.08427432924509048
MCF7,6.0,A133,3,1,60.0,0.52,0.05836290866136551,0.08267490565776825
MCF7,6.0,A133,3,1,60.0,0.53,0.07562380284070969,0.07595515996217728
MCF7,6.0,A133,3,1,60.0,0.54,0.05770305171608925,0.07974663376808167
MCF7,6.0,A133,3,1,60.0,0.55,0.07285373657941818,0.07448098063468933
MCF7,6.0,A133,3,1,60.0,0.56,0.05902095511555672,0.06888031959533691
MCF7,6.0,A133,3,1,60.0,0.57,0.0923590287566185,0.09031214565038681
MCF7,6.0,A133,3,1,60.0,0.58,,0.06372124701738358
MCF7,6.0,A133,3,1,60.0,0.59,,0.07828104496002197
MCF7,6.0,A133,3,1,60.0,0.6,,0.10608946532011032
MCF7,6.0,A133,3,1,60.0,0.61,0.06341855973005295,0.09690335392951965
MCF7,6.0,A133,3,1,60.0,0.62,,0.08389236778020859
MCF7,6.0,A133,3,1,60.0,0.63,,0.06591381877660751
MCF7,6.0,A133,3,1,60.0,0.64,,0.14192579686641693
MCF7,6.0,A133,3,1,60.0,0.65,,0.07065536081790924
MCF7,6.0,A133,3,1,60.0,0.66,,0.09634876251220703
MCF7,6.0,A133,3,1,60.0,0.67,,0.10007303208112717
MCF7,6.0,A133,3,1,60.0,0.68,,0.11983742564916611
MCF7,6.0,A133,3,1,60.0,0.69,,0.09517624229192734
MCF7,6.0,A133,3,1,60.0,0.7,,0.04837111383676529
MCF7,6.0,A133,3,1,60.0,0.71,,0.12573513388633728
MCF7,6.0,A133,3,1,60.0,0.72,,
MCF7,6.0,A133,3,1,60.0,0.73,,
MCF7,6.0,A133,3,1,60.0,0.74,,
MCF7,6.0,A133,3,1,60.0,0.75,,
MCF7,6.0,A133,3,1,60.0,0.76,,
MCF7,6.0,A133,3,1,60.0,0.77,,0.13440601527690887
MCF7,6.0,A133,3,1,60.0,0.78,,
MCF7,6.0,A133,3,1,60.0,0.79,,
MCF7,6.0,A133,3,1,60.0,0.8,,
MCF7,6.0,A133,3,1,60.0,0.81,,
MCF7,6.0,A133,3,1,60.0,0.82,,0.0858471468091011
MCF7,6.0,A133,3,1,60.0,0.83,,
MCF7,6.0,A133,3,1,60.0,0.84,,
MCF7,6.0,A133,3,1,60.0,0.85,,
MCF7,6.0,A133,3,1,60.0,0.86,,
MCF7,6.0,A133,3,1,60.0,0.87,,
MCF7,6.0,A133,3,1,60.0,0.88,,
MCF7,6.0,A133,3,1,60.0,0.89,,
MCF7,6.0,A133,3,1,60.0,0.9,,
MCF7,6.0,A133,3,1,60.0,0.91,,
MCF7,6.0,A133,3,1,60.0,0.92,,
MCF7,6.0,A133,3,1,60.0,0.93,,
MCF7,6.0,A133,3,1,60.0,0.94,,
MCF7,6.0,A133,3,1,60.0,0.95,,
MCF7,6.0,A133,3,1,60.0,0.96,,
