Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_region_mean_value,Cell_Ed_region_variance,Cell_Ed_region_max_value,Cell_Ed_region_min_value,Cell_Ed_region_top_50_value,Cell_Ed_region_top_25_value,Cell_Ed_not_region_mean_value,Cell_Ed_not_region_variance,Cell_Ed_not_region_max_value,Cell_Ed_not_region_min_value,Cell_Ed_not_region_top_50_value,Cell_Ed_not_region_top_25_value,Fp_mito_ratio_mean,Fp_non_mito_ratio_mean,Fp_whole_cell_ratio_mean,Fp_mito_pixels,Fp_non_mito_pixels,Fp_whole_cell_pixels
MCF7,2.0,A133,8,1,60.0,2,0.04677151143550873,0.00015024334425106645,0.04677335172891617,0.00015016311954241246,0.05258278176188469,0.00011761466157622635,0.08533754199743271,0.01676279306411743,0.061196603,0.06585388,0.04591882973909378,0.00014934869250282645,0.09688730537891388,0.0,0.055538975,0.061238404,0.25463203,0.16982608,0.1806773,3249,22143,25392
MCF7,2.0,A133,8,1,60.0,3,0.05321836099028587,0.00017525246948935091,0.05321836099028587,0.00017525246948935091,0.061388153582811356,0.00021016673417761922,0.11310061067342758,0.007958710193634033,0.07303511,0.08007075,0.051762986928224564,0.0001550245360704139,0.11588141322135925,0.006096430588513613,0.06144357,0.067760296,0.4280963,0.2897814,0.31069538,4691,26333,31024
MCF7,2.0,A133,8,1,60.0,4,0.04936615005135536,0.00019988646090496331,0.04940633475780487,0.00019806378986686468,0.05324409157037735,0.00016030410188250244,0.09589464217424393,0.023501263931393623,0.063596636,0.0700641,0.04855596274137497,0.00020435785700101405,0.11176096647977829,0.0,0.059841923,0.06715808,0.28396192,0.19356322,0.20918563,4037,19323,23360
MCF7,2.0,A133,8,1,60.0,5,0.05839904397726059,0.00030361232347786427,0.05839904397726059,0.00030361232347786427,0.0680636391043663,0.0005321787903085351,0.15761499106884003,0.013449517078697681,0.085777156,0.09991266,0.05675060674548149,0.0002459781535435468,0.13551105558872223,0.005722080357372761,0.068859465,0.07737744,0.65247434,0.4312685,0.46350068,3982,23346,27328
MCF7,2.0,A133,8,1,60.0,6,0.03261972591280937,0.0003889621584676206,0.036963120102882385,0.0002802079834509641,0.03409906104207039,0.0003267443098593503,0.0947599783539772,0.0,0.048238892,0.05617566,0.03244989365339279,0.00039582501631230116,0.10860013216733932,0.0,0.048374057,0.05746588,0.059500817,0.12162631,0.11522849,1333,11611,12944
MCF7,2.0,A133,8,1,60.0,7,0.04435095191001892,0.0006612519500777125,0.04571500048041344,0.0006192318396642804,0.045099709182977676,0.0005677106673829257,0.14238804578781128,0.0,0.06420673,0.07686605,0.04411574825644493,0.000690403685439378,0.19012939929962158,0.0,0.064680055,0.07913594,0.6254939,0.5466751,0.5655155,5079,16169,21248
MCF7,2.0,A133,9,1,60.0,1,0.05737054720520973,0.00010523820674279705,0.05737054720520973,0.00010523820674279705,0.061113663017749786,9.257287456421182e-05,0.1087583526968956,0.026236310601234436,0.068913355,0.073633574,0.05576111376285553,0.00010206934530287981,0.1146816685795784,0.01805903948843479,0.06361201,0.06896372,0.4293947,0.34236133,0.368531,17281,40191,57472
MCF7,2.0,A133,9,1,60.0,2,0.047145068645477295,0.00034390148357488215,0.047346532344818115,0.0003358328831382096,0.04293576627969742,0.0003847963525913656,0.13628652691841125,0.0,0.05812262,0.0685412,0.04791175574064255,0.000332637777319178,0.18359480798244476,0.0,0.061723273,0.07130312,0.14498058,0.1810263,0.17547248,10248,56264,66512
MCF7,2.0,A133,9,1,60.0,3,0.04965639114379883,0.00046763941645622253,0.05022772029042244,0.0004443233192432672,0.04697088152170181,0.0005512179923243821,0.14186932146549225,0.0,0.06491075,0.07588751,0.04993985965847969,0.00045797566417604685,0.25171586871147156,0.0,0.064976886,0.07660441,0.11391979,0.15541957,0.15145728,6992,66240,73232
MCF7,2.0,A133,9,1,60.0,4,0.0694265365600586,0.0008136356482282281,0.06978253275156021,0.000792965292930603,0.05492393299937248,0.0007471569115296006,0.15407206118106842,0.0,0.0767649,0.09014729,0.07181664556264877,0.0007842162740416825,0.22458495199680328,0.0,0.09359282,0.1089833,0.5861805,0.4927932,0.50600636,5741,34835,40576
MCF7,6.0,A133,0,1,60.0,1,0.07033131271600723,0.00281523703597486,0.08420175313949585,0.0022025310900062323,0.08580836653709412,0.00045585856423713267,0.169857457280159,0.00894792377948761,0.10277474,0.11289434,0.06816289573907852,0.0031075370498001575,0.43172669410705566,0.0,0.1127404,0.14261492,0.8055566,0.99537164,0.9720455,14900,106348,121248
MCF7,6.0,A133,0,1,60.0,2,0.06915263086557388,0.0016235130606219172,0.07850898802280426,0.0011086163576692343,0.07393644750118256,0.00034711050102487206,0.13372918963432312,0.004119622986763716,0.088696346,0.09756587,0.06841433048248291,0.0018164276843890548,0.29961836338043213,0.0,0.10248105,0.121899664,0.46958905,0.64527804,0.62178856,3581,23203,26784
MCF7,6.0,A133,0,1,60.0,3,0.06693989038467407,0.0022680112160742283,0.08386601507663727,0.0014219637960195541,0.07862211763858795,0.0005355855100788176,0.1826489418745041,0.0,0.096946836,0.108204804,0.06362169981002808,0.0027103107422590256,0.336623877286911,0.0,0.10677935,0.131535,0.6479383,0.74263424,0.7216869,9050,31862,40912
MCF7,6.0,A133,0,1,60.0,4,0.09468581527471542,0.0013080463977530599,0.09524472057819366,0.0012625346425920725,0.0925179198384285,0.0006473398534581065,0.19214653968811035,0.0,0.11282629,0.12530608,0.09533216804265976,0.0015032150549814105,0.32238489389419556,0.0,0.1257624,0.1451402,0.77710587,0.8278532,0.81619805,9863,33081,42944
MCF7,6.0,A133,0,1,60.0,5,0.08913861960172653,0.0014590645441785455,0.091499924659729,0.001281656208448112,0.0946756973862648,0.000635073403827846,0.21900956332683563,0.0,0.11452429,0.12723468,0.08776199072599411,0.0016544058453291655,0.35529839992523193,0.0,0.1191407,0.13931538,0.85726595,0.7376402,0.76145947,13132,52820,65952
MCF7,6.0,A133,1,1,60.0,1,0.028550950810313225,0.0008453096961602569,0.0468442440032959,0.0005299846525304019,0.04338240250945091,0.0003037298156414181,0.11644665896892548,0.0,0.05702422,0.06494854,0.02488587237894535,0.0009113511769101024,0.21918676793575287,0.0,0.049597174,0.068674296,0.416162,0.44214126,0.43699348,21714,87870,109584
MCF7,6.0,A133,1,1,60.0,2,0.04961763694882393,0.0004301962617319077,0.050447579473257065,0.0003955235006287694,0.051746029406785965,0.0002594255201984197,0.13607047498226166,0.0,0.06417259,0.07145288,0.049235716462135315,0.0004598807718139142,0.18007560074329376,0.0,0.06604255,0.07648409,0.30767283,0.36059532,0.35254365,11458,63854,75312
