Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_region_mean,Rc_region_mean,Fp_region_PCC,Fp_cell_PCC,FRET_Judge,Near_Ed,Ed_diff
MCF7,4,A199,4,1,90,3,0.1336417943239212,0.89973974,0.6846202,0.881317,True,0.10457412327817311,0.06971513190159165
MCF7,4,A199,4,1,90,4,0.1755054742097854,0.5056054,0.6791172,0.9049203,False,0.12358004773362265,0.0
MCF7,4,A199,4,1,90,5,0.1575863808393478,0.5424392,0.9617615,0.99069315,False,0.12941685195760066,0.0
MCF7,4,A199,5,1,90,1,,0.28818828,0.7567638,0.94670403,False,0.08232747393106231,0.0
MCF7,4,A199,5,1,90,2,0.1094354316592216,0.57310843,0.784001,0.929674,False,0.13406825506618128,0.0
MCF7,4,A199,5,1,90,3,0.106884628534317,0.7190567,0.88112414,0.9695507,True,0.09448172839413425,0.05944738028506173
MCF7,4,A199,6,1,90,1,0.1237727925181388,0.48108035,0.93685055,0.98378026,False,0.11953272406861652,0.0
MCF7,4,A199,6,1,90,2,,0.3496413,0.863884,0.9670295,False,0.09533495929622188,0.0
MCF7,4,A199,6,1,90,3,0.2021916061639785,1.0722587,0.8965528,0.97710097,False,0.1904159946825172,0.0
MCF7,4,A199,6,1,90,4,0.109413281083107,0.58908075,0.8040874,0.9510031,True,0.08542365499869158,0.05099591713444264
MCF7,4,A199,7,1,90,1,0.1505820602178573,0.60996264,0.9267437,0.97493386,False,0.13942326731258806,0.0
MCF7,4,A199,7,1,90,2,0.175397902727127,0.84058124,0.9465201,0.994056,False,0.16806315830970872,0.0
MCF7,4,A199,7,1,90,3,0.1594346910715103,0.8747667,0.9667105,0.9897715,False,0.17170890948724446,0.0
MCF7,4,A199,8,1,90,1,0.0975726768374443,0.3624976,0.77909404,0.9333876,False,0.09790778112196308,0.0
MCF7,4,A199,8,1,90,2,0.1509463191032409,0.58767956,0.9330417,0.97662365,False,0.13621519324718143,0.0
MCF7,4,A199,8,1,90,3,,0.25576985,0.5763962,0.8446538,False,0.07495267130358321,0.0
MCF7,4,A199,9,1,90,1,0.1211369931697845,0.7039547,0.88836956,0.97388464,True,0.09351756099869515,0.05851425627907636
MCF7,4,A199,9,1,90,2,0.1106574535369873,0.55251783,0.92726505,0.98246455,False,0.130965685231454,0.0
MCF7,4,A199,9,1,90,3,0.1850660294294357,0.6525898,0.8967848,0.97386456,False,0.14531921133725986,0.0
MCF7,4,A199,9,1,90,4,,0.26206762,0.8329107,0.94701767,False,0.07641498968177315,0.0
MCF7,4,A199,9,1,90,5,0.1146336197853088,0.72846586,0.9616605,0.9797773,True,0.09507187952932065,0.06002255576372008
MCF7,4,A199,9,1,90,6,,0.3869518,0.9485934,0.98924863,False,0.10266994310833297,0.0
MCF7,4,A199,9,1,90,7,0.1662962883710861,0.5118978,0.99099046,0.99622446,False,0.12459730439451662,0.0
MCF7,4,A199,9,1,90,8,0.0974769368767738,0.6139458,0.7338762,0.90900195,True,0.08729889206593447,0.05268849437541939
MCF7,4,A199,0,2,40,1,,0.18024832,0.48538643,0.7966696,False,0.05620120836943872,0.0
MCF7,4,A199,0,2,40,2,,0.3641481,0.86777514,0.95974123,False,0.0982345691058031,0.0
MCF7,4,A199,0,2,40,3,0.1655058115720749,0.46051538,0.74126875,0.9206284,False,0.11603414942470512,0.0
MCF7,4,A199,0,2,40,4,,0.21582852,0.91829,0.9160316,False,0.06532573800785656,0.0
MCF7,4,A199,1,2,40,1,0.1231103464961052,0.64578766,0.93233514,0.9841971,False,0.1443988581613256,0.0
MCF7,4,A199,1,2,40,2,,0.30438676,0.90566087,0.9806424,False,0.08587508790720935,0.0
MCF7,4,A199,1,2,40,3,0.1436069309711456,0.5257351,0.91611505,0.9833305,False,0.12680478859010322,0.0
MCF7,4,A199,1,2,40,4,0.1368416100740432,0.5221432,0.8766573,0.97055954,False,0.1262356246114032,0.0
MCF7,4,A199,10,2,40,1,0.1835209727287292,0.7969097,0.9416416,0.982139,False,0.16320395487875658,0.0
MCF7,4,A199,10,2,40,2,0.1983194202184677,0.94269305,0.8828543,0.96667683,False,0.17857223630876737,0.0
MCF7,4,A199,10,2,40,3,0.1944407075643539,0.9542949,0.9196882,0.9839596,False,0.17969679151288784,0.0
MCF7,4,A199,11,2,40,1,0.2279250621795654,0.59110785,0.96633583,0.9928411,False,0.13671460976073996,0.0
MCF7,4,A199,11,2,40,2,0.2019320279359817,0.6603092,0.9479983,0.99078655,False,0.14635453781741378,0.0
MCF7,4,A199,11,2,40,3,0.1693566590547561,0.5099734,0.7362787,0.9307271,False,0.12428709750781039,0.0
MCF7,4,A199,11,2,40,4,,0.39657584,0.70391876,0.8961181,False,0.10449837734555109,0.0
MCF7,4,A199,12,2,40,1,0.1326205879449844,0.46401858,0.71950877,0.92260426,False,0.11663706989292444,0.0
MCF7,4,A199,12,2,40,2,0.1840264946222305,0.8096706,0.9466013,0.9837585,False,0.16464807506957344,0.0
MCF7,4,A199,12,2,40,3,0.1935809403657913,0.6935643,0.9250232,0.98480016,False,0.15070680363302416,0.0
MCF7,4,A199,13,2,40,1,0.2076063305139541,1.0574801,0.8831997,0.95233536,False,0.18914043290139232,0.0
MCF7,4,A199,13,2,40,2,0.1572635918855667,0.6445282,0.985425,0.9956175,False,0.14422761348817248,0.0
MCF7,4,A199,14,2,40,1,0.1703630834817886,0.98741484,0.82904494,0.9686611,False,0.18283483337580392,0.0
MCF7,4,A199,14,2,40,2,0.1673645675182342,0.9126585,0.86873233,0.9770067,False,0.17559764484877985,0.0
MCF7,4,A199,14,2,40,3,0.1183087229728698,0.7568866,0.59392977,0.81471574,True,0.09680703821847288,0.06173152016087839
MCF7,4,A199,14,2,40,4,0.1226995214819908,0.79847413,0.7485966,0.9105553,True,0.09922462849305856,0.06415747133175238
MCF7,4,A199,14,2,40,5,0.1051199734210968,0.70823425,0.88423157,0.9604394,True,0.09379293605164923,0.05877993502853196
MCF7,4,A199,14,2,40,6,0.1719029992818832,0.9762521,0.9662324,0.98573047,False,0.18178893917430877,0.0
MCF7,4,A199,14,2,40,7,,0.34297073,0.9001277,0.9794007,False,0.09398062505800109,0.0
MCF7,4,A199,14,2,40,8,0.1548931896686554,0.7274099,0.74353266,0.9335939,False,0.1549642868204009,0.0
MCF7,4,A199,14,2,40,9,0.1825996339321136,0.43982512,0.9050276,0.98215276,False,0.11241340487239172,0.0
MCF7,4,A199,14,2,40,10,0.1035835817456245,0.6675609,0.696417,0.92975044,True,0.09110427630520185,0.056214128198046
MCF7,4,A199,14,2,40,11,,0.31782535,0.91326046,0.9658339,False,0.08875207082638074,0.0
MCF7,4,A199,14,2,40,12,0.1030065044760704,0.77038205,0.80871093,0.9454725,True,0.09760691435474868,0.06252834820058507
MCF7,4,A199,15,2,40,1,0.109169565141201,0.54304934,0.830004,0.948589,False,0.12951119056244825,0.0
MCF7,4,A199,15,2,40,2,0.1877545267343521,0.7273749,0.9426454,0.9885258,False,0.15495997029944109,0.0
MCF7,4,A199,15,2,40,3,0.1486847400665283,0.7165317,0.96721435,0.99412054,False,0.15361421265916617,0.0
MCF7,4,A199,15,2,40,4,0.1407566517591476,0.44019595,0.7311975,0.92320764,False,0.11247921479018183,0.0
MCF7,4,A199,15,2,40,5,0.1172318160533905,0.8020784,0.6995785,0.9227947,True,0.09942770110286481,0.06436364737564754
MCF7,4,A199,16,2,40,1,0.1584899723529815,0.9938819,0.8767178,0.9641498,False,0.18343540768387537,0.0
MCF7,4,A199,16,2,40,2,0.1937542557716369,0.99861073,0.9672388,0.98365223,False,0.18387209831501303,0.0
MCF7,4,A199,16,2,40,3,0.2035411149263382,1.4646147,0.7885988,0.92177075,False,0.21868660022193323,0.0
MCF7,4,A199,16,2,40,4,0.1388876587152481,0.7403025,0.73122406,0.9512273,False,0.15654250913275133,0.0
MCF7,4,A199,16,2,40,5,0.0983942449092865,0.53814864,0.73410344,0.88934934,True,0.08134060263344516,0.04741073801722172
MCF7,4,A199,17,2,40,1,0.1634931415319442,1.0355283,0.90982896,0.9555178,False,0.18721155308919063,0.0
MCF7,4,A199,17,2,40,2,0.1765969544649124,0.98458004,0.7878861,0.9344534,False,0.18257034103799613,0.0
MCF7,4,A199,17,2,40,3,0.2644955515861511,1.3952391,0.6682335,0.8833355,False,0.21436189347443435,0.0
MCF7,4,A199,17,2,40,4,0.2062052935361862,0.9914356,0.27122045,0.7982577,False,0.1832086866379209,0.0
MCF7,4,A199,18,2,40,1,0.1418900489807129,0.9342728,0.8125042,0.9379509,True,0.10624350596609294,0.07150411598257944
MCF7,4,A199,18,2,40,2,0.1460058093070984,0.5470041,0.9356731,0.98675674,False,0.13012086315737623,0.0
MCF7,4,A199,18,2,40,3,0.164756640791893,0.6742194,0.94659543,0.9906286,False,0.1481960722710536,0.0
MCF7,4,A199,18,2,40,4,0.1365493088960647,0.5428504,0.9070491,0.97816443,False,0.1294804390626596,0.0
MCF7,4,A199,18,2,40,5,,0.39852536,0.89260197,0.968696,False,0.10486569401930615,0.0
MCF7,4,A199,18,2,40,6,0.1365014761686325,0.5665706,0.93817526,0.9842314,False,0.13309197861877403,0.0
MCF7,4,A199,18,2,40,7,,0.24423626,0.8907153,0.96734524,False,0.0722362356486862,0.0
MCF7,4,A199,18,2,40,8,0.1194596886634826,0.73951715,0.94523764,0.9821011,True,0.09575493122717073,0.06069210995319359
MCF7,4,A199,19,2,40,1,0.1585182845592498,0.6872681,0.8386026,0.9597286,False,0.1498959535831917,0.0
MCF7,4,A199,19,2,40,2,,0.3592012,0.89609265,0.97543734,False,0.09725274050670349,0.0
MCF7,4,A199,19,2,40,3,0.1900370568037033,0.72097254,0.9740988,0.9964569,False,0.15416741903389114,0.0
MCF7,4,A199,19,2,40,4,0.1799177974462509,1.2506564,0.93716174,0.97939587,False,0.2044921451359701,0.0
MCF7,4,A199,19,2,40,5,0.127064049243927,0.6257125,0.971498,0.9912924,False,0.14163771269520287,0.0
MCF7,4,A199,19,2,40,6,0.1695602238178253,0.59881794,0.9372713,0.9890919,False,0.13782995324658415,0.0
MCF7,4,A199,19,2,40,7,0.1491120010614395,0.80403,0.8374386,0.943545,False,0.16401226143689407,0.0
MCF7,4,A199,2,2,40,1,0.1206490918993949,0.74894476,0.94422776,0.99080765,True,0.09632918975354733,0.06125821837019467
MCF7,4,A199,2,2,40,2,0.1735140681266784,0.8848457,0.9559436,0.990334,False,0.17275855397606285,0.0
MCF7,4,A199,2,2,40,3,0.1259007900953292,0.90189433,0.92681086,0.9884889,True,0.10468043144783455,0.06982827190373388
MCF7,4,A199,2,2,40,4,0.1681080162525177,0.89424694,0.90595645,0.9802754,False,0.1737275468002076,0.0
MCF7,4,A199,3,2,40,1,0.1187532693147659,0.75137424,0.76835716,0.8935387,True,0.0964759366669927,0.0614033526389868
MCF7,4,A199,3,2,40,2,,0.32694992,0.5543536,0.8626152,False,0.090672276885928,0.0
MCF7,4,A199,3,2,40,3,0.1170637756586074,0.68669635,0.80535257,0.9405821,True,0.09238935154299788,0.05743266994889659
MCF7,4,A199,3,2,40,4,0.1952233016490936,1.177674,0.87498456,0.9757621,False,0.19901235538469028,0.0
MCF7,4,A199,3,2,40,5,0.1142360344529151,0.7376037,0.9695698,0.98979485,True,0.095637436147613,0.06057664281642236
MCF7,4,A199,3,2,40,6,0.1316102296113968,0.50227606,0.9005395,0.9845005,False,0.12303836491942766,0.0
MCF7,4,A199,3,2,40,7,0.0973308086395263,0.48682505,0.9250601,0.98751307,True,0.07686099403445833,0.04363174208133418
MCF7,4,A199,4,2,40,1,0.1628904789686203,0.9493375,0.7529182,0.88294387,False,0.17921791377839905,0.0
MCF7,4,A199,4,2,40,2,0.1507331281900406,0.6406007,0.6560244,0.90050745,False,0.14369191577207055,0.0
MCF7,4,A199,4,2,40,3,0.1600221991539001,0.62940323,0.9661554,0.99470747,False,0.14215044156994827,0.0
MCF7,4,A199,4,2,40,4,0.1381106972694397,0.7676329,0.92034805,0.97702336,False,0.15981197634418323,0.0
MCF7,4,A199,4,2,40,5,0.2813771665096283,1.1058255,0.86496943,0.96655905,False,0.19324667879650997,0.0
MCF7,4,A199,5,2,40,1,0.1165657863020896,0.44100806,0.8205419,0.9476809,False,0.11262321883196129,0.0
MCF7,4,A199,5,2,40,2,0.1378337442874908,0.9184292,0.82637274,0.9317695,True,0.10548663968562301,0.07068975796303666
MCF7,4,A199,5,2,40,3,0.244252935051918,1.4497848,0.9071494,0.9772734,False,0.2177827237723085,0.0
MCF7,4,A199,5,2,40,4,0.1103531792759895,0.81781685,0.93309426,0.97584116,True,0.10030287567361938,0.06525648791133144
MCF7,4,A199,6,2,40,1,0.1641926616430282,0.85272425,0.8402546,0.95916873,False,0.16937357191713767,0.0
MCF7,4,A199,6,2,40,2,0.1857712417840957,1.3077632,0.9048412,0.95819753,False,0.2085382319988463,0.0
MCF7,4,A199,6,2,40,3,0.1628550738096237,0.94708,0.93210775,0.98737776,False,0.17899903445158905,0.0
MCF7,4,A199,6,2,40,4,0.1545445919036865,1.0295107,0.9121027,0.9614312,False,0.18667550636712582,0.0
MCF7,4,A199,7,2,40,1,0.1281721591949463,0.54719144,0.894781,0.9680368,False,0.13014966649505247,0.0
MCF7,4,A199,7,2,40,2,0.116403117775917,0.7313161,0.8317737,0.9520453,True,0.0952490799654966,0.06019585859887071
MCF7,4,A199,7,2,40,3,0.1695311516523361,1.1373538,0.6430459,0.9302025,False,0.19582448090718532,0.0
MCF7,4,A199,7,2,40,4,,0.26845324,0.82490736,0.93455946,False,0.07788288066495852,0.0
MCF7,4,A199,7,2,40,5,0.1107062548398971,0.6708132,0.5762459,0.8898109,True,0.09132528671971805,0.05642268271217295
MCF7,4,A199,8,2,40,1,0.1394419521093368,0.572506,0.9409418,0.9832095,False,0.1339786353756361,0.0
MCF7,4,A199,8,2,40,2,0.1393450945615768,0.61317766,0.92073095,0.976917,False,0.13987881463719254,0.0
MCF7,4,A199,8,2,40,3,,0.34402537,0.7352572,0.879074,False,0.09419564465513028,0.0
MCF7,4,A199,8,2,40,4,,0.42623255,0.93960094,0.9906056,False,0.10997756179383229,0.0
MCF7,4,A199,9,2,40,1,0.1686610579490661,1.2216256,0.7819148,0.93832564,False,0.20235552777209623,0.0
MCF7,4,A199,9,2,40,2,0.1947752237319946,1.3811291,0.8824542,0.91827595,False,0.2134514709009268,0.0
MCF7,4,A199,9,2,40,3,0.2475010156631469,1.6529417,0.8050295,0.92495596,False,0.22928605841583324,0.0
MCF7,4,A199,9,2,40,4,0.2450976073741912,1.1084688,0.8607869,0.9543309,False,0.1934657597968725,0.0
MCF7,4,A199,9,2,40,5,0.2962484657764435,1.3120797,0.8969563,0.97515464,False,0.20883593658125194,0.0
MCF7,4,A199,9,2,40,6,0.1150463446974754,0.728737,0.81846344,0.9524952,True,0.09508876758651313,0.06003906041739954
MCF7,6,A199,0,1,90,1,0.2187662869691848,1.1137757,0.8871072,0.9715074,False,0.1939039499791771,0.0
MCF7,6,A199,0,1,90,2,0.2183055132627487,1.4766284,0.25317055,0.72970754,False,0.21941089393951874,0.0
MCF7,6,A199,0,1,90,3,0.1160477101802825,0.5140664,0.94596833,0.98405486,False,0.12494593050872804,0.0
MCF7,6,A199,0,1,90,4,0.1186433807015419,0.7557233,0.87873673,0.96443343,True,0.09673737810632661,0.06166239616334333
MCF7,6,A199,1,1,90,1,0.1409792602062225,0.61681986,0.8791362,0.9637229,False,0.1403927018066193,0.0
MCF7,6,A199,1,1,90,2,0.1329938471317291,0.93817616,0.9551321,0.98843277,True,0.10642767741804157,0.07170310037462307
MCF7,6,A199,1,1,90,3,0.1106628850102424,0.5702459,0.9547288,0.98694,False,0.13364180170761789,0.0
MCF7,6,A199,1,1,90,4,0.1110402569174766,1.0535498,0.94188327,0.9838121,True,0.11149357472654098,0.07730453788801556
MCF7,6,A199,1,1,90,5,0.0827950984239578,0.7669784,0.6401455,0.8425056,True,0.09740660123059874,0.062328260949946285
MCF7,6,A199,11,1,90,1,0.1436768621206283,0.5340565,0.9141418,0.9723503,False,0.1281131379450496,0.0
MCF7,6,A199,11,1,90,2,,0.3732664,0.958738,0.9921397,False,0.10002577446007564,0.0
MCF7,6,A199,12,1,90,1,,0.42916384,0.93566877,0.9795232,False,0.11050677934868547,0.0
MCF7,6,A199,12,1,90,2,0.1341896951198578,0.6057488,0.7657734,0.95763826,False,0.1388234314109405,0.0
MCF7,6,A199,13,1,90,1,0.1381790339946746,0.56593496,0.94653624,0.9818626,False,0.13299662540262847,0.0
MCF7,6,A199,13,1,90,2,0.1640284657478332,0.77670014,0.9165653,0.9783666,False,0.1608744464442942,0.0
MCF7,6,A199,13,1,90,3,0.1410141438245773,0.64632624,0.9668273,0.9864337,False,0.1444720071521183,0.0
MCF7,6,A199,14,1,90,1,0.1711085587739944,0.718478,0.7687055,0.96858424,False,0.15385701999094545,0.0
MCF7,6,A199,14,1,90,2,0.1811242699623108,0.6912557,0.9551034,0.989305,False,0.15041019379860773,0.0
MCF7,6,A199,15,1,90,1,,0.40798894,0.9763744,0.9931438,False,0.10663431057917258,0.0
MCF7,6,A199,15,1,90,2,0.1358764320611953,0.7407839,0.94644606,0.97968936,False,0.1566009860270422,0.0
MCF7,6,A199,15,1,90,3,0.156602531671524,1.087505,0.9149507,0.9865522,False,0.1917129970946177,0.0
MCF7,6,A199,15,1,90,4,0.2127460986375808,0.88730574,0.8540538,0.95171857,False,0.17301304468029646,0.0
MCF7,6,A199,15,1,90,5,0.1334437876939773,0.6040702,0.98523074,0.9961261,False,0.13858360662768998,0.0
MCF7,6,A199,15,1,90,6,,0.4366525,0.95722795,0.9864569,False,0.11184898226954673,0.0
MCF7,6,A199,15,1,90,7,0.1376984268426895,0.4632174,0.896653,0.972628,False,0.1164994369257774,0.0
MCF7,6,A199,15,1,90,8,0.1473170220851898,0.473228,0.9783671,0.9955855,False,0.11820838593890423,0.0
MCF7,6,A199,16,1,90,1,0.1464123129844665,0.5099104,0.96018845,0.9912973,False,0.12427692875020928,0.0
MCF7,6,A199,16,1,90,2,0.1255385726690292,0.81154746,0.7190371,0.87822276,True,0.0999564863482922,0.06490227218514417
MCF7,6,A199,16,1,90,3,0.1332069486379623,0.45542958,0.91387236,0.9653746,False,0.11515368915341131,0.0
MCF7,6,A199,16,1,90,4,0.1479370892047882,0.6759362,0.93025273,0.983075,False,0.14842123560550813,0.0
MCF7,6,A199,16,1,90,5,0.1493849158287048,0.6387072,0.98023826,0.99209934,False,0.14343273136286946,0.0
MCF7,6,A199,17,1,90,1,0.1763087660074234,0.45603827,0.89759076,0.9809328,False,0.11525939037302914,0.0
MCF7,6,A199,17,1,90,2,0.1844692379236221,0.75118256,0.43179512,0.79211926,False,0.15785629002609528,0.0
MCF7,6,A199,18,1,90,1,,0.32938838,0.9212871,0.97621346,False,0.09118097138775953,0.0
MCF7,6,A199,18,1,90,2,0.1487466394901275,0.53610855,0.9373852,0.975603,False,0.12843359696162096,0.0
MCF7,6,A199,18,1,90,3,0.1245233789086341,0.48886585,0.89808923,0.9665248,False,0.1208319962473449,0.0
MCF7,6,A199,18,1,90,4,0.1674908548593521,0.7903445,0.9523629,0.9835822,False,0.16245296701277323,0.0
MCF7,6,A199,19,1,90,1,,0.38366637,0.7164418,0.89953417,False,0.10203993334028924,0.0
MCF7,6,A199,19,1,90,2,,0.3548854,0.9772507,0.99626744,False,0.09639031256813307,0.0
MCF7,6,A199,19,1,90,3,0.1356805711984634,0.4885329,0.97675145,0.9939237,False,0.12077671054499364,0.0
MCF7,6,A199,19,1,90,4,0.1536705940961837,0.6157633,0.9134751,0.9763781,False,0.14024386765066393,0.0
MCF7,6,A199,2,1,90,1,0.1807902157306671,0.7240134,0.9609865,0.9918054,False,0.15454458254210784,0.0
MCF7,6,A199,2,1,90,2,0.1921450495719909,0.95078564,0.8342262,0.9184145,False,0.1793580536711353,0.0
MCF7,6,A199,3,1,90,1,0.160138726234436,0.64216775,0.87680316,0.9677174,False,0.1439059633219566,0.0
MCF7,6,A199,3,1,90,2,0.1355554461479187,0.63771594,0.9044481,0.96982425,False,0.14329680757702096,0.0
MCF7,6,A199,3,1,90,3,0.1379831582307815,0.77660716,0.7987623,0.95720136,False,0.16086360638105274,0.0
MCF7,6,A199,3,1,90,4,0.1759048700332641,0.5909325,0.98649955,0.9976729,False,0.1366891178601229,0.0
MCF7,6,A199,4,1,90,1,0.1485377252101898,0.59579545,0.9679194,0.9923119,False,0.13739400347331482,0.0
MCF7,6,A199,4,1,90,2,0.1180569902062416,0.56071454,0.94623667,0.9853544,False,0.13221056473274095,0.0
MCF7,6,A199,4,1,90,3,0.1534749567508697,0.798742,0.7365442,0.93678015,False,0.16341257167509293,0.0
MCF7,6,A199,4,1,90,4,0.1622380316257476,0.736362,0.98488307,0.9973735,False,0.15606262749357563,0.0
MCF7,6,A199,5,1,90,1,0.1290159225463867,0.5130175,0.9340994,0.98351127,False,0.12477743317575639,0.0
MCF7,6,A199,5,1,90,2,0.1870920062065124,0.88266337,0.10016309,0.8407231,False,0.17253223562744516,0.0
MCF7,6,A199,5,1,90,3,0.1475158631801605,0.6780691,0.7789036,0.96189505,False,0.1487003299208596,0.0
MCF7,6,A199,5,1,90,4,0.1506272852420807,0.70761436,0.90414447,0.96571404,False,0.1524946677539067,0.0
MCF7,6,A199,5,1,90,5,0.1814364194869995,1.9403532,0.5382637,0.8540317,True,0.13545557293656732,0.10738939466800485
MCF7,6,A199,5,1,90,6,0.1715993136167526,1.5652809,0.7785923,0.92764163,True,0.1276459399925822,0.09689998447128448
MCF7,6,A199,6,1,90,1,0.1251079142093658,0.6019071,0.9238976,0.9856826,False,0.13827381924956822,0.0
MCF7,6,A199,6,1,90,2,0.1393891870975494,0.85184014,0.95544994,0.9874606,False,0.16927874320728353,0.0
MCF7,6,A199,6,1,90,3,0.1402465105056762,0.54569894,0.9636092,0.9910276,False,0.12992000235181633,0.0
MCF7,6,A199,6,1,90,4,0.1254820078611374,0.5519841,0.9242781,0.9851441,False,0.1308841687231203,0.0
MCF7,6,A199,7,1,90,1,0.1756121665239334,0.83192986,0.92002356,0.98122907,False,0.1671189466173121,0.0
MCF7,6,A199,7,1,90,2,0.1507501751184463,0.4779097,0.87146366,0.95527273,False,0.11899967203679629,0.0
MCF7,6,A199,7,1,90,3,0.1307259202003479,0.9345905,0.9434276,0.9874393,True,0.1062585295368652,0.07152033580957375
MCF7,6,A199,8,1,90,1,0.1721448898315429,1.2956564,0.9381849,0.9884809,False,0.20769726479973222,0.0
MCF7,6,A199,8,1,90,2,0.15933857858181,1.2995508,0.8082962,0.93196046,True,0.12030851936442198,0.08766022583572754
MCF7,6,A199,8,1,90,3,0.1734945178031921,0.48092565,0.9642486,0.98831016,False,0.11950676875641932,0.0
MCF7,6,A199,8,1,90,4,0.1826720088720321,0.41810206,0.9343155,0.98108727,False,0.10849822619960088,0.0
MCF7,6,A199,9,1,90,1,0.1552310287952423,0.8648647,0.88193005,0.96649444,False,0.1706666492212545,0.0
MCF7,6,A199,9,1,90,2,0.1629994511604309,1.2473811,0.93194413,0.9684011,False,0.20425385120485345,0.0
MCF7,6,A199,9,1,90,3,0.1441030800342559,0.5796781,0.9547094,0.98885643,False,0.1350411459144746,0.0
MCF7,6,A199,9,1,90,4,0.1465980857610702,0.6821713,0.8374741,0.96611565,False,0.14923512153607663,0.0
MCF7,6,A199,0,2,40,1,0.1646994203329086,0.7860899,0.8978377,0.97823095,False,0.16196333857551068,0.0
MCF7,6,A199,0,2,40,2,0.1727614849805832,1.0063405,0.9380969,0.98561776,False,0.18458148255493023,0.0
MCF7,6,A199,0,2,40,3,0.164865106344223,0.9603275,0.8979012,0.9700296,False,0.18027626506285302,0.0
MCF7,6,A199,1,2,40,1,0.1370182931423187,0.75706804,0.9674901,0.9881287,False,0.158560187982248,0.0
MCF7,6,A199,1,2,40,2,0.1841651648283004,0.64090157,0.94508016,0.9857713,False,0.14373304412159227,0.0
MCF7,6,A199,1,2,40,3,0.14238241314888,0.45619327,0.962424,0.9885571,False,0.11528629256746942,0.0
MCF7,6,A199,1,2,40,4,0.1618790179491043,1.1478815,0.94056875,0.9753406,False,0.19666838789756325,0.0
MCF7,6,A199,10,2,40,1,0.1507846564054489,0.6072607,0.8811475,0.9770251,False,0.13903901065956506,0.0
MCF7,6,A199,11,2,40,1,0.1790936142206192,0.85836375,0.7121757,0.91643655,False,0.16997633536491444,0.0
MCF7,6,A199,11,2,40,2,0.211973175406456,0.7609186,0.91201544,0.9844769,False,0.15901816517810644,0.0
MCF7,6,A199,11,2,40,3,0.1957476437091827,1.289711,0.9671729,0.9889576,False,0.20728102716893093,0.0
MCF7,6,A199,11,2,40,4,0.2431556731462478,1.0142217,0.8685535,0.96252155,False,0.18529915828034219,0.0
MCF7,6,A199,11,2,40,5,0.1552789360284805,1.4127284,0.66836417,0.888094,True,0.12366303365247559,0.09181254627604023
MCF7,6,A199,12,2,40,1,0.1772575676441192,0.73347515,0.8751924,0.9740621,False,0.155709676715008,0.0
MCF7,6,A199,12,2,40,2,0.1495281308889389,0.60155696,0.9264642,0.97879475,False,0.1382235954192975,0.0
MCF7,6,A199,12,2,40,3,0.1703105270862579,0.70857304,0.9373386,0.9828467,False,0.15261558775386036,0.0
MCF7,6,A199,12,2,40,4,,0.14380929,0.79365253,0.91353595,False,0.04626804414221884,0.0
MCF7,6,A199,12,2,40,5,0.1780349761247635,1.4244488,0.95708835,0.99285966,False,0.21621292163398131,0.0
MCF7,6,A199,12,2,40,6,0.150800734758377,1.1433483,0.971117,0.99135345,True,0.11498921916991822,0.08131680090157459
MCF7,6,A199,13,2,40,1,0.236351191997528,0.93427664,0.92003566,0.98877066,False,0.17774799964497323,0.0
MCF7,6,A199,13,2,40,2,0.1514378190040588,0.72401476,0.81690115,0.9493731,False,0.15454475092777048,0.0
MCF7,6,A199,13,2,40,3,0.1272956877946853,0.6259207,0.64025724,0.9108984,False,0.1416666985050378,0.0
MCF7,6,A199,13,2,40,4,0.130943477153778,1.0839207,0.9721212,0.9904634,True,0.11271600852310974,0.07869377861514364
MCF7,6,A199,14,2,40,1,,0.39984947,0.9708687,0.9925752,False,0.10511459132816615,0.0
MCF7,6,A199,14,2,40,2,0.1842029392719268,1.0701889,0.79586685,0.926551,False,0.19023844403764315,0.0
MCF7,6,A199,14,2,40,3,0.1665341556072235,0.6582964,0.963416,0.98518264,False,0.14608550992452254,0.0
MCF7,6,A199,14,2,40,4,0.2267115265130996,1.6853878,0.7595937,0.9405482,False,0.23096206454799564,0.0
MCF7,6,A199,14,2,40,5,,0.42829448,0.97328836,0.9916109,False,0.11035005095027743,0.0
MCF7,6,A199,14,2,40,6,0.150530457496643,0.81298083,0.8619282,0.9554733,False,0.16501936506410828,0.0
MCF7,6,A199,14,2,40,7,0.1552591323852539,0.92688537,0.80303514,0.9334441,False,0.1770182188678925,0.0
MCF7,6,A199,15,2,40,1,0.1956140100955963,0.48347363,0.8642013,0.9704003,False,0.11993357498373597,0.0
MCF7,6,A199,15,2,40,2,0.1650211215019226,0.4557068,0.84327716,0.9662068,False,0.1152018403706021,0.0
MCF7,6,A199,15,2,40,3,0.1651793867349624,0.6598164,0.93003273,0.98585784,False,0.14628873121147615,0.0
MCF7,6,A199,15,2,40,4,0.1095252782106399,0.5685476,0.9298034,0.97871536,False,0.1333880570790456,0.0
MCF7,6,A199,15,2,40,5,0.1303672343492508,0.6181385,0.9343288,0.97352564,False,0.14057818165750335,0.0
MCF7,6,A199,15,2,40,6,0.1393990367650985,0.837582,0.87143505,0.9360012,False,0.16773682807080176,0.0
MCF7,6,A199,16,2,40,1,,0.4264756,0.90570474,0.97431165,False,0.11002152493880722,0.0
