Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean_value,Ed_variance,Ed_not_zero_mean_value,Ed_not_zero_variance,Ed_region_mean,Ed_region_variance,Ed_region_max_value,Ed_region_min_value,Ed_region_top_50_value,Ed_region_top_25_value,Ed_not_region_mean_value,Ed_not_region_variance,Ed_not_region_max_value,Ed_not_region_min_value,Ed_not_region_top_50_value,Ed_not_region_top_25_value,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
MCF7,2,A199,7,2,40,2,0.23751021921634674,0.0010524129029363394,0.23751021921634674,0.0010524129029363394,0.23013389110565186,0.0004328106588218361,0.3137763738632202,0.1552983522415161,0.24643133580684662,0.2574600577354431,0.23913969099521637,0.0011746111558750272,0.46240127086639404,0.08008570224046707,0.26555198,0.28280777,1.0602345,1.1327022,1.119671,10792,49223,60015,0.9996287,0.96572006,0.98026794,0.99694014,0.99290156,1.2111311,1.8354094,0.78843474,0.015994832,1.1219791,1.4616745,0.92001766,0.006785834,1.2306769,1.8354094,0.78843474,0.015889237
MCF7,2,A199,8,2,40,1,0.11500360071659088,0.004875655751675367,0.13630056381225586,0.002875767182558775,,,,,,,0.11500360071659088,0.004875655751675367,0.547497570514679,0,0.16713469,0.19958493,1.006988,1.2166513,1.1695064,16837,58041,74878,0.97876745,0.9498775,0.98368776,0.99599975,0.99150056,0.34826118,1.1513695,0,0.029639393,0.3611694,0.51025647,0.2439345,0.00112626,0.34451678,1.1513695,0,0.037848074
MCF7,2,A199,8,2,40,2,0.1596004217863083,0.0028574916068464518,0.16249831020832062,0.0024384751450270414,0.17199498414993286,0.0005111491191200912,0.2945278584957123,0.07530782371759415,0.18939420580863953,0.20071980357170105,0.15666064620018005,0.00336892600171268,0.4695711135864258,0,0.20067352,0.2276792,0.967206,0.8339971,0.8594414,10293,43594,53887,0.97816795,0.96251285,0.99239546,0.9978181,0.9952749,0.8485117,2.2871785,0,0.03227795,0.8537649,1.147562,0.5906305,0.003077664,0.8472715,2.2871785,0,0.039164227
MCF7,2,A199,8,2,40,3,0.29054316878318787,0.004196299239993095,0.2931266129016876,0.0034763419535011053,0.299142986536026,0.0010719024576246738,0.42638304829597473,0.1420007050037384,0.3248435854911804,0.34046244621276855,0.28781965374946594,0.0051549323834478855,0.6585457921028137,0,0.34073552,0.37293354,0.9775141,0.8675261,0.8939101,11894,37689,49583,0.9582607,0.9128483,0.98302466,0.99456257,0.99130726,1.3843331,3.2520974,0,0.07967516,1.3451186,2.0274897,0.8374767,0.015987787,1.3967083,3.2520974,0,0.09913485
MCF7,2,A199,8,2,40,4,0.1728547364473343,0.004482402466237545,0.17904749512672424,0.003534195711836219,0.15516535937786102,0.0007646094891242683,0.25609391927719116,0.05483555793762207,0.1770390421152115,0.1898452639579773,0.17798110842704773,0.005442853085696697,0.549136757850647,0,0.23268248,0.27026042,1.0830733,1.2971876,1.239202,11361,30590,41951,0.98507345,0.9026703,0.9807891,0.99543566,0.9917201,0.65853655,1.8145642,0,0.041145712,0.54551005,0.7875338,0.401671,0.0024265,0.70051277,1.8145642,0,0.049018964
MCF7,2,A199,8,2,40,5,0.1973835527896881,0.0031576836481690407,0.19741614162921906,0.003151773475110531,0.18779489398002625,0.0010533294407650828,0.3109878897666931,0.0492682084441185,0.2128855586051941,0.22931309044361115,0.20219391584396362,0.004144115839153528,0.5225176215171814,0,0.25348127,0.28787336,0.9780517,0.80877054,0.86532557,8098,16141,24239,0.9812617,0.93233967,0.9874488,0.99599737,0.99347293,1.1723676,2.5987697,0,0.026832266,1.095476,1.3996253,0.83586955,0.00565488,1.2109419,2.5987697,0,0.03300236
MCF7,2,A199,9,2,40,1,0.13128770887851715,0.0011658567236736417,0.1325962245464325,0.00100397237110883,0.1368400752544403,0.0002899192913901061,0.21924586594104767,0.07368684560060501,0.15019920468330383,0.15850423276424408,0.12976740300655365,0.0013949460117146373,0.3256143629550934,0,0.15758803,0.17294909,1.0949101,1.396576,1.3316905,5100,18611,23711,0.9929982,0.9691284,0.98957986,0.9978858,0.9929204,0.8043991,2.1861515,0,0.04391698,0.6115794,0.81913704,0.48180786,0.001893388,0.8572349,2.1861515,0,0.042452745
MCF7,2,A199,9,2,40,2,0.14484411478042603,0.0008626224007457495,0.14488381147384644,0.0008571047801524401,0.14743219316005707,0.0002890518226195127,0.21605174243450165,0.08573458343744278,0.16095112264156342,0.16929689049720764,0.14398671686649323,0.0010496863396838307,0.26971378922462463,0,0.16907655,0.18331414,1.0221658,1.0550283,1.0468502,4539,13700,18239,0.97649693,0.9483615,0.9884461,0.99768984,0.9959219,0.8994026,1.847024,0.6126518,0.018187167,0.8002715,1.0861486,0.65200526,0.00296202,0.93224365,1.847024,0.6126518,0.018896988
MCF7,2,A199,9,2,40,3,0.1204008162021637,0.004278829786926508,0.12882022559642792,0.0034934505820274353,0.10962913930416107,0.0020660024601966143,0.29000502824783325,0,0.14579148590564728,0.16799704730510712,0.12678536772727966,0.005480876192450523,0.42990368604660034,0,0.18586995,0.22121769,0.79251707,0.85648996,0.82931376,3418,4628,8046,0.7311967,0.41679972,0.6924397,0.9712838,0.9603041,0.61372703,1.5643419,0,0.041361477,0.61678207,1.0537112,0,0.01151593,0.6114718,1.5643419,0,0.06338235
MCF7,4,A199,0,1,90,1,0.15860134363174438,0.0012700086226686835,0.1586054265499115,0.0012693938333541155,0.17318354547023773,0.0006703458493575454,0.2578536868095398,0.08083020150661469,0.19352641701698303,0.20465050637722015,0.15803393721580505,0.0012847461039200425,0.3956775963306427,0,0.18531425,0.20430955,0.9467969,0.9534164,0.9503351,18083,20764,38847,0.957045,0.9419628,0.98116446,0.99495137,0.99397933,0.4827909,1.0275984,0.2753633,0.003858736,0.45936796,0.6314027,0.33297873,0.001394103,0.5031886,1.0275984,0.2753633,0.005111202
MCF7,4,A199,0,1,90,2,0.14543499052524567,0.0006605045637115836,0.14543499052524567,0.0006605045637115836,0.15399625897407532,0.00028599242796190083,0.22520823776721954,0.0875098779797554,0.16730459034442902,0.17440196871757507,0.1425865739583969,0.0007526083500124514,0.2527306079864502,0.033453941345214844,0.16461104,0.17856291,0.98094416,0.9691386,0.972086,4969,14934,19903,0.93361396,0.9903402,0.9970159,0.9990184,0.9984171,0.6848211,1.0805227,0.50300246,0.004714613,0.6364606,0.7611861,0.5339028,0.000759549,0.70091105,1.0805227,0.50300246,0.004993491
MCF7,4,A199,0,1,90,3,0.15512391924858093,0.0007259890553541481,0.15512391924858093,0.0007259890553541481,0.17302030324935913,0.0003833118826150894,0.24056175351142883,0.09667880088090897,0.18699927628040314,0.19545260071754456,0.15029072761535645,0.0007086776313371956,0.25827404856681824,0.04504604637622833,0.17115282,0.18547334,0.9926068,0.94730496,0.9569444,6162,22797,28959,0.98905194,0.98536325,0.99801856,0.99927163,0.9988013,0.5538145,0.7432238,0.3860982,0.001319187,0.5738696,0.6472583,0.4701619,0.00038434,0.5483938,0.7432238,0.3860982,0.001433768
MCF7,4,A199,1,1,90,1,0.10027439147233963,0.0013389249797910452,0.10108333081007004,0.0012679572682827711,0.10069792717695236,0.000577425817027688,0.18670867383480072,0.02485315501689911,0.11971256881952286,0.13138559460639954,0.10020584613084793,0.001462161191739142,0.35186561942100525,0,0.12917133,0.14852822,0.94756156,0.91145456,0.9263886,5168,7327,12495,0.95093393,0.8792486,0.9691442,0.99399173,0.9916961,0.5122861,1.1479042,0,0.005989962,0.49195755,0.66589034,0.33490136,0.002106483,0.52662265,1.1479042,0,0.008231771
MCF7,4,A199,1,1,90,2,0.10776437073945999,0.0010215073125436902,0.10782212018966675,0.0010158284567296505,0.1050570085644722,0.0004682194266933948,0.14565548300743103,0.05622479319572449,0.12298909574747086,0.1330919861793518,0.10777149349451065,0.0010229438776150346,0.36119335889816284,0,0.13180865,0.14902632,1.1156507,1.2692027,1.209874,7214,11457,18671,0.9736336,0.8505845,0.96234226,0.99466616,0.9910025,0.48106194,0.98739135,0,0.004924842,0.44998312,0.62622607,0.31302014,0.001544159,0.5006293,0.98739135,0,0.00606232
MCF7,4,A199,1,1,90,3,0.14797343313694,0.0019414153648540378,0.14808404445648193,0.0019264885922893882,0.14558516442775726,0.0006853396771475673,0.2595987915992737,0.032818567007780075,0.16617417335510254,0.17930331826210022,0.1496056318283081,0.002793293446302414,0.43188679218292236,0,0.19122124,0.21916616,1.0255196,1.09108,1.0637182,10617,14822,25439,0.97094136,0.9163045,0.98214453,0.99530643,0.9936922,0.59904605,1.2564031,0,0.006364878,0.59235734,0.7913504,0.4241317,0.002308402,0.60383695,1.2564031,0,0.009215339
MCF7,4,A199,1,1,90,4,0.16854524612426758,0.004377634264528751,0.1722644716501236,0.0038335456047207117,0.1615155190229416,0.0017185447504743934,0.31863316893577576,0,0.19425295293331146,0.21324411034584045,0.1755930781364441,0.006944351363927126,0.5507317781448364,0,0.24074526,0.2804355,1.0985855,1.066989,1.0828089,11687,11655,23342,0.94796556,0.7779008,0.92442095,0.989105,0.9839331,0.89602035,2.6340375,0,0.040310998,0.8845512,1.3467029,0.5175627,0.010408817,0.9075191,2.6340375,0,0.07002603
MCF7,4,A199,10,1,90,1,0.1259404569864273,0.0021468563936650753,0.127558171749115,0.001968078315258026,0.12462583929300308,0.0008621808956377208,0.25098860263824463,0,0.14773517847061157,0.1614166796207428,0.1262596845626831,0.0024582967162132263,0.46577489376068115,0,0.16379838,0.18868177,0.9383413,0.9904856,0.9712945,9286,15945,25231,0.93971926,0.80818355,0.93546706,0.9896767,0.9855866,0.5280389,1.4361941,0,0.010983642,0.51731426,0.8014062,0.31735542,0.004183974,0.5342844,1.4361941,0,0.014837378
MCF7,4,A199,10,1,90,2,0.10118337720632553,0.000979844480752945,0.10133934020996094,0.0009655497851781547,,,,,,,0.10118337720632553,0.000979844480752945,0.3272886574268341,0,0.12504032,0.14106083,1.0336032,1.1540408,1.1026086,9989,13402,23391,0.9464705,0.8718728,0.95838886,0.9940165,0.990839,0.37195554,0.79224914,0,0.003106468,0.34726506,0.4944802,0.24659364,0.001082178,0.3903569,0.79224914,0,0.003822186
MCF7,4,A199,10,1,90,3,0.15502673387527466,0.001179476035758853,0.15502673387527466,0.001179476035758853,0.14371170103549957,0.0005768913542851806,0.26771223545074463,0.05409068241715431,0.16184115409851074,0.1740318387746811,0.157766655087471,0.001286881510168314,0.33427971601486206,0.03371858224272728,0.18623208,0.20415261,1.0117083,1.1740243,1.1416897,3372,13555,16927,0.9878314,0.97449434,0.99287844,0.9981643,0.99592847,0.6778412,1.2496325,0.4357593,0.010485793,0.5780244,0.7386073,0.44645184,0.001586594,0.70267016,1.2496325,0.4357593,0.009604599
MCF7,4,A199,10,1,90,4,0.11920513212680817,0.0008486565784551203,0.11920513212680817,0.0008486565784551203,0.1214485615491867,0.0005304473452270031,0.21058900654315948,0.02380073256790638,0.13950690627098083,0.15112680196762085,0.116526298224926,0.0012154371943324804,0.2242690622806549,0.007800830062478781,0.14458472,0.16128412,0.705186,0.69187194,0.69938433,10869,8394,19263,0.8278065,0.7254988,0.9104275,0.97601205,0.97568357,0.63215107,1.0040041,0.36926344,0.010602757,0.65106136,1.0040041,0.4255517,0.012980656,0.6076679,0.9743681,0.36926344,0.006461687
MCF7,4,A199,10,1,90,5,0.16523045301437378,0.00159403623547405,0.16523045301437378,0.00159403623547405,0.1517537385225296,0.0008740322664380074,0.2402143031358719,0.04635323956608772,0.1754182130098343,0.18935227394104004,0.16838304698467255,0.0017100403783842921,0.36631983518600464,0.04294576868414879,0.20099168,0.22297257,0.9641791,1.0109415,1.0020756,2187,9348,11535,0.9423997,0.9628186,0.98883456,0.99736315,0.9953286,0.738491,1.4353199,0.50792086,0.007783219,0.6689181,0.8489388,0.50792086,0.001640891,0.7547661,1.4353199,0.52860314,0.007822899
MCF7,4,A199,11,1,90,1,0.10147245228290558,0.00045875844080001116,0.10147783160209656,0.0004582364344969392,,,,,,,0.10147245228290558,0.00045875844080001116,0.19583772122859955,0,0.11775122,0.12787111,0.97897863,1.1371837,1.0683346,8202,10645,18847,0.9719889,0.96727294,0.98774433,0.99730927,0.9959445,0.4198696,0.68239677,0.3039056,0.001676512,0.40062842,0.50109214,0.32821956,0.000585467,0.43469352,0.68239677,0.3039056,0.002012105
MCF7,4,A199,11,1,90,2,0.11264491081237793,0.0005404014373198152,0.11264491081237793,0.0005404014373198152,,,,,,,0.11264491081237793,0.0005404014373198152,0.18525022268295288,0.02225945144891739,0.1317939,0.14255737,0.9492569,0.88571364,0.9009053,4919,15656,20575,0.95900285,0.98675865,0.99588895,0.99834037,0.9974822,0.3932245,0.513961,0.27844346,0.001004088,0.41930133,0.513961,0.33708444,0.000605108,0.38503185,0.5065002,0.27844346,0.000848679
MCF7,4,A199,11,1,90,3,0.12262286245822906,0.00033245873055420816,0.12262286245822906,0.00033245873055420816,0.11855971813201904,0.0002688693639356643,0.14809709787368774,0.08887166529893875,0.13303595781326294,0.13955043256282806,0.12262606620788574,0.0003324959834571928,0.20513491332530975,0.04248804226517677,0.13658506,0.14520746,0.9486779,0.92075723,0.9324891,19671,27144,46815,0.9821629,0.9602247,0.9946018,0.99876845,0.9982899,0.44865012,0.57954234,0.33284423,0.000649925,0.45556882,0.53950644,0.38470423,0.000328686,0.44363633,0.57954234,0.33284423,0.000822888
MCF7,4,A199,11,1,90,4,0.12211813777685165,0.0006131237023510039,0.12211813777685165,0.0006131237023510039,,,,,,,0.12211813777685165,0.0006131237023510039,0.2103375643491745,0.04253672435879707,0.14217061,0.15215164,0.93564624,0.89222485,0.90964234,7682,11469,19151,0.9395582,0.9695496,0.9915723,0.99746805,0.9965306,0.4320069,0.5612617,0.3110626,0.001128075,0.4480278,0.534035,0.34284407,0.000724467,0.4212769,0.5612617,0.3110626,0.001111353
MCF7,4,A199,11,1,90,5,0.16413895785808563,0.0010667862370610237,0.16413895785808563,0.0010667862370610237,0.1775962859392166,0.000628159730695188,0.27610403299331665,0.09095628559589386,0.19714045524597168,0.208943709731102,0.16125763952732086,0.0011136230314150453,0.3250369429588318,0.038801468908786774,0.18753375,0.20391466,0.9899214,0.9214163,0.9413186,8390,20489,28879,0.9680298,0.9702098,0.9945173,0.9980717,0.99711764,0.50868034,0.8173612,0.33752227,0.002420137,0.50697273,0.61004037,0.37206608,0.000814836,0.50937957,0.8173612,0.33752227,0.003075774
MCF7,4,A199,12,1,90,1,0.14997105300426483,0.0010336411651223898,0.14998966455459595,0.0010309770004823804,0.1534738391637802,0.0004968233988620341,0.23756225407123566,0.06133252754807472,0.17118744552135468,0.18182814121246338,0.1485709547996521,0.001241345307789743,0.3192116320133209,0,0.17617024,0.19294444,0.81671864,0.6558327,0.70117956,4541,11570,16111,0.8903914,0.86270344,0.9523891,0.9918554,0.9835705,0.75089496,1.4570293,0,0.008060329,0.74660504,0.96697515,0.52501154,0.004715749,0.7525785,1.4570293,0,0.009362842
MCF7,4,A199,12,1,90,2,0.18935474753379822,0.000662888924125582,0.18935474753379822,0.000662888924125582,0.19316032528877258,0.0005198928993195295,0.277555376291275,0.10685073584318161,0.21120904386043549,0.22132690250873566,0.18632686138153076,0.0007559707155451179,0.29659947752952576,0.08334073424339294,0.2083936,0.22088736,0.9119122,0.8260958,0.86412245,8713,10950,19663,0.9203268,0.69933057,0.9471816,0.9866273,0.9847983,0.8891764,1.368161,0.60191965,0.011004213,0.9123245,1.368161,0.6313807,0.011649823,0.8707592,1.2525681,0.60191965,0.009725021
MCF7,4,A199,12,1,90,3,0.18835335969924927,0.000973949150647968,0.18835335969924927,0.000973949150647968,0.19220249354839325,0.0005707106902264059,0.27285945415496826,0.11566976457834244,0.21128623187541962,0.22268322110176086,0.1865984946489334,0.001147954841144383,0.36533674597740173,0.07322587817907333,0.21363632,0.22998627,0.9357483,0.8912243,0.9051677,4379,9604,13983,0.94920707,0.9132575,0.97656435,0.99550605,0.99285305,1.362905,2.1454039,0.9751334,0.013526506,1.3385196,1.8274348,1.0323819,0.008110875,1.3740224,2.1454039,0.9751334,0.015600835
MCF7,4,A199,12,1,90,4,0.1636425405740738,0.0008965636370703578,0.1636425405740738,0.0008965636370703578,0.16346125304698944,0.0005599534488283098,0.2523009181022644,0.0817006379365921,0.18221794068813324,0.1935872584581375,0.16374458372592926,0.0010859798640012741,0.2716648280620575,0.04105483368039131,0.18994145,0.2057365,1.034485,1.0073032,1.0170931,3486,6193,9679,0.94213617,0.8403092,0.94796795,0.9937993,0.98871297,1.1277289,1.6818594,0.8073852,0.011259018,1.0829949,1.3735471,0.8647096,0.00552537,1.1529052,1.6818594,0.8073852,0.01272584
MCF7,4,A199,12,1,90,5,0.09785832464694977,0.001894367509521544,0.09929904341697693,0.0017791949212551117,0.09327463805675507,0.0010745436884462833,0.22309035062789917,0,0.11926230788230896,0.13409927487373352,0.10054362565279007,0.0023551341146230698,0.36995506286621094,0,0.13888617,0.16280302,0.99760264,1.0058918,1.0029044,5812,10315,16127,0.9063411,0.699198,0.8769319,0.9898882,0.9837515,0.90248495,1.9685962,0,0.018012617,0.83710957,1.1765099,0.56822497,0.00735438,0.9393173,1.9685962,0,0.020252887
MCF7,4,A199,12,1,90,6,0.14246425032615662,0.0008172423113137484,0.14246425032615662,0.0008172423113137484,0.13543672859668732,0.00036806188290938735,0.20647424459457397,0.05125565826892853,0.1503744274377823,0.15886864066123962,0.14606106281280518,0.0010089267743751407,0.32159411907196045,0.04572371393442154,0.17091195,0.18746075,1.0309888,1.1181209,1.086212,11361,19662,31023,0.9714021,0.965941,0.9908703,0.99778736,0.9967491,0.6076886,1.2578212,0.40866458,0.008226293,0.5413522,0.7069126,0.40866458,0.000929225,0.6460168,1.2578212,0.44046155,0.008430827
MCF7,4,A199,12,1,90,7,0.13429918885231018,0.0008178145508281887,0.1343029886484146,0.0008173273527063429,0.14345400035381317,0.0004516408371273428,0.22050075232982635,0.07603969424962997,0.1603316366672516,0.17097145318984985,0.1312272995710373,0.0009031249792315066,0.2878623604774475,0,0.15524492,0.17039117,0.9808894,0.91246283,0.9296416,8873,26470,35343,0.9732295,0.9679952,0.99236625,0.9979505,0.9964836,0.5607562,0.8330343,0.3647874,0.002503431,0.58691865,0.6933071,0.4713281,0.000817206,0.5519867,0.8330343,0.3647874,0.00276231
MCF7,4,A199,12,1,90,8,0.16317662596702576,0.0017727970844134688,0.1632051318883896,0.0017684539780020714,0.1597617119550705,0.0008323946385644376,0.2877156138420105,0.014906936325132847,0.18201108276844025,0.19550536572933197,0.16523413360118866,0.0023281376343220472,0.40419965982437134,0,0.20296402,0.2277134,0.9673682,1.100911,1.0507001,10762,17861,28623,0.97326624,0.93300676,0.98556507,0.9964623,0.99446595,0.78223133,1.766653,0.43220645,0.018166201,0.6962837,0.9465506,0.5132753,0.002363358,0.8340154,1.766653,0.43220645,0.020555224
MCF7,4,A199,12,1,90,9,0.0982954129576683,0.0019070872804149985,0.1003752201795578,0.0017386778490617871,0.09909495711326599,0.0008719507022760808,0.2199028730392456,0,0.1225021630525589,0.1364499181509018,0.0976664200425148,0.0027205494698137045,0.37068983912467957,0,0.13909715,0.16536435,1.0020981,0.8752927,0.93104297,12964,16523,29487,0.9478799,0.78684837,0.95383835,0.9931207,0.9887838,0.9057885,2.2859795,0,0.0191684,0.88902485,1.2468419,0.5915777,0.006439544,0.9189404,2.2859795,0,0.028761445
MCF7,4,A199,13,1,90,1,0.16573773324489594,0.004290469456464052,0.17234072089195251,0.0033234392758458853,0.16647467017173767,0.0013319288846105337,0.3303510844707489,0.007233400363475084,0.19538024067878723,0.21268002688884735,0.16516657173633575,0.0065825991332530975,0.5080540180206299,0,0.22848435,0.26488066,1.0162338,1.1175745,1.0734638,7918,10273,18191,0.89106274,0.8061075,0.9311563,0.9895423,0.9836552,1.0203625,3.4604716,0,0.12998976,0.9196741,1.4326024,0.5138127,0.012691767,1.0979615,3.4604716,0,0.2065544
MCF7,4,A199,13,1,90,2,0.10634397715330124,0.0009933365508913994,0.10640567541122437,0.0009873472154140472,0.09796333312988281,0.0004542336973827332,0.15573522448539734,0.05098700523376465,0.1155756488442421,0.12619423866271973,0.10645504295825958,0.0009995383443310857,0.35865697264671326,0,0.13034183,0.14675201,0.9541328,1.1555955,1.1086876,7227,23812,31039,0.98322284,0.9714357,0.99221873,0.99813473,0.9955825,0.5520733,1.1614497,0,0.008826132,0.46893948,0.61364895,0.3852747,0.000763829,0.5773036,1.1614497,0,0.008538906
MCF7,4,A199,13,1,90,3,0.14047977328300476,0.0011335372691974044,0.14047977328300476,0.0011335372691974044,0.1342025101184845,0.0004579768283292651,0.22289179265499115,0.06551937013864517,0.1512693464756012,0.1617947667837143,0.14164915680885315,0.0012506775092333555,0.320037305355072,0.002144025871530175,0.16902536,0.1874078,0.9766257,1.0301656,1.0188776,4574,17121,21695,0.94094753,0.93973136,0.9775027,0.9963355,0.99369127,0.55802184,0.96172357,0.33962256,0.003983412,0.52610075,0.67339385,0.3983014,0.001341085,0.5665493,0.96172357,0.33962256,0.004344365
MCF7,4,A199,13,1,90,4,0.20077742636203766,0.00245916866697371,0.20079413056373596,0.002456016605719924,0.19315944612026215,0.0009718929068185389,0.31834423542022705,0.023970987647771835,0.21738550066947937,0.2322808802127838,0.2057276964187622,0.0033634090796113014,0.4884689152240753,0,0.251461,0.28217685,1.0558277,1.2778108,1.1907881,14125,21906,36031,0.98220676,0.89922637,0.9818017,0.99459934,0.99268264,0.8726118,2.2052639,0.5109761,0.02474513,0.76479673,1.0548542,0.53834945,0.004358671,0.9421279,2.2052639,0.5109761,0.025562372
MCF7,4,A199,13,1,90,5,0.13794109225273132,0.0005749314441345632,0.13794109225273132,0.0005749314441345632,0.13877268135547638,0.0003117523738183081,0.208809956908226,0.07171520590782166,0.15271951258182526,0.16137947142124176,0.13740955293178558,0.0007424335926771164,0.25095996260643005,0.027180582284927368,0.15918775,0.1719706,1.0353371,1.0058154,1.0173275,15311,23952,39263,0.9879174,0.9367063,0.98877954,0.99777204,0.99676573,0.64713895,1.0292679,0.446479,0.002386996,0.63046986,0.7808887,0.5089648,0.001087665,0.65779394,1.0292679,0.446479,0.002926403
MCF7,4,A199,13,1,90,6,0.13526439666748047,0.0011494006030261517,0.1352684497833252,0.0011488859308883548,0.1406598538160324,0.0007674552034586668,0.2650395929813385,0.019716883078217506,0.16212189197540283,0.17532745003700256,0.13259029388427734,0.001317122601903975,0.3072875142097473,0,0.16098605,0.17971648,1.0550039,1.0984281,1.0840378,11039,22272,33311,0.9811015,0.9609358,0.9926245,0.99783677,0.9971149,0.89674836,1.3819458,0.6011038,0.005513842,0.86761326,1.062827,0.72349983,0.002101585,0.91118836,1.3819458,0.6011038,0.006575807
MCF7,4,A199,13,1,90,7,0.14202602207660675,0.0027600452303886414,0.14230509102344513,0.002725756261497736,0.12783420085906982,0.0010226976592093706,0.23541571199893951,0.007949186488986015,0.15333886444568634,0.16824471950531006,0.15055952966213226,0.0036107797641307116,0.445322722196579,0,0.19802958,0.22814669,1.0640968,1.586956,1.3900775,5952,9855,15807,0.95944464,0.807762,0.91013753,0.99149436,0.9757863,0.8345416,2.7178733,0,0.06153404,0.66689867,0.95526356,0.44618234,0.004815504,0.9357806,2.7178733,0,0.06856482
MCF7,4,A199,14,1,90,1,0.15546728670597076,0.0006083121988922358,0.15546728670597076,0.0006083121988922358,0.1593458652496338,0.0003530020185280591,0.2496717870235443,0.09112627804279327,0.17383615672588348,0.18278568983078003,0.15496769547462463,0.0006390100461430848,0.28051796555519104,0.06575235724449158,0.17480497,0.18761612,1.09538,1.1983075,1.1571754,10345,15542,25887,0.98920643,0.94046235,0.98401695,0.99516016,0.9939023,0.5100739,0.7412779,0.367638,0.002194367,0.4866124,0.69468254,0.37105045,0.001402938,0.5256892,0.7412779,0.367638,0.002110925
MCF7,4,A199,14,1,90,2,0.10406365990638733,0.0013178236549720168,0.10434198379516602,0.001292307977564633,,,,,,,0.10406365990638733,0.0013178236549720168,0.38202929496765137,0,0.13108842,0.15063013,0.9711497,1.1331295,1.0705597,14771,23468,38239,0.94224226,0.91996604,0.97426736,0.9953542,0.99248314,0.37908107,0.9780665,0,0.004078859,0.35493752,0.48498946,0.24338096,0.000946372,0.3942766,0.9780665,0,0.005452618
MCF7,4,A199,14,1,90,3,0.17388685047626495,0.0009483012254349887,0.17388685047626495,0.0009483012254349887,0.16641388833522797,0.0005057192756794393,0.2521665394306183,0.057367999106645584,0.18426762521266937,0.194814071059227,0.17923684418201447,0.0011965485755354166,0.32443967461586,0.06009066849946976,0.20697841,0.22377,1.0138535,1.1187613,1.0749891,6789,9482,16271,0.9721577,0.9353602,0.98356813,0.99646294,0.9949253,0.7772244,1.4859233,0.52026284,0.006545493,0.74468046,0.9436036,0.6017908,0.002114634,0.8005231,1.4859233,0.52026284,0.008416537
MCF7,4,A199,14,1,90,4,0.14615221321582794,0.0009764747810550034,0.1461612582206726,0.0009752132464200258,0.1406063735485077,0.00056695647072047,0.2342785745859146,0.03950447961688042,0.15954817831516266,0.17105185985565186,0.1499224603176117,0.0012197551550343633,0.3331521451473236,0,0.17741972,0.1951094,0.9263791,1.1542633,1.0518923,7259,8900,16159,0.88828826,0.6669682,0.8694818,0.98882246,0.9796863,0.62434435,1.1815575,0.31262946,0.009513889,0.572146,0.801118,0.31262946,0.00308692,0.66691333,1.1815575,0.36665335,0.010721092
MCF7,4,A199,14,1,90,5,0.03567193076014519,0.001740703941322863,0.06403147429227829,0.0013086777180433273,0.05015282332897186,0.0012011367361992598,0.1771402359008789,0,0.0789332166314125,0.09361279755830765,0.029808780178427696,0.0018398882821202278,0.2455100119113922,0,0.05961756,0.096137516,0.9636305,0.99900955,0.9888124,2882,7117,9999,0.94367254,0.9096451,0.9794824,0.9934515,0.99191296,1.0698566,3.8923512,0,0.27237162,1.1017045,1.4719644,0.7552912,0.008788185,1.0569618,3.8923512,0,0.37851676
MCF7,4,A199,15,1,90,1,0.14809583127498627,0.0009084708872251213,0.14809583127498627,0.0009084708872251213,0.1438504308462143,0.00046037003630772233,0.2241981327533722,0.05073661729693413,0.16047076880931854,0.17029555141925812,0.15035401284694672,0.0011321359779685736,0.2954089045524597,0.04058883339166641,0.17718585,0.19381289,1.0191141,0.94999343,0.9739946,9550,17953,27503,0.98482955,0.9330554,0.98672944,0.9972753,0.9955523,0.7000565,1.2309026,0.44170362,0.005924523,0.6784461,0.872862,0.5161833,0.001808489,0.7115514,1.2309026,0.44170362,0.00773336
MCF7,4,A199,15,1,90,2,0.11249186098575592,0.0012171845883131027,0.11253875494003296,0.0012124149361625314,0.10210290551185608,0.000630364113021642,0.1918361634016037,0.008213652297854424,0.12226884067058563,0.13404038548469543,0.11327715963125229,0.001252767164260149,0.29934436082839966,0,0.14055714,0.15977046,0.971799,1.098045,1.0453651,6008,8390,14398,0.9465239,0.785118,0.93779016,0.9922995,0.9876598,0.5014215,0.93519944,0.2936947,0.004358694,0.47933483,0.6523364,0.32615116,0.00203169,0.51723385,0.93519944,0.2936947,0.005425373
