Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,outer_intensity_mean,inner_intensity_mean,intensity_ratio
A549,4.0,control,16,3,0.0,1,10884.668053874091,,
A549,4.0,control,16,3,0.0,2,13509.484977641141,17347.647127329194,0.7787502753822173
A549,4.0,control,16,3,0.0,3,27025.619784656796,11188.062855787477,2.415576327467333
A549,4.0,control,2,3,0.0,1,3165.8122730024215,3659.804273827534,0.8650222897552714
A549,4.0,control,2,3,0.0,2,1093.3165217744556,1063.8945512820512,1.027654968678004
A549,4.0,control,2,3,0.0,3,2131.689196832579,2097.538514760148,1.0162813134691528
A549,4.0,control,2,3,0.0,4,1271.9830729166667,1340.1901124338624,0.9491064447615363
A549,4.0,control,3,3,0.0,1,14804.623161764706,25980.472292724196,0.5698365678252403
A549,4.0,control,3,3,0.0,2,2982.5232578397213,3012.006784064665,0.9902113347217777
A549,4.0,control,3,3,0.0,3,2971.189288843458,3266.432318104907,0.9096129965329449
A549,4.0,control,4,3,0.0,1,8781.55141005579,14404.676167582418,0.6096319908821404
A549,4.0,control,4,3,0.0,2,1149.7557510814,1471.1193280977313,0.7815516587414572
A549,4.0,control,4,3,0.0,3,3304.1490940496333,5125.933650615902,0.6445945888614119
A549,4.0,control,4,3,0.0,4,1451.0354334002677,1481.8994565217392,0.9791726604759581
A549,4.0,control,4,3,0.0,5,1880.8598973256924,2079.9279995219886,0.9042908686060064
A549,4.0,control,4,3,0.0,6,1894.038069620253,1327.0245620715918,1.4272818482451506
A549,4.0,control,5,3,0.0,1,1598.4125230202578,1075.7810843639577,1.4858157911981689
A549,4.0,control,5,3,0.0,2,834.7249003487793,868.869098062954,0.9607027136880627
A549,4.0,control,5,3,0.0,3,2434.14003869606,2839.3574714467004,0.8572855172955115
A549,4.0,control,5,3,0.0,4,3081.7518409885174,4392.161810344827,0.7016480662734441
A549,4.0,control,5,3,0.0,5,2982.1648342354533,5476.735173357664,0.5445150696244373
A549,4.0,control,5,3,0.0,6,5536.560369561494,9587.391098484848,0.5774835210839024
A549,4.0,control,5,3,0.0,7,890.1737132352941,920.5245485327314,0.9670287605628607
A549,4.0,control,6,3,0.0,1,2620.323600079428,3787.8639880952383,0.6917681332578897
A549,4.0,control,6,3,0.0,2,2906.263946155712,6812.5694047619045,0.42660320555769576
A549,4.0,control,6,3,0.0,3,7180.4165372670805,14672.046768707483,0.48939433266948557
A549,4.0,control,6,3,0.0,4,1560.6400946475196,2307.0138449367087,0.6764762587241148
A549,4.0,control,6,3,0.0,5,8455.613874926079,1238.8572290772531,6.825333602988405
A549,4.0,control,7,3,0.0,1,913.2345482261641,980.7523263027296,0.9311571573517484
A549,4.0,control,7,3,0.0,2,3748.1460034013608,8940.754363207547,0.41922033098521366
A549,4.0,control,7,3,0.0,3,938.4337556306307,1053.0160714285714,0.8911865460491093
A549,4.0,control,7,3,0.0,4,1811.8874103802993,2737.1406428571427,0.6619635768840051
A549,4.0,control,7,3,0.0,5,1473.6864741868098,1542.994057606264,0.9550824041882734
A549,4.0,control,7,3,0.0,6,1448.375065893516,1289.2907303370787,1.1233890322897502
A549,4.0,control,7,3,0.0,7,864.4158097131005,952.1102665165165,0.907894642157086
A549,4.0,control,7,3,0.0,8,1710.694007592191,2355.629078483245,0.7262153550480375
A549,4.0,control,8,3,0.0,1,1604.526366211263,2677.5137957317074,0.5992597942050117
A549,4.0,control,8,3,0.0,2,12124.118179242229,32644.28770739065,0.3714009105641271
A549,4.0,control,8,3,0.0,3,1306.694335284281,1431.1775893675526,0.9130204001180023
A549,4.0,control,8,3,0.0,4,3659.2439378539275,4512.913581530782,0.8108384687066644
A549,4.0,control,9,3,0.0,1,1513.3014278385772,1415.084219858156,1.0694073233254386
A549,4.0,control,9,3,0.0,2,12692.747670807454,30086.167976939203,0.42187983795531353
A549,4.0,control,9,3,0.0,3,1591.3568555758684,1746.5010790172644,0.9111685499051086
A549,4.0,control,9,3,0.0,4,8123.508715851334,16182.507888349515,0.5019931874527185
A549,4.0,control,9,3,0.0,5,1257.851811790157,1258.4951,0.999488843293992
A549,4.0,control,9,3,0.0,6,1549.9133201357465,1792.6257253384913,0.864605086398102
A549,4.0,dac,0,4,20.55,1,3246.1871064915326,2672.2111695544554,1.2147943783322999
A549,4.0,dac,0,4,20.55,2,848.2910289115646,810.1944444444445,1.0470215325819017
A549,4.0,dac,1,4,20.55,1,953.6055478238867,931.2394144144145,1.0240175974763017
A549,4.0,dac,1,4,20.55,2,3878.081712372449,8498.79845027248,0.4563094106847674
A549,4.0,dac,1,4,20.55,3,2576.36375,2485.606838335607,1.0365129795527779
A549,4.0,dac,10,4,20.55,1,948.7473224195338,490.3855032317636,1.93469691939719
A549,4.0,dac,10,4,20.55,2,2429.6975521711634,13410.663002980626,0.1811765422508301
A549,4.0,dac,11,4,20.55,1,484.6927301753717,604.7238843813387,0.8015108096337809
A549,4.0,dac,11,4,20.55,2,1877.9669630404462,1902.5444542253522,0.9870817782310831
A549,4.0,dac,13,4,20.55,1,1431.1863373444949,2119.6834033613445,0.6751887263328821
A549,4.0,dac,14,4,20.55,1,9640.926370471228,47436.49024290393,0.203238610637165
A549,4.0,dac,14,4,20.55,2,15265.228236427884,52035.69675925926,0.2933606963514249
A549,4.0,dac,14,4,20.55,3,4346.563024602026,7608.8441011235955,0.5712514235848479
A549,4.0,dac,14,4,20.55,4,1215.0206818181819,1297.2700501253132,0.9365981136316326
A549,4.0,dac,14,4,20.55,5,703.1790566277298,673.0194515306123,1.0448123825077078
A549,4.0,dac,15,4,20.55,1,949.1138352169157,595.0845626293996,1.5949226291860552
A549,4.0,dac,15,4,20.55,2,973.6238775839794,2023.3201822916667,0.48120109022054375
A549,4.0,dac,15,4,20.55,3,739.0030304848776,1321.8803353658536,0.5590544096265306
A549,4.0,dac,2,4,20.55,1,1229.4655474173433,2296.997699386503,0.5352489241698922
A549,4.0,dac,4,4,20.55,1,1273.5843141233765,754.3001923076923,1.6884316444716736
A549,4.0,dac,4,4,20.55,2,793.0445429697432,952.7301928438661,0.8323915300747772
A549,4.0,dac,4,4,20.55,3,1425.2017810159887,2150.6462393422657,0.662685361704052
A549,4.0,dac,4,4,20.55,4,1403.6802792321116,2387.5515590809628,0.587916216465888
A549,4.0,dac,5,4,20.55,1,2041.906449044586,2232.899120145631,0.9144642633525744
A549,4.0,dac,5,4,20.55,2,999.2139961169484,1155.093893020595,0.8650500207424546
A549,4.0,dac,5,4,20.55,3,967.3670117937465,952.3830321285141,1.0157331442914772
