Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,Nuclei_Ed_mean_value,Nuclei_Ed_variance,Nuclei_Ed_not_zero_mean_value,Nuclei_Ed_not_zero_variance,Nuclei_Ed_agg_mean_value,Nuclei_Ed_agg_variance,Nuclei_Ed_agg_max_value,Nuclei_Ed_agg_min_value,Nuclei_Ed_agg_top_50_value,Nuclei_Ed_agg_top_25_value,Mit_Ed_mean_value,Mit_Ed_variance,Mit_Ed_not_zero_mean_value,Mit_Ed_not_zero_variance,Mit_Ed_agg_mean_value,Mit_Ed_agg_variance,Mit_Ed_agg_max_value,Mit_Ed_agg_min_value,Mit_Ed_agg_top_50_value,Mit_Ed_agg_top_25_value,ObjectNumber
A549,4.0,afa,8,1,25.84,0.14622710645198822,0.007303197402507067,0.16440601646900177,0.005222405772656202,0.080178402364254,0.0036532736849039793,0.27242520451545715,0.0,0.13001090288162231,0.16394951939582825,0.038555409759283066,0.006460435222834349,0.1869095414876938,0.0035901956725865602,0.12312709540128708,0.0029506362043321133,0.28968945145606995,0.028757579624652863,0.1650010496377945,0.19961871206760406,0.140763059258461,0.006817597895860672,0.15708832442760468,0.005043774377554655,0.06543716788291931,0.0026461135130375624,0.257953017950058,0.0,0.10720252990722656,0.13891072571277618,4
A549,4.0,afa,8,1,25.84,,,,,,,,,,,0.17316128313541412,0.008824273943901062,0.20213770866394043,0.004443681333214045,0.09087337553501129,0.0012329305754974484,0.1719537377357483,0.04364454001188278,0.12074904888868332,0.13843956589698792,,,,,,,,,,,5
A549,4.0,afa,9,1,25.84,0.12826769053936005,0.004948627669364214,0.14358612895011902,0.0033401036635041237,0.1393021047115326,0.0039808377623558044,0.32846200466156006,0.0,0.19183765351772308,0.2238258719444275,0.11005786806344986,0.011771603487432003,0.20689205825328827,0.002094598952680826,0.11997096985578537,0.0003704874834511429,0.15811601281166077,0.07134810090065002,0.13586640357971191,0.14660614728927612,0.13154290616512299,0.0036510771606117487,0.1372656375169754,0.0030243818182498217,0.1361415833234787,0.0037920500617474318,0.32846200466156006,0.0,0.18725059926509857,0.21863242983818054,1
A549,4.0,afa,9,1,25.84,0.07437089830636978,0.005454556085169315,0.11469664424657822,0.0037869219668209553,0.056126371026039124,0.0017244853079319,0.2623782157897949,0.0,0.08914127945899963,0.11290107667446136,0.08533580601215363,0.004612612072378397,0.10822930932044983,0.0033723150845617056,0.06884699314832687,0.0021576019935309887,0.31616637110710144,0.0,0.10258820652961731,0.12975578010082245,0.07096153497695923,0.005667337216436863,0.11731798946857452,0.003931145649403334,0.057030197232961655,0.0019818234723061323,0.31557026505470276,0.0,0.09182941168546677,0.1178237646818161,2
A549,4.0,alm,0,2,5.66,0.07050574570894241,0.0028801735024899244,0.09121185541152954,0.0018373794155195355,0.07245621085166931,0.0012898555723950267,0.18763405084609985,0.0,0.10042688250541687,0.12276942282915115,0.06738869100809097,0.004128425382077694,0.11362111568450928,0.001707777613773942,0.10414735972881317,0.0016701628919690847,0.18763405084609985,0.013111196458339691,0.13789814710617065,0.15548789501190186,0.07147787511348724,0.0024868983309715986,0.08621224761009216,0.0017292607808485627,0.06354423612356186,0.0007904020021669567,0.14188992977142334,0.0,0.08570157736539841,0.10268022119998932,1
A549,4.0,alm,0,2,5.66,0.09475152939558029,0.004823642782866955,0.11360014975070953,0.0036419895477592945,0.09714265167713165,0.0026207224000245333,0.28494393825531006,0.0,0.1388663649559021,0.16645607352256775,0.12744338810443878,0.005183350294828415,0.13869129121303558,0.004080836661159992,0.09849095344543457,0.0021207586396485567,0.2353072613477707,0.0,0.1354280561208725,0.15906870365142822,0.08081354945898056,0.004020357504487038,0.10128068923950195,0.0029656426049768925,0.08654648810625076,0.00216268771328032,0.24786975979804993,0.0,0.12408306449651718,0.15026581287384033,2
A549,4.0,alm,1,2,5.66,0.03460468724370003,0.005324685946106911,0.1691713184118271,0.003265880048274994,0.12369139492511749,0.001941440044902265,0.24033237993717194,0.004882038105279207,0.15959064662456512,0.17915332317352295,0.0045784651301801205,0.0008019297965802252,0.1644977182149887,0.0025058421306312084,0.023073041811585426,0.002967407926917076,0.2723541259765625,0.0,0.04614608734846115,0.09269696474075317,0.04483719542622566,0.006454029120504856,0.16933876276016235,0.0032922960817813873,0.12353771179914474,0.002140108495950699,0.24033237993717194,0.004882038105279207,0.16114050149917603,0.18195940554141998,1
A549,4.0,alm,1,2,5.66,0.11684057861566544,0.0031928755342960358,0.13005292415618896,0.001835622126236558,0.10135738551616669,0.001485659391619265,0.21180403232574463,0.0,0.13307633996009827,0.15053296089172363,0.11137843877077103,0.005654963664710522,0.154367595911026,0.0012014992535114288,0.08928952366113663,0.000491780461743474,0.13526587188243866,0.03867240622639656,0.10650427639484406,0.12266834825277328,0.11836846172809601,0.002493499778211117,0.12487590312957764,0.0018179590115323663,0.09913850575685501,0.0015334963100031018,0.2214837372303009,0.0,0.1315770149230957,0.1495630294084549,2
A549,4.0,alm,1,2,5.66,0.04436058551073074,0.004101452883332968,0.11109073460102081,0.0028580306097865105,0.07560405135154724,0.0018740403465926647,0.21645808219909668,0.0,0.11118652671575546,0.13279250264167786,0.037933897227048874,0.004600042011588812,0.1348000466823578,0.0032889237627387047,0.1289997398853302,0.003142486559227109,0.299416720867157,0.0,0.17260831594467163,0.2042372226715088,0.04643608629703522,0.00392278702929616,0.10616449266672134,0.0026274349074810743,0.07560405135154724,0.0018740403465926647,0.21645808219909668,0.0,0.11118652671575546,0.13279250264167786,3
A549,4.0,alm,1,2,5.66,0.10537827759981155,0.0016979140928015113,0.10607939958572388,0.0016348372446373105,0.0814615860581398,0.0013747710036113858,0.18396946787834167,0.0,0.11166534572839737,0.13133907318115234,0.1087578609585762,0.0011174068786203861,0.10877485573291779,0.0011157328262925148,0.06326058506965637,0.0003121522895526141,0.10982277244329453,0.027953825891017914,0.07691336423158646,0.0888141542673111,0.10469657182693481,0.001812242204323411,0.10553143173456192,0.0017385894898325205,0.07588382810354233,0.0013336427509784698,0.1836155354976654,0.0,0.1052229031920433,0.12501665949821472,4
