Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,Cell_Ed_mean_value,Cell_Ed_variance,Cell_Ed_not_zero_mean_value,Cell_Ed_not_zero_variance,Cell_Ed_agg_mean_value,Cell_Ed_agg_variance,Cell_Ed_agg_max_value,Cell_Ed_agg_min_value,Cell_Ed_agg_top_50_value,Cell_Ed_agg_top_25_value,ObjectNumber
MCF7,4,A133,2,1,60,0.07915046066045761,0.003930516541004181,0.09971010684967041,0.0029014796018600464,0.08352787047624588,0.0012132039992138743,0.19123531877994537,0.006686421111226082,0.11094589531421661,0.12977150082588196,3
MCF7,4,A133,2,1,60,0.0296302642673254,0.0016816359711810946,0.05154431611299515,0.0017958012176677585,0.027648359537124634,0.0001947118726093322,0.05695647746324539,0.0025446710642427206,0.039259932935237885,0.04654745012521744,4
MCF7,4,A133,2,1,60,0.045485153794288635,0.0007398750749416649,0.04776633903384209,0.0006680178339593112,0.04031456634402275,0.0003982142370659858,0.10862822085618973,0.00040532241109758615,0.05559499189257622,0.06939918547868729,5
MCF7,4,A133,2,1,60,0.054708994925022125,0.0009095893474295735,0.056273266673088074,0.0008475700160488486,0.06748823821544647,0.0009757711086422205,0.13697348535060883,0.021697280928492546,0.0946841761469841,0.1106863021850586,6
MCF7,4,A133,2,1,60,0.049132153391838074,0.0007523834938183427,0.050773654133081436,0.0006941754836589098,0.06687713414430618,0.00014902418479323387,0.09388107806444168,0.03263689950108528,0.0762096494436264,0.08139713108539581,7
MCF7,4,A133,2,1,60,0.04029376804828644,0.0011440911330282688,0.04747283086180687,0.001007121056318283,0.03505747392773628,0.000345659616868943,0.07824993878602982,0,0.05047899857163429,0.05937368795275688,8
MCF7,4,A133,2,1,60,0.04536120966076851,0.00041884425445459783,0.046026356518268585,0.0003943715710192919,0.04374741017818451,6.530589598696679e-05,0.058527834713459015,0.027165131643414497,0.050539687275886536,0.054072458297014236,9
MCF7,4,A133,2,1,60,0.044589702039957047,0.0006238026544451714,0.04645651951432228,0.0005631929961964488,0.029182033613324165,0.0002544308081269264,0.07299637049436569,0,0.04189973697066307,0.04965774342417717,10
MCF7,4,A133,2,1,60,0.03095286153256893,0.0006951391114853323,0.039008669555187225,0.0005618099821731448,0.02900071069598198,0.00017315159493591636,0.06594972312450409,0,0.03944603353738785,0.04591166973114014,11
MCF7,4,A133,2,1,60,0.045026179403066635,0.0005061752162873745,0.04578125476837158,0.0004800954193342477,0.028896743431687355,0.000243544636759907,0.07405996322631836,0,0.04151250049471855,0.04868679866194725,12
MCF7,4,A133,2,1,60,0.046834658831357956,0.0011572871590033174,0.0515451654791832,0.0010308802593499422,0.04079309105873108,8.293685095850378e-05,0.054571036249399185,0.02318691834807396,0.0490214005112648,0.05253370478749275,13
MCF7,4,A133,2,1,60,0.04244985431432724,0.0007932863081805408,0.04602884128689766,0.0006954321870580316,0.03162568807601929,0.0003182853979524225,0.07504376769065857,0,0.04624616354703903,0.055001430213451385,14
